"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1336.6,7.1567e-06,0.0006488,900,0,0,0
899.99,800,-899.99,1336.5,0.089309,0.00063841,899.99,800,0,0
899.99,1600,-899.99,1336.4,0.17861,0.00062802,899.99,1600,0,0
899.97,2400,-899.97,1336.3,0.26795,0.00062685,899.97,2400,0,0
899.95,3200,-899.95,1336.1,0.35732,0.00063491,899.95,3200,0,0
899.93,4000,-899.93,1335.9,0.44669,0.00064297,899.93,4000,0,0
899.89,4800,-899.89,1335.6,0.53625,0.00063659,899.89,4800,0,0
899.86,5600,-899.86,1335.2,0.62582,0.00063021,899.86,5600,0,0
899.81,6400,-899.81,1334.8,0.71546,0.00062692,899.81,6400,0,0
899.76,7200,-899.76,1334.4,0.80519,0.00062672,899.76,7200,0,0
899.71,8000,-899.71,1333.9,0.89492,0.00062652,899.71,8000,0,0
899.64,8800,-899.64,1333.3,0.98493,0.00064096,899.64,8800,0,0
899.58,9600,-899.58,1332.7,1.0749,0.00065539,899.58,9600,0,0
899.51,10400,-899.51,1332.1,1.165,0.00065821,899.51,10400,0,0
899.43,11200,-899.43,1331.5,1.2552,0.00064942,899.43,11200,0,0
899.35,12000,-899.35,1330.8,1.3454,0.00064062,899.35,12000,0,0
899.25,12800,-899.25,1330.2,1.4359,0.00065577,899.25,12800,0,0
899.16,13600,-899.16,1329.5,1.5264,0.00067093,899.16,13600,0,0
899.06,14400,-899.06,1328.8,1.617,0.00066801,899.06,14400,0,0
898.95,15200,-898.95,1328.1,1.7077,0.00064703,898.95,15200,0,0
898.84,16000,-898.84,1327.4,1.7985,0.00062605,898.84,16000,0,0
898.72,16800,-898.72,1326.7,1.8894,0.00064202,898.72,16800,0,0
898.59,17600,-898.59,1326,1.9804,0.00065799,898.59,17600,0,0
898.46,18400,-898.46,1325.3,2.0716,0.00066592,898.46,18400,0,0
898.33,19200,-898.33,1324.6,2.1628,0.00066582,898.33,19200,0,0
898.19,20000,-898.19,1323.8,2.2541,0.00066572,898.19,20000,0,0
898.04,20800,-898.04,1323.1,2.3457,0.00065535,898.04,20800,0,0
897.88,21600,-897.88,1322.3,2.4372,0.00064499,897.88,21600,0,0
897.72,22400,-897.72,1321.6,2.5289,0.00064606,897.72,22400,0,0
897.56,23200,-897.56,1320.8,2.6207,0.00065857,897.56,23200,0,0
897.39,24000,-897.39,1320.1,2.7126,0.00067109,897.39,24000,0,0
897.21,24800,-897.21,1319.3,2.8047,0.00066796,897.21,24800,0,0
897.03,25600,-897.03,1318.5,2.8968,0.00066483,897.03,25600,0,0
896.84,26400,-896.84,1317.7,2.9891,0.00066267,896.84,26400,0,0
896.64,27200,-896.64,1317,3.0815,0.00066147,896.64,27200,0,0
896.45,28000,-896.45,1316.2,3.174,0.00066028,896.45,28000,0,0
896.24,28800,-896.24,1315.4,3.2667,0.00065629,896.24,28800,0,0
896.03,29600,-896.03,1314.6,3.3594,0.0006523,896.03,29600,0,0
895.81,30400,-895.81,1313.8,3.4523,0.00065728,895.81,30400,0,0
895.58,31200,-895.58,1313,3.5453,0.00067125,895.58,31200,0,0
895.36,32000,-895.36,1312.2,3.6384,0.00068522,895.36,32000,0,0
895.12,32800,-895.12,1311.4,3.7317,0.00067321,895.12,32800,0,0
894.88,33600,-894.88,1310.6,3.8251,0.00066121,894.88,33600,0,0
894.63,34400,-894.63,1309.7,3.9186,0.00065822,894.63,34400,0,0
894.38,35200,-894.38,1308.9,4.0122,0.00066426,894.38,35200,0,0
894.13,36000,-894.13,1308.1,4.1059,0.0006703,894.13,36000,0,0
893.86,36800,-893.86,1307.3,4.1999,0.00066849,893.86,36800,0,0
893.59,37600,-893.59,1306.4,4.2938,0.00066667,893.59,37600,0,0
893.32,38400,-893.32,1305.6,4.388,0.00066836,893.32,38400,0,0
893.03,39200,-893.03,1304.7,4.4823,0.00067357,893.03,39200,0,0
892.75,40000,-892.75,1303.9,4.5766,0.00067878,892.75,40000,0,0
892.45,40800,-892.45,1303.1,4.6712,0.000679,892.45,40800,0,0
892.16,41600,-892.16,1302.2,4.7658,0.00067923,892.16,41600,0,0
891.85,42400,-891.85,1301.4,4.8606,0.00067703,891.85,42400,0,0
891.54,43200,-891.54,1300.5,4.9556,0.00067243,891.54,43200,0,0
891.23,44000,-891.23,1299.7,5.0505,0.00066782,891.23,44000,0,0
890.9,44800,-890.9,1298.8,5.1458,0.00067167,890.9,44800,0,0
890.58,45600,-890.58,1297.9,5.2411,0.00067552,890.58,45600,0,0
890.24,46400,-890.24,1297.1,5.3366,0.00067955,890.24,46400,0,0
889.9,47200,-889.9,1296.2,5.4322,0.00068375,889.9,47200,0,0
889.56,48000,-889.56,1295.4,5.5279,0.00068796,889.56,48000,0,0
889.2,48800,-889.2,1294.5,5.6238,0.00068315,889.2,48800,0,0
888.85,49600,-888.85,1293.6,5.7198,0.00067833,888.85,49600,0,0
888.49,50400,-888.49,1292.8,5.8159,0.00068138,888.49,50400,0,0
888.12,51200,-888.12,1291.9,5.9122,0.00069228,888.12,51200,0,0
887.75,52000,-887.75,1291,6.0085,0.00070318,887.75,52000,0,0
887.36,52800,-887.36,1290.1,6.1052,0.0007001,887.36,52800,0,0
886.98,53600,-886.98,1289.3,6.2018,0.00069701,886.98,53600,0,0
886.59,54400,-886.59,1288.4,6.2987,0.00069523,886.59,54400,0,0
886.19,55200,-886.19,1287.5,6.3957,0.00069476,886.19,55200,0,0
885.79,56000,-885.79,1286.6,6.4927,0.00069429,885.79,56000,0,0
885.38,56800,-885.38,1285.7,6.59,0.00069985,885.38,56800,0,0
884.96,57600,-884.96,1284.8,6.6874,0.0007054,884.96,57600,0,0
884.54,58400,-884.54,1284,6.7849,0.00070911,884.54,58400,0,0
884.12,59200,-884.12,1283.1,6.8826,0.00071099,884.12,59200,0,0
883.69,60000,-883.69,1282.2,6.9803,0.00071286,883.69,60000,0,0
883.25,60800,-883.25,1281.3,7.0783,0.00071603,883.25,60800,0,0
882.8,61600,-882.8,1280.4,7.1764,0.0007192,882.8,61600,0,0
882.35,62400,-882.35,1279.5,7.2746,0.00071699,882.35,62400,0,0
881.9,63200,-881.9,1278.6,7.373,0.00070941,881.9,63200,0,0
881.44,64000,-881.44,1277.7,7.4714,0.00070183,881.44,64000,0,0
880.97,64800,-880.97,1276.8,7.5702,0.00071377,880.97,64800,0,0
880.5,65600,-880.5,1275.9,7.669,0.00072572,880.5,65600,0,0
880.02,66400,-880.02,1275,7.768,0.00072835,880.02,66400,0,0
879.53,67200,-879.53,1274.1,7.8671,0.00072165,879.53,67200,0,0
879.05,68000,-879.05,1273.2,7.9662,0.00071496,879.05,68000,0,0
878.55,68800,-878.55,1272.3,8.0657,0.00071955,878.55,68800,0,0
878.05,69600,-878.05,1271.4,8.1652,0.00072414,878.05,69600,0,0
877.54,70400,-877.54,1270.5,8.2649,0.00072887,877.54,70400,0,0
877.02,71200,-877.02,1269.6,8.3648,0.00073374,877.02,71200,0,0
876.51,72000,-876.51,1268.7,8.4646,0.00073861,876.51,72000,0,0
875.98,72800,-875.98,1267.8,8.5649,0.00074404,875.98,72800,0,0
875.45,73600,-875.45,1266.9,8.6651,0.00074948,875.45,73600,0,0
874.92,74400,-874.92,1266,8.7655,0.00075364,874.92,74400,0,0
874.37,75200,-874.37,1265.1,8.8661,0.00075653,874.37,75200,0,0
873.83,76000,-873.83,1264.1,8.9667,0.00075941,873.83,76000,0,0
873.27,76800,-873.27,1263.2,9.0677,0.00075985,873.27,76800,0,0
872.71,77600,-872.71,1262.3,9.1686,0.00076028,872.71,77600,0,0
872.15,78400,-872.15,1261.4,9.2698,0.00076011,872.15,78400,0,0
871.57,79200,-871.57,1260.5,9.3712,0.00075933,871.57,79200,0,0
871,80000,-871,1259.6,9.4725,0.00075855,871,80000,0,0
870.41,80800,-870.41,1258.7,9.5742,0.00075859,870.41,80800,0,0
869.83,81600,-869.83,1257.8,9.676,0.00075863,869.83,81600,0,0
869.23,82400,-869.23,1256.8,9.7779,0.00076046,869.23,82400,0,0
868.63,83200,-868.63,1255.9,9.88,0.0007641,868.63,83200,0,0
868.03,84000,-868.03,1255,9.9821,0.00076774,868.03,84000,0,0
867.41,84800,-867.41,1254.1,10.085,0.00077578,867.41,84800,0,0
866.8,85600,-866.8,1253.2,10.187,0.00078382,866.8,85600,0,0
866.17,86400,-866.17,1252.3,10.29,0.0007871,866.17,86400,0,0
865.54,87200,-865.54,1251.3,10.393,0.00078561,865.54,87200,0,0
864.91,88000,-864.91,1250.4,10.495,0.00078413,864.91,88000,0,0
864.26,88800,-864.26,1249.5,10.599,0.00079034,864.26,88800,0,0
863.62,89600,-863.62,1248.6,10.702,0.00079655,863.62,89600,0,0
