"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1333.3,-0.0034514,0.0013916,900,0,0,0
899.98,800,-899.98,1333.1,-0.0035711,0.090731,899.98,0,800,0
899.96,1600,-899.96,1332.9,-0.0036909,0.18007,899.96,0,1600,0
899.95,2400,-899.95,1332.7,-0.0038106,0.26941,899.95,0,2400,0
899.93,3200,-899.93,1332.5,-0.0039304,0.35875,899.93,0,3200,0
899.91,4000,-899.91,1332.3,-0.0040501,0.44809,899.91,0,4000,0
899.89,4800,-899.89,1332.1,-0.0041699,0.53743,899.89,0,4800,0
899.85,5600,-899.85,1331.6,-0.0042568,0.62693,899.85,0,5600,0
899.79,6400,-899.79,1331.2,-0.0043328,0.71649,899.79,0,6400,0
899.74,7200,-899.74,1330.7,-0.0044088,0.80605,899.74,0,7200,0
899.68,8000,-899.68,1330.2,-0.0044848,0.89562,899.68,0,8000,0
899.63,8800,-899.63,1329.7,-0.0045608,0.98518,899.63,0,8800,0
899.57,9600,-899.57,1329.2,-0.0046368,1.0747,899.57,0,9600,0
899.5,10400,-899.5,1328.7,-0.0046032,1.1647,899.5,0,10400,0
899.41,11200,-899.41,1328,-0.0044601,1.255,899.41,0,11200,0
899.32,12000,-899.32,1327.3,-0.004317,1.3453,899.32,0,12000,0
899.23,12800,-899.23,1326.6,-0.004174,1.4356,899.23,0,12800,0
899.14,13600,-899.14,1325.9,-0.0040309,1.5259,899.14,0,13600,0
899.05,14400,-899.05,1325.3,-0.0038878,1.6162,899.05,0,14400,0
898.95,15200,-898.95,1324.6,-0.0038384,1.7068,898.95,0,15200,0
898.82,16000,-898.82,1323.8,-0.0040701,1.7981,898.82,0,16000,0
898.69,16800,-898.69,1323.1,-0.0043017,1.8894,898.69,0,16800,0
898.57,17600,-898.57,1322.3,-0.0045334,1.9807,898.57,0,17600,0
898.44,18400,-898.44,1321.6,-0.0047651,2.072,898.44,0,18400,0
898.31,19200,-898.31,1320.9,-0.0049967,2.1632,898.31,0,19200,0
898.19,20000,-898.19,1320.1,-0.0052284,2.2545,898.19,0,20000,0
898.02,20800,-898.02,1319.4,-0.0051168,2.3461,898.02,0,20800,0
897.86,21600,-897.86,1318.7,-0.0050052,2.4376,897.86,0,21600,0
897.7,22400,-897.7,1317.9,-0.0048935,2.5292,897.7,0,22400,0
897.53,23200,-897.53,1317.2,-0.0047819,2.6207,897.53,0,23200,0
897.37,24000,-897.37,1316.5,-0.0046703,2.7123,897.37,0,24000,0
897.21,24800,-897.21,1315.7,-0.0045587,2.8038,897.21,0,24800,0
897.02,25600,-897.02,1314.9,-0.0044241,2.8961,897.02,0,25600,0
896.82,26400,-896.82,1314.1,-0.0042819,2.9886,896.82,0,26400,0
896.62,27200,-896.62,1313.3,-0.0041398,3.0811,896.62,0,27200,0
896.42,28000,-896.42,1312.5,-0.0039976,3.1736,896.42,0,28000,0
896.22,28800,-896.22,1311.7,-0.0038554,3.2661,896.22,0,28800,0
896.02,29600,-896.02,1310.9,-0.0037132,3.3586,896.02,0,29600,0
895.8,30400,-895.8,1310.1,-0.0038059,3.4515,895.8,0,30400,0
895.57,31200,-895.57,1309.3,-0.0041334,3.5447,895.57,0,31200,0
895.33,32000,-895.33,1308.5,-0.0044609,3.6379,895.33,0,32000,0
895.1,32800,-895.1,1307.7,-0.0047884,3.7311,895.1,0,32800,0
894.86,33600,-894.86,1306.8,-0.0051159,3.8244,894.86,0,33600,0
894.63,34400,-894.63,1306,-0.0054434,3.9176,894.63,0,34400,0
894.38,35200,-894.38,1305.2,-0.0056134,4.011,894.38,0,35200,0
894.11,36000,-894.11,1304.4,-0.0053107,4.1051,894.11,0,36000,0
893.84,36800,-893.84,1303.5,-0.0050079,4.1991,893.84,0,36800,0
893.57,37600,-893.57,1302.7,-0.0047052,4.2931,893.57,0,37600,0
893.29,38400,-893.29,1301.9,-0.0044025,4.3872,893.29,0,38400,0
893.02,39200,-893.02,1301.1,-0.0040998,4.4812,893.02,0,39200,0
892.75,40000,-892.75,1300.2,-0.003797,4.5752,892.75,0,40000,0
892.44,40800,-892.44,1299.4,-0.0039586,4.67,892.44,0,40800,0
892.13,41600,-892.13,1298.5,-0.0041202,4.7648,892.13,0,41600,0
891.83,42400,-891.83,1297.7,-0.0042818,4.8596,891.83,0,42400,0
891.52,43200,-891.52,1296.8,-0.0044434,4.9545,891.52,0,43200,0
891.21,44000,-891.21,1296,-0.004605,5.0493,891.21,0,44000,0
890.9,44800,-890.9,1295.1,-0.0047665,5.1441,890.9,0,44800,0
890.57,45600,-890.57,1294.2,-0.0048193,5.2396,890.57,0,45600,0
890.22,46400,-890.22,1293.3,-0.0048358,5.3354,890.22,0,46400,0
889.88,47200,-889.88,1292.5,-0.0048524,5.4311,889.88,0,47200,0
889.53,48000,-889.53,1291.6,-0.0048689,5.5269,889.53,0,48000,0
889.19,48800,-889.19,1290.7,-0.0048854,5.6227,889.19,0,48800,0
888.84,49600,-888.84,1289.8,-0.0049019,5.7184,888.84,0,49600,0
888.48,50400,-888.48,1288.9,-0.0048546,5.8145,888.48,0,50400,0
888.1,51200,-888.1,1288.1,-0.0047436,5.911,888.1,0,51200,0
887.72,52000,-887.72,1287.2,-0.0046326,6.0074,887.72,0,52000,0
887.34,52800,-887.34,1286.4,-0.0045216,6.1039,887.34,0,52800,0
886.96,53600,-886.96,1285.5,-0.0044105,6.2003,886.96,0,53600,0
886.58,54400,-886.58,1284.6,-0.0042995,6.2967,886.58,0,54400,0
886.19,55200,-886.19,1283.8,-0.0042402,6.3934,886.19,0,55200,0
885.77,56000,-885.77,1282.9,-0.004336,6.4909,885.77,0,56000,0
885.36,56800,-885.36,1282,-0.0044318,6.5884,885.36,0,56800,0
884.94,57600,-884.94,1281.1,-0.0045276,6.6859,884.94,0,57600,0
884.52,58400,-884.52,1280.1,-0.0046234,6.7834,884.52,0,58400,0
884.1,59200,-884.1,1279.2,-0.0047192,6.8809,884.1,0,59200,0
883.69,60000,-883.69,1278.3,-0.0048151,6.9783,883.69,0,60000,0
883.23,60800,-883.23,1277.4,-0.0047591,7.0766,883.23,0,60800,0
882.78,61600,-882.78,1276.5,-0.0047031,7.1749,882.78,0,61600,0
882.33,62400,-882.33,1275.7,-0.0046472,7.2732,882.33,0,62400,0
881.88,63200,-881.88,1274.8,-0.0045912,7.3715,881.88,0,63200,0
881.42,64000,-881.42,1273.9,-0.0045353,7.4698,881.42,0,64000,0
880.97,64800,-880.97,1273,-0.0044793,7.5681,880.97,0,64800,0
880.49,65600,-880.49,1272.1,-0.0045036,7.6671,880.49,0,65600,0
880,66400,-880,1271.2,-0.0045547,7.7662,880,0,66400,0
879.51,67200,-879.51,1270.3,-0.0046058,7.8654,879.51,0,67200,0
879.02,68000,-879.02,1269.4,-0.0046569,7.9646,879.02,0,68000,0
878.53,68800,-878.53,1268.4,-0.004708,8.0637,878.53,0,68800,0
878.04,69600,-878.04,1267.5,-0.0047591,8.1629,878.04,0,69600,0
877.53,70400,-877.53,1266.6,-0.0047507,8.2625,877.53,0,70400,0
877.01,71200,-877.01,1265.7,-0.0046829,8.3627,877.01,0,71200,0
876.48,72000,-876.48,1264.8,-0.004615,8.4628,876.48,0,72000,0
875.96,72800,-875.96,1263.9,-0.0045472,8.5629,875.96,0,72800,0
875.43,73600,-875.43,1263,-0.0044794,8.663,875.43,0,73600,0
874.91,74400,-874.91,1262.1,-0.0044115,8.7631,874.91,0,74400,0
874.37,75200,-874.37,1261.2,-0.0043454,8.8635,874.37,0,75200,0
873.81,76000,-873.81,1260.2,-0.0042846,8.9646,873.81,0,76000,0
873.25,76800,-873.25,1259.3,-0.0042238,9.0657,873.25,0,76800,0
872.69,77600,-872.69,1258.4,-0.004163,9.1667,872.69,0,77600,0
872.12,78400,-872.12,1257.5,-0.0041022,9.2678,872.12,0,78400,0
871.56,79200,-871.56,1256.6,-0.0040414,9.3689,871.56,0,79200,0
871,80000,-871,1255.7,-0.0039806,9.4699,871,0,80000,0
870.4,80800,-870.4,1254.7,-0.0040259,9.5719,870.4,0,80800,0
869.8,81600,-869.8,1253.8,-0.0040713,9.674,869.8,0,81600,0
869.21,82400,-869.21,1252.9,-0.0041166,9.776,869.21,0,82400,0
868.61,83200,-868.61,1252,-0.004162,9.878,868.61,0,83200,0
868.01,84000,-868.01,1251,-0.0042073,9.98,868.01,0,84000,0
867.41,84800,-867.41,1250.1,-0.0042527,10.082,867.41,0,84800,0
866.79,85600,-866.79,1249.2,-0.0042435,10.185,866.79,0,85600,0
866.15,86400,-866.15,1248.3,-0.0042162,10.288,866.15,0,86400,0
865.52,87200,-865.52,1247.3,-0.0041888,10.391,865.52,0,87200,0
864.88,88000,-864.88,1246.4,-0.0041614,10.494,864.88,0,88000,0
864.25,88800,-864.25,1245.5,-0.0041341,10.596,864.25,0,88800,0
863.61,89600,-863.61,1244.6,-0.0041067,10.699,863.61,0,89600,0
862.96,90400,-862.96,1243.7,-0.0040715,10.803,862.96,0,90400,0
