"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1336.6,7.1567e-06,0.0006488,900,0,0,0
899.99,800,-899.99,1336.5,-8.5169e-06,-0.088653,899.99,0,-800,0
899.99,1600,-899.99,1336.4,-2.419e-05,-0.17795,899.99,0,-1600,0
899.97,2400,-899.97,1336.3,-2.4849e-05,-0.26729,899.97,0,-2400,0
899.95,3200,-899.95,1336.1,-1.0491e-05,-0.35666,899.95,0,-3200,0
899.93,4000,-899.93,1335.9,3.8661e-06,-0.44603,899.93,0,-4000,0
899.89,4800,-899.89,1335.6,-1.3909e-06,-0.53555,899.89,0,-4800,0
899.86,5600,-899.86,1335.2,-6.6478e-06,-0.62506,899.86,0,-5600,0
899.81,6400,-899.81,1334.8,-1.0043e-05,-0.71469,899.81,0,-6400,0
899.76,7200,-899.76,1334.4,-1.1576e-05,-0.80443,899.76,0,-7200,0
899.71,8000,-899.71,1333.9,-1.3109e-05,-0.89417,899.71,0,-8000,0
899.64,8800,-899.64,1333.3,-1.2e-05,-0.98417,899.64,0,-8800,0
899.58,9600,-899.58,1332.7,-1.0891e-05,-1.0742,899.58,0,-9600,0
899.51,10400,-899.51,1332.1,-1.9928e-05,-1.1642,899.51,0,-10400,0
899.43,11200,-899.43,1331.5,-3.911e-05,-1.2544,899.43,0,-11200,0
899.35,12000,-899.35,1330.8,-5.8293e-05,-1.3446,899.35,0,-12000,0
899.25,12800,-899.25,1330.2,-4.6902e-05,-1.4351,899.25,0,-12800,0
899.16,13600,-899.16,1329.5,-3.5511e-05,-1.5256,899.16,0,-13600,0
899.06,14400,-899.06,1328.8,-2.8181e-05,-1.6162,899.06,0,-14400,0
898.95,15200,-898.95,1328.1,-2.4912e-05,-1.7069,898.95,0,-15200,0
898.84,16000,-898.84,1327.4,-2.1642e-05,-1.7976,898.84,0,-16000,0
898.72,16800,-898.72,1326.7,-3.3885e-05,-1.8886,898.72,0,-16800,0
898.59,17600,-898.59,1326,-4.6128e-05,-1.9795,898.59,0,-17600,0
898.46,18400,-898.46,1325.3,-4.6847e-05,-2.0707,898.46,0,-18400,0
898.33,19200,-898.33,1324.6,-3.604e-05,-2.1619,898.33,0,-19200,0
898.19,20000,-898.19,1323.8,-2.5233e-05,-2.2532,898.19,0,-20000,0
898.04,20800,-898.04,1323.1,-2.8507e-05,-2.3447,898.04,0,-20800,0
897.88,21600,-897.88,1322.4,-3.1781e-05,-2.4363,897.88,0,-21600,0
897.72,22400,-897.72,1321.6,-3.4981e-05,-2.528,897.72,0,-22400,0
897.56,23200,-897.56,1320.9,-3.8106e-05,-2.6198,897.56,0,-23200,0
897.39,24000,-897.39,1320.1,-4.1231e-05,-2.7116,897.39,0,-24000,0
897.21,24800,-897.21,1319.3,-3.4384e-05,-2.8037,897.21,0,-24800,0
897.03,25600,-897.03,1318.5,-2.7537e-05,-2.8959,897.03,0,-25600,0
896.84,26400,-896.84,1317.8,-2.5302e-05,-2.9881,896.84,0,-26400,0
896.64,27200,-896.64,1317,-2.7679e-05,-3.0806,896.64,0,-27200,0
896.45,28000,-896.45,1316.2,-3.0056e-05,-3.173,896.45,0,-28000,0
896.24,28800,-896.24,1315.4,-2.9225e-05,-3.2657,896.24,0,-28800,0
896.03,29600,-896.03,1314.6,-2.8395e-05,-3.3584,896.03,0,-29600,0
895.81,30400,-895.81,1313.8,-2.8093e-05,-3.4513,895.81,0,-30400,0
895.58,31200,-895.58,1313,-2.8319e-05,-3.5443,895.58,0,-31200,0
895.36,32000,-895.36,1312.2,-2.8546e-05,-3.6373,895.36,0,-32000,0
895.12,32800,-895.12,1311.4,-2.6122e-05,-3.7307,895.12,0,-32800,0
894.88,33600,-894.88,1310.6,-2.3697e-05,-3.824,894.88,0,-33600,0
894.64,34400,-894.64,1309.7,-2.3147e-05,-3.9175,894.64,0,-34400,0
894.38,35200,-894.38,1308.9,-2.4472e-05,-4.0112,894.38,0,-35200,0
894.13,36000,-894.13,1308.1,-2.5797e-05,-4.1048,894.13,0,-36000,0
893.86,36800,-893.86,1307.3,-2.2718e-05,-4.1988,893.86,0,-36800,0
893.59,37600,-893.59,1306.4,-1.9639e-05,-4.2928,893.59,0,-37600,0
893.32,38400,-893.32,1305.6,-1.8938e-05,-4.3869,893.32,0,-38400,0
893.03,39200,-893.03,1304.8,-2.0616e-05,-4.4812,893.03,0,-39200,0
892.75,40000,-892.75,1303.9,-2.2294e-05,-4.5755,892.75,0,-40000,0
892.45,40800,-892.45,1303.1,-1.8254e-05,-4.6701,892.45,0,-40800,0
892.16,41600,-892.16,1302.2,-1.4214e-05,-4.7648,892.16,0,-41600,0
891.85,42400,-891.85,1301.4,-1.2958e-05,-4.8596,891.85,0,-42400,0
891.54,43200,-891.54,1300.5,-1.4486e-05,-4.9545,891.54,0,-43200,0
891.23,44000,-891.23,1299.7,-1.6014e-05,-5.0495,891.23,0,-44000,0
890.9,44800,-890.9,1298.8,-1.3044e-05,-5.1448,890.9,0,-44800,0
890.58,45600,-890.58,1298,-1.0075e-05,-5.24,890.58,0,-45600,0
890.24,46400,-890.24,1297.1,-8.7596e-06,-5.3355,890.24,0,-46400,0
889.9,47200,-889.9,1296.2,-9.099e-06,-5.4311,889.9,0,-47200,0
889.56,48000,-889.56,1295.4,-9.4385e-06,-5.5268,889.56,0,-48000,0
889.2,48800,-889.2,1294.5,-6.753e-06,-5.6227,889.2,0,-48800,0
888.85,49600,-888.85,1293.6,-4.0674e-06,-5.7187,888.85,0,-49600,0
888.49,50400,-888.49,1292.8,-2.8782e-06,-5.8148,888.49,0,-50400,0
888.12,51200,-888.12,1291.9,-3.1855e-06,-5.9111,888.12,0,-51200,0
887.75,52000,-887.75,1291,-3.4927e-06,-6.0074,887.75,0,-52000,0
887.36,52800,-887.36,1290.1,-5.7717e-07,-6.1041,887.36,0,-52800,0
886.98,53600,-886.98,1289.3,2.3384e-06,-6.2007,886.98,0,-53600,0
886.59,54400,-886.59,1288.4,3.768e-06,-6.2975,886.59,0,-54400,0
886.19,55200,-886.19,1287.5,3.7119e-06,-6.3945,886.19,0,-55200,0
885.79,56000,-885.79,1286.6,3.6557e-06,-6.4915,885.79,0,-56000,0
885.38,56800,-885.38,1285.7,5.9132e-06,-6.5889,885.38,0,-56800,0
884.96,57600,-884.96,1284.9,8.1707e-06,-6.6862,884.96,0,-57600,0
884.54,58400,-884.54,1284,9.6615e-06,-6.7838,884.54,0,-58400,0
884.12,59200,-884.12,1283.1,1.0386e-05,-6.8815,884.12,0,-59200,0
883.69,60000,-883.69,1282.2,1.111e-05,-6.9792,883.69,0,-60000,0
883.25,60800,-883.25,1281.3,1.3048e-05,-7.0772,883.25,0,-60800,0
882.8,61600,-882.8,1280.4,1.4986e-05,-7.1753,882.8,0,-61600,0
882.35,62400,-882.35,1279.5,1.6515e-05,-7.2735,882.35,0,-62400,0
881.9,63200,-881.9,1278.6,1.7634e-05,-7.3719,881.9,0,-63200,0
881.44,64000,-881.44,1277.7,1.8754e-05,-7.4703,881.44,0,-64000,0
880.97,64800,-880.97,1276.8,2.0559e-05,-7.5691,880.97,0,-64800,0
880.5,65600,-880.5,1275.9,2.2364e-05,-7.6679,880.5,0,-65600,0
880.02,66400,-880.02,1275,2.3955e-05,-7.7668,880.02,0,-66400,0
879.53,67200,-879.53,1274.1,2.5333e-05,-7.866,879.53,0,-67200,0
879.05,68000,-879.05,1273.2,2.6711e-05,-7.9651,879.05,0,-68000,0
878.55,68800,-878.55,1272.3,2.8551e-05,-8.0646,878.55,0,-68800,0
878.05,69600,-878.05,1271.4,3.0392e-05,-8.1641,878.05,0,-69600,0
877.54,70400,-877.54,1270.5,3.1985e-05,-8.2638,877.54,0,-70400,0
877.02,71200,-877.02,1269.6,3.333e-05,-8.3636,877.02,0,-71200,0
876.51,72000,-876.51,1268.7,3.4676e-05,-8.4635,876.51,0,-72000,0
875.98,72800,-875.98,1267.8,3.6454e-05,-8.5637,875.98,0,-72800,0
875.45,73600,-875.45,1266.9,3.8231e-05,-8.6639,875.45,0,-73600,0
874.92,74400,-874.92,1266,3.9987e-05,-8.7644,874.92,0,-74400,0
874.37,75200,-874.37,1265.1,4.172e-05,-8.865,874.37,0,-75200,0
873.83,76000,-873.83,1264.2,4.3453e-05,-8.9656,873.83,0,-76000,0
873.27,76800,-873.27,1263.2,4.5461e-05,-9.0665,873.27,0,-76800,0
872.71,77600,-872.71,1262.3,4.7468e-05,-9.1675,872.71,0,-77600,0
872.15,78400,-872.15,1261.4,4.949e-05,-9.2687,872.15,0,-78400,0
871.57,79200,-871.57,1260.5,5.1526e-05,-9.37,871.57,0,-79200,0
871,80000,-871,1259.6,5.3562e-05,-9.4714,871,0,-80000,0
870.41,80800,-870.41,1258.7,5.4901e-05,-9.5731,870.41,0,-80800,0
869.83,81600,-869.83,1257.8,5.624e-05,-9.6748,869.83,0,-81600,0
869.23,82400,-869.23,1256.9,5.8072e-05,-9.7767,869.23,0,-82400,0
868.63,83200,-868.63,1255.9,6.0395e-05,-9.8789,868.63,0,-83200,0
868.03,84000,-868.03,1255,6.2718e-05,-9.981,868.03,0,-84000,0
867.41,84800,-867.41,1254.1,6.4533e-05,-10.083,867.41,0,-84800,0
866.8,85600,-866.8,1253.2,6.6348e-05,-10.186,866.8,0,-85600,0
866.17,86400,-866.17,1252.3,6.8064e-05,-10.289,866.17,0,-86400,0
865.54,87200,-865.54,1251.4,6.968e-05,-10.391,865.54,0,-87200,0
864.91,88000,-864.91,1250.4,7.1296e-05,-10.494,864.91,0,-88000,0
864.26,88800,-864.26,1249.5,7.349e-05,-10.598,864.26,0,-88800,0
