"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1333.3,-0.0034514,0.0013916,900,0,0,0
899.97,1133,-899.97,1333,0.085718,0.09066,899.97,800,800,0
899.95,2265.9,-899.95,1332.7,0.17489,0.17993,899.95,1600,1600,0
899.92,3398.9,-899.92,1332.4,0.26406,0.2692,899.92,2400,2400,0
899.9,4531.8,-899.9,1332.1,0.35323,0.35847,899.9,3200,3200,0
899.84,5724.8,-899.84,1331.6,0.44266,0.44795,899.84,4000,4000,0
899.76,6979.3,-899.76,1330.9,0.53229,0.53762,899.76,4800,4800,0
899.69,8233.7,-899.69,1330.2,0.62193,0.62728,899.69,5600,5600,0
899.6,9329,-899.6,1329.4,0.71211,0.71685,899.6,6400,6400,0
899.5,10354,-899.5,1328.6,0.80253,0.80637,899.5,7200,7200,0
899.41,11388,-899.41,1327.7,0.89292,0.89596,899.41,8000,8000,0
899.28,12517,-899.28,1326.8,0.98302,0.98644,899.28,8800,8800,0
899.14,13673,-899.14,1325.8,1.0731,1.0773,899.14,9600,9600,0
898.99,14829,-898.99,1324.9,1.1633,1.1683,898.99,10400,10400,0
898.84,15958,-898.84,1324,1.2539,1.2592,898.84,11200,11200,0
898.67,17067,-898.67,1323,1.3451,1.3503,898.67,12000,12000,0
898.48,18230,-898.48,1321.9,1.4367,1.4413,898.48,12800,12800,0
898.29,19392,-898.29,1320.8,1.5283,1.5324,898.29,13600,13600,0
898.08,20520,-898.08,1319.7,1.6198,1.6236,898.08,14400,14400,0
897.87,21607,-897.87,1318.7,1.7111,1.7151,897.87,15200,15200,0
897.65,22693,-897.65,1317.7,1.8024,1.8066,897.65,16000,16000,0
897.42,23814,-897.42,1316.7,1.8941,1.898,897.42,16800,16800,0
897.17,24937,-897.17,1315.6,1.9861,1.9902,897.17,17600,17600,0
896.9,26047,-896.9,1314.5,2.078,2.0829,896.9,18400,18400,0
896.64,27160,-896.64,1313.4,2.17,2.1755,896.64,19200,19200,0
896.36,28309,-896.36,1312.3,2.2621,2.2682,896.36,20000,20000,0
896.06,29445,-896.06,1311.1,2.3548,2.361,896.06,20800,20800,0
895.74,30596,-895.74,1310,2.4484,2.4537,895.74,21600,21600,0
895.41,31747,-895.41,1308.8,2.5419,2.5464,895.41,22400,22400,0
895.09,32898,-895.09,1307.6,2.6355,2.639,895.09,23200,23200,0
894.75,34017,-894.75,1306.5,2.7289,2.7325,894.75,24000,24000,0
894.4,35120,-894.4,1305.3,2.8222,2.8264,894.4,24800,24800,0
894.03,36256,-894.03,1304.1,2.9159,2.9202,894.03,25600,25600,0
893.66,37400,-893.66,1302.9,3.0097,3.014,893.66,26400,26400,0
893.26,38524,-893.26,1301.8,3.1039,3.1083,893.26,27200,27200,0
892.86,39641,-892.86,1300.6,3.1983,3.2027,892.86,28000,28000,0
892.46,40758,-892.46,1299.4,3.2927,3.297,892.46,28800,28800,0
892.05,41886,-892.05,1298.2,3.3873,3.3914,892.05,29600,29600,0
891.6,43007,-891.6,1297,3.4824,3.4864,891.6,30400,30400,0
891.15,44131,-891.15,1295.8,3.5774,3.5816,891.15,31200,31200,0
890.69,45274,-890.69,1294.6,3.6724,3.6768,890.69,32000,32000,0
890.23,46418,-890.23,1293.4,3.7674,3.772,890.23,32800,32800,0
889.75,47539,-889.75,1292.1,3.8631,3.8678,889.75,33600,33600,0
889.24,48682,-889.24,1290.9,3.9593,3.9637,889.24,34400,34400,0
888.73,49824,-888.73,1289.7,4.0555,4.0596,888.73,35200,35200,0
888.23,50967,-888.23,1288.4,4.1518,4.1555,888.23,36000,36000,0
887.69,52088,-887.69,1287.2,4.2481,4.2523,887.69,36800,36800,0
887.16,53208,-887.16,1285.9,4.3444,4.3491,887.16,37600,37600,0
886.61,54340,-886.61,1284.7,4.4411,4.4458,886.61,38400,38400,0
886.05,55481,-886.05,1283.4,4.538,4.5425,886.05,39200,39200,0
885.47,56603,-885.47,1282.2,4.6355,4.6398,885.47,40000,40000,0
884.88,57724,-884.88,1280.9,4.733,4.7372,884.88,40800,40800,0
884.29,58845,-884.29,1279.7,4.8305,4.8346,884.29,41600,41600,0
883.7,59970,-883.7,1278.4,4.9281,4.932,883.7,42400,42400,0
883.07,61099,-883.07,1277.2,5.0264,5.0303,883.07,43200,43200,0
882.42,62240,-882.42,1275.9,5.1246,5.1287,882.42,44000,44000,0
881.78,63380,-881.78,1274.6,5.2228,5.2271,881.78,44800,44800,0
881.14,64520,-881.14,1273.3,5.3211,5.3255,881.14,45600,45600,0
880.46,65641,-880.46,1272.1,5.4199,5.4247,880.46,46400,46400,0
879.78,66777,-879.78,1270.8,5.5191,5.5238,879.78,47200,47200,0
879.08,67917,-879.08,1269.5,5.6185,5.6228,879.08,48000,48000,0
878.39,69055,-878.39,1268.2,5.7179,5.7219,878.39,48800,48800,0
