"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1333.3,-0.0034514,0.0013916,900,0,0,0
899.97,1131.4,-899.97,1333,0.085883,-0.088039,899.97,800,-800,0
899.95,2262.7,-899.95,1332.7,0.17522,-0.17747,899.95,1600,-1600,0
899.92,3394.1,-899.92,1332.4,0.26455,-0.2669,899.92,2400,-2400,0
899.89,4525.5,-899.89,1332.1,0.35389,-0.35633,899.89,3200,-3200,0
899.84,5700.4,-899.84,1331.6,0.44337,-0.4459,899.84,4000,-4000,0
899.77,6934.3,-899.77,1330.9,0.53305,-0.53564,899.77,4800,-4800,0
899.69,8168.3,-899.69,1330.2,0.62273,-0.62539,899.69,5600,-5600,0
899.6,9348.6,-899.6,1329.5,0.71265,-0.71523,899.6,6400,-6400,0
899.49,10410,-899.49,1328.6,0.80311,-0.80526,899.49,7200,-7200,0
899.39,11471,-899.39,1327.7,0.89357,-0.8953,899.39,8000,-8000,0
899.27,12578,-899.27,1326.8,0.98388,-0.98546,899.27,8800,-8800,0
899.14,13688,-899.14,1325.8,1.0742,-1.0758,899.14,9600,-9600,0
898.99,14777,-898.99,1324.8,1.1646,-1.1664,898.99,10400,-10400,0
898.85,15866,-898.85,1323.9,1.255,-1.257,898.85,11200,-11200,0
898.69,17018,-898.69,1322.9,1.3456,-1.3475,898.69,12000,-12000,0
898.49,18154,-898.49,1321.9,1.4368,-1.4391,898.49,12800,-12800,0
898.29,19332,-898.29,1320.8,1.5281,-1.5308,898.29,13600,-13600,0
898.08,20510,-898.08,1319.8,1.6195,-1.6225,898.08,14400,-14400,0
897.87,21639,-897.87,1318.7,1.7111,-1.7141,897.87,15200,-15200,0
897.65,22728,-897.65,1317.7,1.8031,-1.8057,897.65,16000,-16000,0
897.42,23824,-897.42,1316.6,1.8951,-1.8973,897.42,16800,-16800,0
897.18,24947,-897.18,1315.5,1.9873,-1.9893,897.18,17600,-17600,0
896.91,26060,-896.91,1314.5,2.0799,-2.0812,896.91,18400,-18400,0
896.64,27173,-896.64,1313.4,2.1725,-2.1732,896.64,19200,-19200,0
896.37,28289,-896.37,1312.3,2.2652,-2.2651,896.37,20000,-20000,0
896.06,29431,-896.06,1311.2,2.3579,-2.3579,896.06,20800,-20800,0
895.74,30579,-895.74,1310,2.4506,-2.4514,895.74,21600,-21600,0
895.42,31727,-895.42,1308.8,2.5433,-2.5448,895.42,22400,-22400,0
895.09,32875,-895.09,1307.7,2.6359,-2.6383,895.09,23200,-23200,0
894.75,33999,-894.75,1306.5,2.7294,-2.7314,894.75,24000,-24000,0
894.4,35111,-894.4,1305.3,2.8234,-2.8245,894.4,24800,-24800,0
894.03,36256,-894.03,1304.2,2.9173,-2.9184,894.03,25600,-25600,0
893.66,37401,-893.66,1303,3.0113,-3.0123,893.66,26400,-26400,0
893.26,38524,-893.26,1301.8,3.1055,-3.1066,893.26,27200,-27200,0
892.86,39640,-892.86,1300.6,3.1999,-3.201,892.86,28000,-28000,0
892.46,40757,-892.46,1299.4,3.2943,-3.2955,892.46,28800,-28800,0
892.05,41886,-892.05,1298.2,3.3887,-3.3902,892.05,29600,-29600,0
891.6,43007,-891.6,1297,3.4837,-3.4851,891.6,30400,-30400,0
891.15,44131,-891.15,1295.8,3.5789,-3.5801,891.15,31200,-31200,0
890.69,45274,-890.69,1294.6,3.6741,-3.6751,890.69,32000,-32000,0
890.23,46418,-890.23,1293.4,3.7693,-3.7701,890.23,32800,-32800,0
889.75,47539,-889.75,1292.1,3.8652,-3.8658,889.75,33600,-33600,0
889.24,48682,-889.24,1290.9,3.9612,-3.9621,889.24,34400,-34400,0
888.73,49824,-888.73,1289.7,4.0572,-4.0583,888.73,35200,-35200,0
888.23,50967,-888.23,1288.4,4.1532,-4.1546,888.23,36000,-36000,0
887.69,52088,-887.69,1287.2,4.25,-4.2509,887.69,36800,-36800,0
887.16,53208,-887.16,1286,4.3468,-4.3473,887.16,37600,-37600,0
886.61,54340,-886.61,1284.7,4.4436,-4.444,886.61,38400,-38400,0
886.05,55481,-886.05,1283.5,4.5403,-4.541,886.05,39200,-39200,0
885.47,56603,-885.47,1282.2,4.6377,-4.6385,885.47,40000,-40000,0
884.88,57724,-884.88,1281,4.7352,-4.7359,884.88,40800,-40800,0
884.29,58845,-884.29,1279.7,4.8327,-4.8334,884.29,41600,-41600,0
883.7,59970,-883.7,1278.5,4.9301,-4.9309,883.7,42400,-42400,0
883.07,61099,-883.07,1277.2,5.0285,-5.0292,883.07,43200,-43200,0
882.42,62240,-882.42,1275.9,5.1269,-5.1275,882.42,44000,-44000,0
881.78,63380,-881.78,1274.6,5.2252,-5.2258,881.78,44800,-44800,0
881.14,64520,-881.14,1273.3,5.3237,-5.3241,881.14,45600,-45600,0
880.46,65641,-880.46,1272.1,5.4228,-5.4228,880.46,46400,-46400,0
879.78,66777,-879.78,1270.8,5.522,-5.522,879.78,47200,-47200,0
879.08,67917,-879.08,1269.5,5.6211,-5.6213,879.08,48000,-48000,0
878.39,69055,-878.39,1268.2,5.7203,-5.7206,878.39,48800,-48800,0
877.67,70178,-877.67,1266.9,5.8203,-5.8203,877.67,49600,-49600,0
876.95,71301,-876.95,1265.7,5.9202,-5.92,876.95,50400,-50400,0
876.22,72430,-876.22,1264.4,6.0202,-6.0199,876.22,51200,-51200,0
875.47,73567,-875.47,1263.1,6.1201,-6.1202,875.47,52000,-52000,0
874.7,74690,-874.7,1261.8,6.2209,-6.2209,874.7,52800,-52800,0
873.93,75814,-873.93,1260.5,6.3217,-6.3216,873.93,53600,-53600,0
873.16,76937,-873.16,1259.2,6.4225,-6.4223,873.16,54400,-54400,0
872.38,78068,-872.38,1257.9,6.5235,-6.523,872.38,55200,-55200,0
871.55,79206,-871.55,1256.6,6.6251,-6.6247,871.55,56000,-56000,0
870.73,80344,-870.73,1255.3,6.7268,-6.7263,870.73,56800,-56800,0
869.9,81483,-869.9,1254,6.8284,-6.828,869.9,57600,-57600,0
869.07,82619,-869.07,1252.7,6.9302,-6.9297,869.07,58400,-58400,0
868.21,83743,-868.21,1251.4,7.0328,-7.0318,868.21,59200,-59200,0
867.34,84874,-867.34,1250.1,7.1353,-7.1343,867.34,60000,-60000,0
866.46,86012,-866.46,1248.8,7.2378,-7.237,866.46,60800,-60800,0
865.58,87147,-865.58,1247.5,7.3405,-7.3398,865.58,61600,-61600,0
864.68,88272,-864.68,1246.2,7.4439,-7.4429,864.68,62400,-62400,0
863.77,89396,-863.77,1244.9,7.5472,-7.546,863.77,63200,-63200,0
862.86,90523,-862.86,1243.6,7.6506,-7.6492,862.86,64000,-64000,0
861.93,91657,-861.93,1242.3,7.7541,-7.7531,861.93,64800,-64800,0
860.97,92782,-860.97,1241,7.8583,-7.8573,860.97,65600,-65600,0
860.02,93907,-860.02,1239.7,7.9625,-7.9614,860.02,66400,-66400,0
859.05,95042,-859.05,1238.3,8.0668,-8.0656,859.05,67200,-67200,0
858.08,96176,-858.08,1237,8.1714,-8.1698,858.08,68000,-68000,0
857.08,97310,-857.08,1235.7,8.2766,-8.2749,857.08,68800,-68800,0
856.06,98447,-856.06,1234.4,8.3817,-8.3801,856.06,69600,-69600,0
855.05,99584,-855.05,1233.1,8.4869,-8.4853,855.05,70400,-70400,0
854.03,1.0072e+05,-854.03,1231.8,8.5923,-8.5906,854.03,71200,-71200,0
852.99,1.0184e+05,-852.99,1230.4,8.6984,-8.6963,852.99,72000,-72000,0
851.94,1.0297e+05,-851.94,1229.1,8.8045,-8.8021,851.94,72800,-72800,0
850.88,1.0411e+05,-850.88,1227.8,8.9105,-8.9084,850.88,73600,-73600,0
849.8,1.0524e+05,-849.8,1226.5,9.0168,-9.0148,849.8,74400,-74400,0
848.71,1.0637e+05,-848.71,1225.2,9.1237,-9.1215,848.71,75200,-75200,0
