"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,300.51,1.23e-05,2.3399e-05,900,0,0,0
899.95,1131.4,-899.95,300.51,-0.0019416,0.0019829,899.95,-800,800,0
899.89,2262.7,-899.89,300.51,-0.0038954,0.0039423,899.89,-1600,1600,0
899.84,3394.1,-899.84,300.51,-0.0058493,0.0059018,899.84,-2400,2400,0
899.79,4525.5,-899.79,300.5,-0.0078031,0.0078613,899.79,-3200,3200,0
899.73,5656.9,-899.73,300.5,-0.009757,0.0098207,899.73,-4000,4000,0
899.68,6788.2,-899.68,300.5,-0.011711,0.01178,899.68,-4800,4800,0
899.63,7919.6,-899.63,300.5,-0.013665,0.01374,899.63,-5600,5600,0
899.58,9051,-899.58,300.5,-0.015619,0.015699,899.58,-6400,6400,0
899.52,10182,-899.52,300.5,-0.017572,0.017659,899.52,-7200,7200,0
899.38,11412,-899.38,300.5,-0.019554,0.019631,899.38,-8000,8000,0
899.22,12658,-899.22,300.5,-0.02154,0.021605,899.22,-8800,8800,0
899.06,13905,-899.06,300.5,-0.023526,0.023579,899.06,-9600,9600,0
898.9,15152,-898.9,300.5,-0.025512,0.025553,898.9,-10400,10400,0
898.74,16398,-898.74,300.51,-0.027498,0.027528,898.74,-11200,11200,0
898.58,17645,-898.58,300.51,-0.029484,0.029502,898.58,-12000,12000,0
898.38,18734,-898.38,300.51,-0.031429,0.031461,898.38,-12800,12800,0
898.17,19787,-898.17,300.51,-0.033365,0.033416,898.17,-13600,13600,0
897.96,20840,-897.96,300.51,-0.0353,0.035371,897.96,-14400,14400,0
897.75,21892,-897.75,300.51,-0.037236,0.037326,897.75,-15200,15200,0
897.54,22945,-897.54,300.51,-0.039171,0.039281,897.54,-16000,16000,0
897.33,24013,-897.33,300.51,-0.041109,0.041235,897.33,-16800,16800,0
897.09,25152,-897.09,300.51,-0.04306,0.043183,897.09,-17600,17600,0
896.84,26292,-896.84,300.51,-0.045011,0.04513,896.84,-18400,18400,0
896.57,27409,-896.57,300.51,-0.046966,0.047079,896.57,-19200,19200,0
896.26,28499,-896.26,300.51,-0.048925,0.049029,896.26,-20000,20000,0
895.95,29589,-895.95,300.51,-0.050885,0.050979,895.95,-20800,20800,0
895.63,30679,-895.63,300.51,-0.052844,0.05293,895.63,-21600,21600,0
895.32,31769,-895.32,300.51,-0.054804,0.05488,895.32,-22400,22400,0
895.01,32859,-895.01,300.51,-0.056764,0.05683,895.01,-23200,23200,0
894.7,33983,-894.7,300.51,-0.058725,0.058779,894.7,-24000,24000,0
894.37,35147,-894.37,300.51,-0.060688,0.060728,894.37,-24800,24800,0
894.02,36283,-894.02,300.51,-0.06265,0.062678,894.02,-25600,25600,0
893.62,37403,-893.62,300.51,-0.064606,0.064632,893.62,-26400,26400,0
