"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1337.1,-1.5134e-05,0.00048275,900,0,0,0
900,800,-900,1337,-1.8623e-05,0.089649,900,0,800,0
899.99,1600,-899.99,1336.9,-1.2914e-05,0.17883,899.99,0,1600,0
899.97,2400,-899.97,1336.8,-1.1598e-05,0.26804,899.97,0,2400,0
899.95,3200,-899.95,1336.6,-1.6922e-05,0.35727,899.95,0,3200,0
899.93,4000,-899.93,1336.4,-1.9794e-05,0.44654,899.93,0,4000,0
899.89,4800,-899.89,1336.1,-4.3436e-06,0.53587,899.89,0,4800,0
899.86,5600,-899.86,1335.7,-8.1345e-06,0.62527,899.86,0,5600,0
899.81,6400,-899.81,1335.3,-1.1456e-05,0.71475,899.81,0,6400,0
899.76,7200,-899.76,1334.9,-8.2671e-06,0.8043,899.76,0,7200,0
899.71,8000,-899.71,1334.4,-6.1938e-06,0.89393,899.71,0,8000,0
899.65,8800,-899.65,1333.8,-5.8505e-06,0.98371,899.65,0,8800,0
899.58,9600,-899.58,1333.2,-6.2129e-06,1.0736,899.58,0,9600,0
899.51,10400,-899.51,1332.6,-7.5279e-06,1.1635,899.51,0,10400,0
899.43,11200,-899.43,1331.9,-7.3196e-06,1.2536,899.43,0,11200,0
899.35,12000,-899.35,1331.3,-3.8949e-07,1.3437,899.35,0,12000,0
899.26,12800,-899.26,1330.6,-3.324e-06,1.434,899.26,0,12800,0
899.16,13600,-899.16,1330,-5.0908e-06,1.5244,899.16,0,13600,0
899.06,14400,-899.06,1329.3,-4.2979e-06,1.6148,899.06,0,14400,0
898.95,15200,-898.95,1328.6,-2.4054e-06,1.7054,898.95,0,15200,0
898.84,16000,-898.84,1327.9,-3.7256e-06,1.796,898.84,0,16000,0
898.72,16800,-898.72,1327.2,-4.5694e-06,1.8868,898.72,0,16800,0
898.6,17600,-898.6,1326.5,-4.3196e-06,1.9777,898.6,0,17600,0
898.46,18400,-898.46,1325.8,-3.9531e-06,2.0687,898.46,0,18400,0
898.33,19200,-898.33,1325.1,-4.2981e-06,2.1598,898.33,0,19200,0
898.19,20000,-898.19,1324.3,-6.0349e-06,2.251,898.19,0,20000,0
898.04,20800,-898.04,1323.6,-2.4548e-06,2.3423,898.04,0,20800,0
897.88,21600,-897.88,1322.9,-3.9723e-06,2.4337,897.88,0,21600,0
897.73,22400,-897.73,1322.1,-6.0799e-06,2.5253,897.73,0,22400,0
897.56,23200,-897.56,1321.4,-5.7145e-06,2.6169,897.56,0,23200,0
897.39,24000,-897.39,1320.6,-1.2573e-06,2.7087,897.39,0,24000,0
897.21,24800,-897.21,1319.8,-3.8029e-06,2.8006,897.21,0,24800,0
897.03,25600,-897.03,1319,-5.1854e-06,2.8926,897.03,0,25600,0
896.84,26400,-896.84,1318.3,-4.9665e-06,2.9848,896.84,0,26400,0
896.65,27200,-896.65,1317.5,-4.1469e-06,3.077,896.65,0,27200,0
896.45,28000,-896.45,1316.7,-5.1667e-06,3.1694,896.45,0,28000,0
896.24,28800,-896.24,1315.9,-6.0417e-06,3.2619,896.24,0,28800,0
896.03,29600,-896.03,1315.1,-7.4449e-06,3.3545,896.03,0,29600,0
895.81,30400,-895.81,1314.3,-6.4438e-06,3.4472,895.81,0,30400,0
895.59,31200,-895.59,1313.5,-4.3502e-06,3.5401,895.59,0,31200,0
895.36,32000,-895.36,1312.7,-6.7202e-06,3.6331,895.36,0,32000,0
895.12,32800,-895.12,1311.9,-7.6031e-06,3.7262,895.12,0,32800,0
894.88,33600,-894.88,1311.1,-7.1123e-06,3.8194,894.88,0,33600,0
894.64,34400,-894.64,1310.3,-7.0435e-06,3.9128,894.64,0,34400,0
894.38,35200,-894.38,1309.4,-7.6475e-06,4.0063,894.38,0,35200,0
894.13,36000,-894.13,1308.6,-7.6305e-06,4.0999,894.13,0,36000,0
893.86,36800,-893.86,1307.8,-1.1504e-05,4.1936,893.86,0,36800,0
893.59,37600,-893.59,1307,-1.022e-05,4.2875,893.59,0,37600,0
893.32,38400,-893.32,1306.1,-9.3021e-06,4.3815,893.32,0,38400,0
893.04,39200,-893.04,1305.3,-1.019e-05,4.4756,893.04,0,39200,0
892.75,40000,-892.75,1304.4,-1.024e-05,4.5698,892.75,0,40000,0
892.46,40800,-892.46,1303.6,-1.2058e-05,4.6643,892.46,0,40800,0
892.16,41600,-892.16,1302.8,-1.2462e-05,4.7588,892.16,0,41600,0
891.85,42400,-891.85,1301.9,-1.2081e-05,4.8534,891.85,0,42400,0
891.54,43200,-891.54,1301.1,-1.1826e-05,4.9482,891.54,0,43200,0
891.23,44000,-891.23,1300.2,-1.289e-05,5.0431,891.23,0,44000,0
890.9,44800,-890.9,1299.4,-1.3872e-05,5.1382,890.9,0,44800,0
890.58,45600,-890.58,1298.5,-1.3964e-05,5.2334,890.58,0,45600,0
890.24,46400,-890.24,1297.6,-1.4138e-05,5.3287,890.24,0,46400,0
889.9,47200,-889.9,1296.8,-1.4981e-05,5.4241,889.9,0,47200,0
889.56,48000,-889.56,1295.9,-1.67e-05,5.5197,889.56,0,48000,0
889.21,48800,-889.21,1295,-1.8534e-05,5.6154,889.21,0,48800,0
888.85,49600,-888.85,1294.2,-1.6979e-05,5.7113,888.85,0,49600,0
888.49,50400,-888.49,1293.3,-1.7187e-05,5.8073,888.49,0,50400,0
888.12,51200,-888.12,1292.4,-1.9563e-05,5.9034,888.12,0,51200,0
887.75,52000,-887.75,1291.6,-1.9772e-05,5.9996,887.75,0,52000,0
887.37,52800,-887.37,1290.7,-2.1377e-05,6.0961,887.37,0,52800,0
886.98,53600,-886.98,1289.8,-2.2126e-05,6.1926,886.98,0,53600,0
886.59,54400,-886.59,1288.9,-2.1936e-05,6.2893,886.59,0,54400,0
886.19,55200,-886.19,1288.1,-2.1512e-05,6.3861,886.19,0,55200,0
885.79,56000,-885.79,1287.2,-2.2352e-05,6.4831,885.79,0,56000,0
885.38,56800,-885.38,1286.3,-2.2918e-05,6.5802,885.38,0,56800,0
884.97,57600,-884.97,1285.4,-2.4251e-05,6.6774,884.97,0,57600,0
884.54,58400,-884.54,1284.5,-2.5773e-05,6.7748,884.54,0,58400,0
884.12,59200,-884.12,1283.6,-2.6619e-05,6.8723,884.12,0,59200,0
883.69,60000,-883.69,1282.7,-2.564e-05,6.97,883.69,0,60000,0
883.25,60800,-883.25,1281.9,-2.7031e-05,7.0678,883.25,0,60800,0
882.8,61600,-882.8,1281,-2.7102e-05,7.1657,882.8,0,61600,0
882.36,62400,-882.36,1280.1,-2.9252e-05,7.2638,882.36,0,62400,0
881.9,63200,-881.9,1279.2,-3.2079e-05,7.362,881.9,0,63200,0
881.44,64000,-881.44,1278.3,-2.9384e-05,7.4604,881.44,0,64000,0
880.97,64800,-880.97,1277.4,-3.1925e-05,7.5589,880.97,0,64800,0
880.5,65600,-880.5,1276.5,-3.2413e-05,7.6576,880.5,0,65600,0
880.02,66400,-880.02,1275.6,-3.2294e-05,7.7564,880.02,0,66400,0
879.54,67200,-879.54,1274.7,-3.3338e-05,7.8554,879.54,0,67200,0
879.05,68000,-879.05,1273.8,-3.7643e-05,7.9545,879.05,0,68000,0
878.55,68800,-878.55,1272.9,-3.566e-05,8.0537,878.55,0,68800,0
878.05,69600,-878.05,1272,-3.6568e-05,8.1531,878.05,0,69600,0
877.54,70400,-877.54,1271.1,-3.7914e-05,8.2527,877.54,0,70400,0
877.03,71200,-877.03,1270.2,-3.912e-05,8.3523,877.03,0,71200,0
876.51,72000,-876.51,1269.3,-4.1489e-05,8.4521,876.51,0,72000,0
875.98,72800,-875.98,1268.4,-4.2144e-05,8.5521,875.98,0,72800,0
875.45,73600,-875.45,1267.5,-4.2071e-05,8.6523,875.45,0,73600,0
874.92,74400,-874.92,1266.6,-4.2398e-05,8.7525,874.92,0,74400,0
874.37,75200,-874.37,1265.6,-4.3173e-05,8.853,874.37,0,75200,0
873.83,76000,-873.83,1264.7,-4.3355e-05,8.9535,873.83,0,76000,0
873.27,76800,-873.27,1263.8,-4.4885e-05,9.0542,873.27,0,76800,0
872.71,77600,-872.71,1262.9,-4.6098e-05,9.1551,872.71,0,77600,0
872.15,78400,-872.15,1262,-4.6114e-05,9.2561,872.15,0,78400,0
871.58,79200,-871.58,1261.1,-4.6291e-05,9.3573,871.58,0,79200,0
871,80000,-871,1260.2,-5.0216e-05,9.4586,871,0,80000,0
870.42,80800,-870.42,1259.3,-5.0669e-05,9.5601,870.42,0,80800,0
869.83,81600,-869.83,1258.4,-5.2387e-05,9.6617,869.83,0,81600,0
869.23,82400,-869.23,1257.4,-5.2576e-05,9.7635,869.23,0,82400,0
868.63,83200,-868.63,1256.5,-5.194e-05,9.8654,868.63,0,83200,0
868.03,84000,-868.03,1255.6,-5.4679e-05,9.9674,868.03,0,84000,0
867.41,84800,-867.41,1254.7,-5.4705e-05,10.07,867.41,0,84800,0
866.8,85600,-866.8,1253.8,-5.6847e-05,10.172,866.8,0,85600,0
866.17,86400,-866.17,1252.9,-5.9286e-05,10.275,866.17,0,86400,0
865.54,87200,-865.54,1252,-6.02e-05,10.377,865.54,0,87200,0
864.91,88000,-864.91,1251,-5.7766e-05,10.48,864.91,0,88000,0
864.27,88800,-864.27,1250.1,-6.0305e-05,10.583,864.27,0,88800,0
863.62,89600,-863.62,1249.2,-6.3123e-05,10.686,863.62,0,89600,0
862.97,90400,-862.97,1248.3,-6.2744e-05,10.79,862.97,0,90400,0
862.31,91200,-862.31,1247.4,-6.1188e-05,10.893,862.31,0,91200,0
861.65,92000,-861.65,1246.4,-6.5962e-05,10.997,861.65,0,92000,0
860.98,92800,-860.98,1245.5,-6.5452e-05,11.1,860.98,0,92800,0
860.3,93600,-860.3,1244.6,-6.7878e-05,11.204,860.3,0,93600,0
859.62,94400,-859.62,1243.7,-6.9081e-05,11.308,859.62,0,94400,0
