"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,300.51,1.23e-05,2.3399e-05,900,0,0,0
899.96,800,-899.96,300.51,1.2884e-05,0.001995,899.96,0,800,0
899.93,1600,-899.93,300.51,1.3468e-05,0.0039667,899.93,0,1600,0
899.89,2400,-899.89,300.51,1.4053e-05,0.0059383,899.89,0,2400,0
899.86,3200,-899.86,300.51,1.4637e-05,0.0079099,899.86,0,3200,0
899.82,4000,-899.82,300.51,1.5222e-05,0.0098815,899.82,0,4000,0
899.78,4800,-899.78,300.51,1.5806e-05,0.011853,899.78,0,4800,0
899.75,5600,-899.75,300.51,1.639e-05,0.013825,899.75,0,5600,0
899.71,6400,-899.71,300.51,1.6975e-05,0.015796,899.71,0,6400,0
899.67,7200,-899.67,300.51,1.7559e-05,0.017768,899.67,0,7200,0
899.64,8000,-899.64,300.51,1.8143e-05,0.01974,899.64,0,8000,0
899.6,8800,-899.6,300.51,1.8728e-05,0.021711,899.6,0,8800,0
899.57,9600,-899.57,300.51,1.9312e-05,0.023683,899.57,0,9600,0
899.49,10400,-899.49,300.51,2.4007e-05,0.025639,899.49,0,10400,0
899.38,11200,-899.38,300.51,3.2811e-05,0.02758,899.38,0,11200,0
899.28,12000,-899.28,300.51,4.1616e-05,0.02952,899.28,0,12000,0
899.17,12800,-899.17,300.51,5.0421e-05,0.031461,899.17,0,12800,0
899.06,13600,-899.06,300.51,5.9225e-05,0.033401,899.06,0,13600,0
898.95,14400,-898.95,300.51,6.803e-05,0.035342,898.95,0,14400,0
898.84,15200,-898.84,300.51,7.6835e-05,0.037282,898.84,0,15200,0
898.73,16000,-898.73,300.51,8.5639e-05,0.039223,898.73,0,16000,0
898.62,16800,-898.62,300.51,9.4444e-05,0.041164,898.62,0,16800,0
898.51,17600,-898.51,300.51,0.00010325,0.043104,898.51,0,17600,0
898.41,18400,-898.41,300.51,0.00011205,0.045045,898.41,0,18400,0
898.3,19200,-898.3,300.51,0.00012086,0.046985,898.3,0,19200,0
898.19,20000,-898.19,300.51,0.00012966,0.048926,898.19,0,20000,0
898.01,20800,-898.01,300.51,0.000134,0.050896,898.01,0,20800,0
897.82,21600,-897.82,300.51,0.00013834,0.052865,897.82,0,21600,0
897.64,22400,-897.64,300.51,0.00014268,0.054835,897.64,0,22400,0
897.46,23200,-897.46,300.51,0.00014702,0.056805,897.46,0,23200,0
897.28,24000,-897.28,300.51,0.00015136,0.058774,897.28,0,24000,0
897.1,24800,-897.1,300.51,0.0001557,0.060744,897.1,0,24800,0
896.92,25600,-896.92,300.51,0.00016004,0.062714,896.92,0,25600,0
896.74,26400,-896.74,300.51,0.00016438,0.064683,896.74,0,26400,0
896.56,27200,-896.56,300.51,0.00016872,0.066653,896.56,0,27200,0
896.38,28000,-896.38,300.51,0.00017306,0.068623,896.38,0,28000,0
896.19,28800,-896.19,300.51,0.0001774,0.070592,896.19,0,28800,0
896.01,29600,-896.01,300.51,0.00018174,0.072562,896.01,0,29600,0
895.79,30400,-895.79,300.51,0.00018248,0.074519,895.79,0,30400,0
895.54,31200,-895.54,300.51,0.00017963,0.076464,895.54,0,31200,0
895.29,32000,-895.29,300.51,0.00017677,0.078409,895.29,0,32000,0
895.03,32800,-895.03,300.51,0.00017391,0.080354,895.03,0,32800,0
894.78,33600,-894.78,300.51,0.00017106,0.082299,894.78,0,33600,0
894.53,34400,-894.53,300.51,0.0001682,0.084244,894.53,0,34400,0
894.27,35200,-894.27,300.51,0.00016534,0.086189,894.27,0,35200,0
894.02,36000,-894.02,300.51,0.00016249,0.088134,894.02,0,36000,0
893.76,36800,-893.76,300.51,0.00015963,0.090079,893.76,0,36800,0
893.51,37600,-893.51,300.51,0.00015677,0.092024,893.51,0,37600,0
893.26,38400,-893.26,300.51,0.00015392,0.093969,893.26,0,38400,0
893,39200,-893,300.51,0.00015106,0.095914,893,0,39200,0
892.75,40000,-892.75,300.51,0.0001482,0.097859,892.75,0,40000,0
892.42,40800,-892.42,300.51,0.00016207,0.099834,892.42,0,40800,0
892.1,41600,-892.1,300.51,0.00017595,0.10181,892.1,0,41600,0
891.77,42400,-891.77,300.51,0.00018982,0.10378,891.77,0,42400,0
891.45,43200,-891.45,300.51,0.00020369,0.10576,891.45,0,43200,0
891.12,44000,-891.12,300.51,0.00021756,0.10773,891.12,0,44000,0
890.79,44800,-890.79,300.51,0.00023144,0.10971,890.79,0,44800,0
890.47,45600,-890.47,300.51,0.00024531,0.11168,890.47,0,45600,0
890.14,46400,-890.14,300.51,0.00025918,0.11366,890.14,0,46400,0
889.81,47200,-889.81,300.51,0.00027305,0.11564,889.81,0,47200,0
889.49,48000,-889.49,300.51,0.00028693,0.11761,889.49,0,48000,0
889.16,48800,-889.16,300.51,0.0003008,0.11959,889.16,0,48800,0
888.84,49600,-888.84,300.51,0.00031467,0.12156,888.84,0,49600,0
888.47,50400,-888.47,300.51,0.00031088,0.12351,888.47,0,50400,0
888.07,51200,-888.07,300.51,0.00028943,0.12545,888.07,0,51200,0
887.68,52000,-887.68,300.51,0.00026799,0.12738,887.68,0,52000,0
887.28,52800,-887.28,300.51,0.00024654,0.12931,887.28,0,52800,0
886.88,53600,-886.88,300.51,0.00022509,0.13124,886.88,0,53600,0
886.48,54400,-886.48,300.51,0.00020364,0.13317,886.48,0,54400,0
886.08,55200,-886.08,300.51,0.00018219,0.1351,886.08,0,55200,0
885.68,56000,-885.68,300.51,0.00016074,0.13703,885.68,0,56000,0
885.28,56800,-885.28,300.51,0.0001393,0.13896,885.28,0,56800,0
884.88,57600,-884.88,300.51,0.00011785,0.1409,884.88,0,57600,0
884.49,58400,-884.49,300.51,9.6399e-05,0.14283,884.49,0,58400,0
884.09,59200,-884.09,300.51,7.495e-05,0.14476,884.09,0,59200,0
883.69,60000,-883.69,300.51,5.3502e-05,0.14669,883.69,0,60000,0
883.22,60800,-883.22,300.51,5.1105e-05,0.14866,883.22,0,60800,0
882.75,61600,-882.75,300.51,4.8707e-05,0.15062,882.75,0,61600,0
882.27,62400,-882.27,300.51,4.631e-05,0.15259,882.27,0,62400,0
881.8,63200,-881.8,300.51,4.3913e-05,0.15456,881.8,0,63200,0
881.33,64000,-881.33,300.51,4.1515e-05,0.15652,881.33,0,64000,0
880.86,64800,-880.86,300.51,3.9118e-05,0.15849,880.86,0,64800,0
880.39,65600,-880.39,300.51,3.6721e-05,0.16046,880.39,0,65600,0
879.92,66400,-879.92,300.51,3.4323e-05,0.16242,879.92,0,66400,0
879.45,67200,-879.45,300.51,3.1926e-05,0.16439,879.45,0,67200,0
878.98,68000,-878.98,300.51,2.9529e-05,0.16636,878.98,0,68000,0
878.5,68800,-878.5,300.51,2.7131e-05,0.16833,878.5,0,68800,0
878.03,69600,-878.03,300.51,2.4734e-05,0.17029,878.03,0,69600,0
877.53,70400,-877.53,300.51,2.6148e-05,0.17225,877.53,0,70400,0
876.98,71200,-876.98,300.51,3.1373e-05,0.1742,876.98,0,71200,0
876.44,72000,-876.44,300.51,3.6598e-05,0.17615,876.44,0,72000,0
875.89,72800,-875.89,300.51,4.1824e-05,0.17811,875.89,0,72800,0
875.35,73600,-875.35,300.51,4.7049e-05,0.18006,875.35,0,73600,0
874.81,74400,-874.81,300.51,5.2274e-05,0.18201,874.81,0,74400,0
874.26,75200,-874.26,300.51,5.7499e-05,0.18396,874.26,0,75200,0
873.72,76000,-873.72,300.51,6.2725e-05,0.18591,873.72,0,76000,0
873.18,76800,-873.18,300.51,6.795e-05,0.18786,873.18,0,76800,0
872.63,77600,-872.63,300.51,7.3175e-05,0.18982,872.63,0,77600,0
872.09,78400,-872.09,300.51,7.84e-05,0.19177,872.09,0,78400,0
871.54,79200,-871.54,300.51,8.3625e-05,0.19372,871.54,0,79200,0
871,80000,-871,300.51,8.8851e-05,0.19567,871,0,80000,0
870.38,80800,-870.38,300.51,8.8343e-05,0.19764,870.38,0,80800,0
869.77,81600,-869.77,300.51,8.7836e-05,0.19961,869.77,0,81600,0
869.15,82400,-869.15,300.51,8.7328e-05,0.20158,869.15,0,82400,0
868.54,83200,-868.54,300.51,8.682e-05,0.20355,868.54,0,83200,0
867.92,84000,-867.92,300.51,8.6313e-05,0.20552,867.92,0,84000,0
867.3,84800,-867.3,300.51,8.5805e-05,0.20749,867.3,0,84800,0
866.69,85600,-866.69,300.51,8.5298e-05,0.20946,866.69,0,85600,0
866.07,86400,-866.07,300.51,8.479e-05,0.21143,866.07,0,86400,0
865.45,87200,-865.45,300.51,8.4283e-05,0.2134,865.45,0,87200,0
864.84,88000,-864.84,300.51,8.3775e-05,0.21537,864.84,0,88000,0
864.22,88800,-864.22,300.51,8.3268e-05,0.21734,864.22,0,88800,0
863.61,89600,-863.61,300.51,8.276e-05,0.21932,863.61,0,89600,0
862.95,90400,-862.95,300.51,7.8856e-05,0.22128,862.95,0,90400,0
862.26,91200,-862.26,300.51,7.1556e-05,0.22325,862.26,0,91200,0
861.58,92000,-861.58,300.51,6.4256e-05,0.22522,861.58,0,92000,0
860.89,92800,-860.89,300.51,5.6955e-05,0.22718,860.89,0,92800,0
860.2,93600,-860.2,300.51,4.9655e-05,0.22915,860.2,0,93600,0
859.51,94400,-859.51,300.51,4.2355e-05,0.23112,859.51,0,94400,0
858.82,95200,-858.82,300.51,3.5055e-05,0.23309,858.82,0,95200,0
858.13,96000,-858.13,300.51,2.7755e-05,0.23505,858.13,0,96000,0
857.44,96800,-857.44,300.51,2.0454e-05,0.23702,857.44,0,96800,0
856.75,97600,-856.75,300.51,1.3154e-05,0.23899,856.75,0,97600,0
856.07,98400,-856.07,300.51,5.854e-06,0.24095,856.07,0,98400,0
855.38,99200,-855.38,300.51,-1.4463e-06,0.24292,855.38,0,99200,0
854.69,1e+05,-854.69,300.51,-8.7465e-06,0.24489,854.69,0,1e+05,0
853.93,1.008e+05,-853.93,300.51,-1.9772e-05,0.24683,853.93,0,1.008e+05,0
853.17,1.016e+05,-853.17,300.51,-3.0797e-05,0.24878,853.17,0,1.016e+05,0
852.4,1.024e+05,-852.4,300.51,-4.1822e-05,0.25073,852.4,0,1.024e+05,0
851.64,1.032e+05,-851.64,300.51,-5.2848e-05,0.25267,851.64,0,1.032e+05,0
850.88,1.04e+05,-850.88,300.51,-6.3873e-05,0.25462,850.88,0,1.04e+05,0
850.12,1.048e+05,-850.12,300.51,-7.4898e-05,0.25657,850.12,0,1.048e+05,0
849.36,1.056e+05,-849.36,300.51,-8.5923e-05,0.25852,849.36,0,1.056e+05,0
848.6,1.064e+05,-848.6,300.51,-9.6949e-05,0.26046,848.6,0,1.064e+05,0
847.84,1.072e+05,-847.84,300.51,-0.00010797,0.26241,847.84,0,1.072e+05,0
847.08,1.08e+05,-847.08,300.51,-0.000119,0.26436,847.08,0,1.08e+05,0
846.31,1.088e+05,-846.31,300.51,-0.00013002,0.2663,846.31,0,1.088e+05,0
845.55,1.096e+05,-845.55,300.51,-0.00014105,0.26825,845.55,0,1.096e+05,0
844.75,1.104e+05,-844.75,300.51,-0.00013411,0.2702,844.75,0,1.104e+05,0
843.92,1.112e+05,-843.92,300.51,-0.0001092,0.27216,843.92,0,1.112e+05,0
