"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1336.6,7.1567e-06,0.0006488,900,0,0,0
899.99,1131.4,-899.99,1336.5,-0.089341,0.089961,899.99,-800,800,0
899.98,2282.4,-899.98,1336.3,-0.17869,0.17928,899.98,-1600,1600,0
899.94,3529.2,-899.94,1336,-0.26804,0.26863,899.94,-2400,2400,0
899.9,4588.6,-899.9,1335.7,-0.35747,0.35803,899.9,-3200,3200,0
899.85,5708.8,-899.85,1335.2,-0.447,0.44757,899.85,-4000,4000,0
899.79,6798.1,-899.79,1334.6,-0.53665,0.53721,899.79,-4800,4800,0
899.71,7939.3,-899.71,1333.9,-0.62641,0.62698,899.71,-5600,5600,0
899.62,9086.7,-899.62,1333.1,-0.71627,0.71683,899.62,-6400,6400,0
899.52,10218,-899.52,1332.2,-0.80641,0.80686,899.52,-7200,7200,0
899.41,11344,-899.41,1331.3,-0.89662,0.89706,899.41,-8000,8000,0
899.3,12468,-899.3,1330.4,-0.98684,0.98742,899.3,-8800,8800,0
899.16,13582,-899.16,1329.5,-1.0774,1.0779,899.16,-9600,9600,0
899.02,14717,-899.02,1328.5,-1.168,1.1684,899.02,-10400,10400,0
898.86,15863,-898.86,1327.5,-1.2587,1.2593,898.86,-11200,11200,0
898.69,16986,-898.69,1326.5,-1.3497,1.3501,898.69,-12000,12000,0
898.51,18124,-898.51,1325.5,-1.4407,1.4412,898.51,-12800,12800,0
898.32,19242,-898.32,1324.5,-1.532,1.5324,898.32,-13600,13600,0
898.12,20367,-898.12,1323.5,-1.6233,1.6238,898.12,-14400,14400,0
897.9,21506,-897.9,1322.4,-1.7148,1.7153,897.9,-15200,15200,0
897.67,22642,-897.67,1321.4,-1.8066,1.807,897.67,-16000,16000,0
897.44,23773,-897.44,1320.3,-1.8984,1.8988,897.44,-16800,16800,0
897.19,24906,-897.19,1319.2,-1.9904,1.9908,897.19,-17600,17600,0
896.93,26029,-896.93,1318.1,-2.0826,2.083,896.93,-18400,18400,0
896.66,27154,-896.66,1317,-2.175,2.1754,896.66,-19200,19200,0
896.37,28293,-896.37,1315.9,-2.2675,2.2679,896.37,-20000,20000,0
896.07,29425,-896.07,1314.8,-2.3602,2.3606,896.07,-20800,20800,0
895.77,30561,-895.77,1313.6,-2.453,2.4535,895.77,-21600,21600,0
895.45,31686,-895.45,1312.5,-2.5461,2.5465,895.45,-22400,22400,0
