"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,300.51,1.23e-05,2.3399e-05,900,0,0,0
899.96,800,-899.96,300.51,-0.0019582,1.6989e-05,899.96,-800,0,0
899.93,1600,-899.93,300.51,-0.0039288,1.0578e-05,899.93,-1600,0,0
899.89,2400,-899.89,300.51,-0.0058993,4.1677e-06,899.89,-2400,0,0
899.86,3200,-899.86,300.51,-0.0078698,-2.2427e-06,899.86,-3200,0,0
899.82,4000,-899.82,300.51,-0.0098403,-8.6532e-06,899.82,-4000,0,0
899.78,4800,-899.78,300.51,-0.011811,-1.5064e-05,899.78,-4800,0,0
899.75,5600,-899.75,300.51,-0.013781,-2.1474e-05,899.75,-5600,0,0
899.71,6400,-899.71,300.51,-0.015752,-2.7885e-05,899.71,-6400,0,0
899.67,7200,-899.67,300.51,-0.017722,-3.4295e-05,899.67,-7200,0,0
899.64,8000,-899.64,300.51,-0.019693,-4.0705e-05,899.64,-8000,0,0
899.6,8800,-899.6,300.51,-0.021663,-4.7116e-05,899.6,-8800,0,0
899.57,9600,-899.57,300.51,-0.023634,-5.3526e-05,899.57,-9600,0,0
899.49,10400,-899.49,300.51,-0.02559,-5.3133e-05,899.49,-10400,0,0
899.38,11200,-899.38,300.51,-0.027532,-4.5936e-05,899.38,-11200,0,0
899.28,12000,-899.28,300.51,-0.029473,-3.8739e-05,899.28,-12000,0,0
899.17,12800,-899.17,300.51,-0.031415,-3.1543e-05,899.17,-12800,0,0
899.06,13600,-899.06,300.51,-0.033357,-2.4346e-05,899.06,-13600,0,0
898.95,14400,-898.95,300.51,-0.035298,-1.7149e-05,898.95,-14400,0,0
898.84,15200,-898.84,300.51,-0.03724,-9.9521e-06,898.84,-15200,0,0
898.73,16000,-898.73,300.51,-0.039182,-2.7552e-06,898.73,-16000,0,0
898.62,16800,-898.62,300.51,-0.041123,4.4416e-06,898.62,-16800,0,0
898.51,17600,-898.51,300.51,-0.043065,1.1638e-05,898.51,-17600,0,0
898.41,18400,-898.41,300.51,-0.045006,1.8835e-05,898.41,-18400,0,0
898.3,19200,-898.3,300.51,-0.046948,2.6032e-05,898.3,-19200,0,0
898.19,20000,-898.19,300.51,-0.04889,3.3229e-05,898.19,-20000,0,0
898.01,20800,-898.01,300.51,-0.05086,3.4595e-05,898.01,-20800,0,0
897.83,21600,-897.83,300.51,-0.05283,3.5962e-05,897.83,-21600,0,0
897.64,22400,-897.64,300.51,-0.054801,3.7328e-05,897.64,-22400,0,0
897.46,23200,-897.46,300.51,-0.056771,3.8694e-05,897.46,-23200,0,0
897.28,24000,-897.28,300.51,-0.058741,4.006e-05,897.28,-24000,0,0
897.1,24800,-897.1,300.51,-0.060712,4.1427e-05,897.1,-24800,0,0
896.92,25600,-896.92,300.51,-0.062682,4.2793e-05,896.92,-25600,0,0
896.74,26400,-896.74,300.51,-0.064653,4.4159e-05,896.74,-26400,0,0
896.56,27200,-896.56,300.51,-0.066623,4.5525e-05,896.56,-27200,0,0
896.38,28000,-896.38,300.51,-0.068593,4.6892e-05,896.38,-28000,0,0
896.19,28800,-896.19,300.51,-0.070564,4.8258e-05,896.19,-28800,0,0
896.01,29600,-896.01,300.51,-0.072534,4.9624e-05,896.01,-29600,0,0
895.79,30400,-895.79,300.51,-0.074492,5.1443e-05,895.79,-30400,0,0
895.54,31200,-895.54,300.51,-0.076437,5.3713e-05,895.54,-31200,0,0
895.29,32000,-895.29,300.51,-0.078382,5.5983e-05,895.29,-32000,0,0
