"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1333.3,-0.0034514,0.0013916,900,0,0,0
899.98,800,-899.98,1333.1,-0.092819,0.0013989,899.98,-800,0,0
899.96,1600,-899.96,1332.9,-0.18219,0.0014061,899.96,-1600,0,0
899.95,2400,-899.95,1332.7,-0.27156,0.0014133,899.95,-2400,0,0
899.93,3200,-899.93,1332.5,-0.36092,0.0014205,899.93,-3200,0,0
899.91,4000,-899.91,1332.3,-0.45029,0.0014278,899.91,-4000,0,0
899.89,4800,-899.89,1332.1,-0.53966,0.001435,899.89,-4800,0,0
899.85,5600,-899.85,1331.7,-0.6293,0.0014263,899.85,-5600,0,0
899.79,6400,-899.79,1331.2,-0.71904,0.0014124,899.79,-6400,0,0
899.74,7200,-899.74,1330.7,-0.80877,0.0013984,899.74,-7200,0,0
899.68,8000,-899.68,1330.2,-0.89851,0.0013845,899.68,-8000,0,0
899.63,8800,-899.63,1329.8,-0.98824,0.0013706,899.63,-8800,0,0
899.57,9600,-899.57,1329.3,-1.078,0.0013566,899.57,-9600,0,0
899.5,10400,-899.5,1328.7,-1.168,0.0013843,899.5,-10400,0,0
899.41,11200,-899.41,1328,-1.2584,0.0014537,899.41,-11200,0,0
899.32,12000,-899.32,1327.3,-1.3487,0.001523,899.32,-12000,0,0
899.23,12800,-899.23,1326.6,-1.4391,0.0015924,899.23,-12800,0,0
899.14,13600,-899.14,1325.9,-1.5295,0.0016617,899.14,-13600,0,0
899.05,14400,-899.05,1325.2,-1.6198,0.0017311,899.05,-14400,0,0
898.95,15200,-898.95,1324.5,-1.7104,0.0017807,898.95,-15200,0,0
898.82,16000,-898.82,1323.8,-1.8017,0.001771,898.82,-16000,0,0
898.69,16800,-898.69,1323.1,-1.8931,0.0017613,898.69,-16800,0,0
898.57,17600,-898.57,1322.3,-1.9844,0.0017516,898.57,-17600,0,0
898.44,18400,-898.44,1321.6,-2.0757,0.0017419,898.44,-18400,0,0
898.31,19200,-898.31,1320.8,-2.167,0.0017322,898.31,-19200,0,0
898.19,20000,-898.19,1320.1,-2.2583,0.0017225,898.19,-20000,0,0
898.02,20800,-898.02,1319.4,-2.3498,0.001791,898.02,-20800,0,0
897.86,21600,-897.86,1318.6,-2.4413,0.0018595,897.86,-21600,0,0
897.7,22400,-897.7,1317.9,-2.5329,0.0019279,897.7,-22400,0,0
897.53,23200,-897.53,1317.2,-2.6244,0.0019964,897.53,-23200,0,0
897.37,24000,-897.37,1316.4,-2.7159,0.0020649,897.37,-24000,0,0
897.21,24800,-897.21,1315.7,-2.8074,0.0021334,897.21,-24800,0,0
897.02,25600,-897.02,1314.9,-2.8996,0.0022054,897.02,-25600,0,0
896.82,26400,-896.82,1314.1,-2.9922,0.0022787,896.82,-26400,0,0
896.62,27200,-896.62,1313.3,-3.0847,0.002352,896.62,-27200,0,0
896.42,28000,-896.42,1312.5,-3.1772,0.0024252,896.42,-28000,0,0
896.22,28800,-896.22,1311.7,-3.2697,0.0024985,896.22,-28800,0,0
896.02,29600,-896.02,1310.9,-3.3622,0.0025718,896.02,-29600,0,0
