"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1337.1,-1.5134e-05,0.00048275,900,0,0,0
900,800,-900,1337,-1.5963e-05,-0.088682,900,0,-800,0
899.99,1600,-899.99,1336.9,-1.7656e-05,-0.17787,899.99,0,-1600,0
899.97,2400,-899.97,1336.8,-1.9465e-05,-0.26707,899.97,0,-2400,0
899.95,3200,-899.95,1336.6,-2.004e-05,-0.35629,899.95,0,-3200,0
899.93,4000,-899.93,1336.4,-1.7424e-05,-0.44557,899.93,0,-4000,0
899.89,4800,-899.89,1336.1,-2.1359e-05,-0.53491,899.89,0,-4800,0
899.86,5600,-899.86,1335.7,-2.3537e-05,-0.62431,899.86,0,-5600,0
899.81,6400,-899.81,1335.3,-2.3615e-05,-0.71378,899.81,0,-6400,0
899.76,7200,-899.76,1334.9,-2.3909e-05,-0.80333,899.76,0,-7200,0
899.71,8000,-899.71,1334.4,-2.9398e-05,-0.89296,899.71,0,-8000,0
899.65,8800,-899.65,1333.8,-2.637e-05,-0.98274,899.65,0,-8800,0
899.58,9600,-899.58,1333.2,-2.3806e-05,-1.0726,899.58,0,-9600,0
899.51,10400,-899.51,1332.6,-2.378e-05,-1.1626,899.51,0,-10400,0
899.43,11200,-899.43,1332,-2.5821e-05,-1.2526,899.43,0,-11200,0
899.35,12000,-899.35,1331.3,-2.6909e-05,-1.3428,899.35,0,-12000,0
899.26,12800,-899.26,1330.7,-2.6887e-05,-1.433,899.26,0,-12800,0
899.16,13600,-899.16,1330,-2.6573e-05,-1.5234,899.16,0,-13600,0
899.06,14400,-899.06,1329.3,-2.722e-05,-1.6139,899.06,0,-14400,0
898.95,15200,-898.95,1328.6,-2.8836e-05,-1.7044,898.95,0,-15200,0
898.84,16000,-898.84,1327.9,-3.0181e-05,-1.7951,898.84,0,-16000,0
898.72,16800,-898.72,1327.2,-2.7871e-05,-1.8859,898.72,0,-16800,0
898.6,17600,-898.6,1326.5,-2.6751e-05,-1.9768,898.6,0,-17600,0
898.46,18400,-898.46,1325.8,-2.5376e-05,-2.0677,898.46,0,-18400,0
898.33,19200,-898.33,1325.1,-2.6078e-05,-2.1588,898.33,0,-19200,0
898.19,20000,-898.19,1324.3,-3.4963e-05,-2.25,898.19,0,-20000,0
898.04,20800,-898.04,1323.6,-2.8067e-05,-2.3414,898.04,0,-20800,0
897.88,21600,-897.88,1322.9,-2.5816e-05,-2.4328,897.88,0,-21600,0
897.73,22400,-897.73,1322.1,-2.6696e-05,-2.5244,897.73,0,-22400,0
897.56,23200,-897.56,1321.4,-2.8152e-05,-2.616,897.56,0,-23200,0
897.39,24000,-897.39,1320.6,-2.6592e-05,-2.7078,897.39,0,-24000,0
897.21,24800,-897.21,1319.8,-2.6897e-05,-2.7997,897.21,0,-24800,0
