"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1339.1,0,0,900,0,0,0
900,800,-900,1339,0.089606,0,900,800,0,0
899.99,1600,-899.99,1338.9,0.17922,0,899.99,1600,0,0
899.97,2400,-899.97,1338.8,0.26886,0,899.97,2400,0,0
899.95,3200,-899.95,1338.6,0.35854,0,899.95,3200,0,0
899.93,4000,-899.93,1338.4,0.44825,0,899.93,4000,0,0
899.89,4800,-899.89,1338.1,0.53803,0,899.89,4800,0,0
899.86,5600,-899.86,1337.7,0.62787,0,899.86,5600,0,0
899.81,6400,-899.81,1337.3,0.71778,0,899.81,6400,0,0
899.76,7200,-899.76,1336.9,0.80777,0,899.76,7200,0,0
899.71,8000,-899.71,1336.4,0.89786,0,899.71,8000,0,0
899.65,8800,-899.65,1335.8,0.98808,0,899.65,8800,0,0
899.58,9600,-899.58,1335.2,1.0784,0,899.58,9600,0,0
899.51,10400,-899.51,1334.6,1.1688,0,899.51,10400,0,0
899.43,11200,-899.43,1333.9,1.2593,0,899.43,11200,0,0
899.35,12000,-899.35,1333.3,1.3499,0,899.35,12000,0,0
899.26,12800,-899.26,1332.6,1.4406,0,899.26,12800,0,0
899.16,13600,-899.16,1332,1.5314,0,899.16,13600,0,0
899.06,14400,-899.06,1331.3,1.6223,0,899.06,14400,0,0
898.95,15200,-898.95,1330.6,1.7133,0,898.95,15200,0,0
898.84,16000,-898.84,1329.9,1.8044,0,898.84,16000,0,0
898.72,16800,-898.72,1329.2,1.8957,0,898.72,16800,0,0
898.6,17600,-898.6,1328.5,1.987,0,898.6,17600,0,0
898.46,18400,-898.46,1327.8,2.0784,0,898.46,18400,0,0
898.33,19200,-898.33,1327.1,2.17,0,898.33,19200,0,0
898.19,20000,-898.19,1326.3,2.2616,0,898.19,20000,0,0
898.04,20800,-898.04,1325.6,2.3534,0,898.04,20800,0,0
897.88,21600,-897.88,1324.8,2.4453,0,897.88,21600,0,0
897.73,22400,-897.73,1324.1,2.5373,0,897.73,22400,0,0
897.56,23200,-897.56,1323.3,2.6294,0,897.56,23200,0,0
897.39,24000,-897.39,1322.6,2.7217,0,897.39,24000,0,0
897.21,24800,-897.21,1321.8,2.814,0,897.21,24800,0,0
897.03,25600,-897.03,1321,2.9065,0,897.03,25600,0,0
896.84,26400,-896.84,1320.3,2.9991,0,896.84,26400,0,0
896.65,27200,-896.65,1319.5,3.0918,0,896.65,27200,0,0
896.45,28000,-896.45,1318.7,3.1846,0,896.45,28000,0,0
896.24,28800,-896.24,1317.9,3.2776,0,896.24,28800,0,0
896.03,29600,-896.03,1317.1,3.3707,0,896.03,29600,0,0
895.81,30400,-895.81,1316.3,3.4639,0,895.81,30400,0,0
895.59,31200,-895.59,1315.5,3.5572,0,895.59,31200,0,0
895.36,32000,-895.36,1314.7,3.6507,0,895.36,32000,0,0
895.12,32800,-895.12,1313.9,3.7443,0,895.12,32800,0,0
894.88,33600,-894.88,1313.1,3.838,0,894.88,33600,0,0
894.64,34400,-894.64,1312.2,3.9318,0,894.64,34400,0,0
894.38,35200,-894.38,1311.4,4.0257,0,894.38,35200,0,0
894.13,36000,-894.13,1310.6,4.1198,0,894.13,36000,0,0
893.86,36800,-893.86,1309.8,4.214,0,893.86,36800,0,0
893.59,37600,-893.59,1308.9,4.3084,0,893.59,37600,0,0
893.32,38400,-893.32,1308.1,4.4029,0,893.32,38400,0,0
893.04,39200,-893.04,1307.3,4.4975,0,893.04,39200,0,0
892.75,40000,-892.75,1306.4,4.5922,0,892.75,40000,0,0
892.46,40800,-892.46,1305.6,4.6871,0,892.46,40800,0,0
892.16,41600,-892.16,1304.7,4.7821,0,892.16,41600,0,0
891.85,42400,-891.85,1303.9,4.8772,0,891.85,42400,0,0
891.54,43200,-891.54,1303,4.9725,0,891.54,43200,0,0
891.23,44000,-891.23,1302.2,5.0679,0,891.23,44000,0,0
890.9,44800,-890.9,1301.3,5.1634,0,890.9,44800,0,0
890.58,45600,-890.58,1300.5,5.2591,0,890.58,45600,0,0
890.24,46400,-890.24,1299.6,5.3549,0,890.24,46400,0,0
889.9,47200,-889.9,1298.8,5.4508,0,889.9,47200,0,0
889.56,48000,-889.56,1297.9,5.5469,0,889.56,48000,0,0
889.21,48800,-889.21,1297,5.6431,0,889.21,48800,0,0
888.85,49600,-888.85,1296.2,5.7395,0,888.85,49600,0,0
888.49,50400,-888.49,1295.3,5.836,0,888.49,50400,0,0
888.12,51200,-888.12,1294.4,5.9326,0,888.12,51200,0,0
887.75,52000,-887.75,1293.5,6.0293,0,887.75,52000,0,0
887.37,52800,-887.37,1292.7,6.1263,0,887.37,52800,0,0
886.98,53600,-886.98,1291.8,6.2233,0,886.98,53600,0,0
886.59,54400,-886.59,1290.9,6.3205,0,886.59,54400,0,0
886.19,55200,-886.19,1290,6.4178,0,886.19,55200,0,0
885.79,56000,-885.79,1289.2,6.5153,0,885.79,56000,0,0
885.38,56800,-885.38,1288.3,6.6129,0,885.38,56800,0,0
884.97,57600,-884.97,1287.4,6.7106,0,884.97,57600,0,0
884.54,58400,-884.54,1286.5,6.8085,0,884.54,58400,0,0
884.12,59200,-884.12,1285.6,6.9065,0,884.12,59200,0,0
883.69,60000,-883.69,1284.7,7.0047,0,883.69,60000,0,0
883.25,60800,-883.25,1283.8,7.103,0,883.25,60800,0,0
882.8,61600,-882.8,1282.9,7.2015,0,882.8,61600,0,0
882.36,62400,-882.36,1282.1,7.3001,0,882.36,62400,0,0
881.9,63200,-881.9,1281.2,7.3989,0,881.9,63200,0,0
881.44,64000,-881.44,1280.3,7.4977,0,881.44,64000,0,0
880.97,64800,-880.97,1279.4,7.5968,0,880.97,64800,0,0
880.5,65600,-880.5,1278.5,7.696,0,880.5,65600,0,0
880.02,66400,-880.02,1277.6,7.7953,0,880.02,66400,0,0
879.54,67200,-879.54,1276.7,7.8948,0,879.54,67200,0,0
879.05,68000,-879.05,1275.8,7.9944,0,879.05,68000,0,0
878.55,68800,-878.55,1274.9,8.0942,0,878.55,68800,0,0
878.05,69600,-878.05,1274,8.1941,0,878.05,69600,0,0
877.54,70400,-877.54,1273.1,8.2942,0,877.54,70400,0,0
877.03,71200,-877.03,1272.2,8.3944,0,877.03,71200,0,0
876.51,72000,-876.51,1271.3,8.4947,0,876.51,72000,0,0
875.98,72800,-875.98,1270.4,8.5952,0,875.98,72800,0,0
875.45,73600,-875.45,1269.4,8.6959,0,875.45,73600,0,0
874.92,74400,-874.92,1268.5,8.7967,0,874.92,74400,0,0
874.37,75200,-874.37,1267.6,8.8977,0,874.37,75200,0,0
873.83,76000,-873.83,1266.7,8.9988,0,873.83,76000,0,0
873.27,76800,-873.27,1265.8,9.1,0,873.27,76800,0,0
872.71,77600,-872.71,1264.9,9.2015,0,872.71,77600,0,0
872.15,78400,-872.15,1264,9.303,0,872.15,78400,0,0
871.58,79200,-871.58,1263.1,9.4047,0,871.58,79200,0,0
871,80000,-871,1262.2,9.5066,0,871,80000,0,0
870.42,80800,-870.42,1261.3,9.6086,0,870.42,80800,0,0
869.83,81600,-869.83,1260.3,9.7108,0,869.83,81600,0,0
869.23,82400,-869.23,1259.4,9.8131,0,869.23,82400,0,0
868.63,83200,-868.63,1258.5,9.9156,0,868.63,83200,0,0
868.03,84000,-868.03,1257.6,10.018,0,868.03,84000,0,0
867.41,84800,-867.41,1256.7,10.121,0,867.41,84800,0,0
866.8,85600,-866.8,1255.8,10.224,0,866.8,85600,0,0
866.17,86400,-866.17,1254.8,10.327,0,866.17,86400,0,0
865.54,87200,-865.54,1253.9,10.43,0,865.54,87200,0,0
864.91,88000,-864.91,1253,10.534,0,864.91,88000,0,0
864.27,88800,-864.27,1252.1,10.637,0,864.27,88800,0,0
863.62,89600,-863.62,1251.2,10.741,0,863.62,89600,0,0
862.97,90400,-862.97,1250.3,10.845,0,862.97,90400,0,0
862.31,91200,-862.31,1249.3,10.949,0,862.31,91200,0,0
861.65,92000,-861.65,1248.4,11.053,0,861.65,92000,0,0
860.98,92800,-860.98,1247.5,11.157,0,860.98,92800,0,0
860.3,93600,-860.3,1246.6,11.262,0,860.3,93600,0,0
859.62,94400,-859.62,1245.7,11.366,0,859.62,94400,0,0
858.93,95200,-858.93,1244.7,11.471,0,858.93,95200,0,0
858.24,96000,-858.24,1243.8,11.576,0,858.24,96000,0,0
857.54,96800,-857.54,1242.9,11.681,0,857.54,96800,0,0
856.84,97600,-856.84,1242,11.787,0,856.84,97600,0,0
856.12,98400,-856.12,1241,11.892,0,856.12,98400,0,0
855.41,99200,-855.41,1240.1,11.998,0,855.41,99200,0,0
854.69,1e+05,-854.69,1239.2,12.103,0,854.69,1e+05,0,0
853.96,1.008e+05,-853.96,1238.3,12.209,0,853.96,1.008e+05,0,0
853.22,1.016e+05,-853.22,1237.4,12.315,0,853.22,1.016e+05,0,0
852.49,1.024e+05,-852.49,1236.4,12.422,0,852.49,1.024e+05,0,0
851.74,1.032e+05,-851.74,1235.5,12.528,0,851.74,1.032e+05,0,0
850.99,1.04e+05,-850.99,1234.6,12.635,0,850.99,1.04e+05,0,0
850.23,1.048e+05,-850.23,1233.7,12.741,0,850.23,1.048e+05,0,0
849.47,1.056e+05,-849.47,1232.7,12.848,0,849.47,1.056e+05,0,0
848.7,1.064e+05,-848.7,1231.8,12.955,0,848.7,1.064e+05,0,0
847.93,1.072e+05,-847.93,1230.9,13.063,0,847.93,1.072e+05,0,0
847.15,1.08e+05,-847.15,1230,13.17,0,847.15,1.08e+05,0,0
846.36,1.088e+05,-846.36,1229,13.277,0,846.36,1.088e+05,0,0
845.57,1.096e+05,-845.57,1228.1,13.385,0,845.57,1.096e+05,0,0
844.77,1.104e+05,-844.77,1227.2,13.493,0,844.77,1.104e+05,0,0
843.97,1.112e+05,-843.97,1226.3,13.601,0,843.97,1.112e+05,0,0
843.16,1.12e+05,-843.16,1225.3,13.709,0,843.16,1.12e+05,0,0
842.34,1.128e+05,-842.34,1224.4,13.818,0,842.34,1.128e+05,0,0
841.52,1.136e+05,-841.52,1223.5,13.926,0,841.52,1.136e+05,0,0
840.7,1.144e+05,-840.7,1222.6,14.035,0,840.7,1.144e+05,0,0
839.86,1.152e+05,-839.86,1221.6,14.144,0,839.86,1.152e+05,0,0
839.03,1.16e+05,-839.03,1220.7,14.253,0,839.03,1.16e+05,0,0
838.18,1.168e+05,-838.18,1219.8,14.362,0,838.18,1.168e+05,0,0
837.33,1.176e+05,-837.33,1218.9,14.471,0,837.33,1.176e+05,0,0
836.48,1.184e+05,-836.48,1217.9,14.581,0,836.48,1.184e+05,0,0
835.62,1.192e+05,-835.62,1217,14.69,0,835.62,1.192e+05,0,0
834.75,1.2e+05,-834.75,1216.1,14.8,0,834.75,1.2e+05,0,0
833.88,1.208e+05,-833.88,1215.2,14.91,0,833.88,1.208e+05,0,0
833,1.216e+05,-833,1214.2,15.02,0,833,1.216e+05,0,0
832.11,1.224e+05,-832.11,1213.3,15.131,0,832.11,1.224e+05,0,0
831.22,1.232e+05,-831.22,1212.4,15.241,0,831.22,1.232e+05,0,0
830.33,1.24e+05,-830.33,1211.5,15.352,0,830.33,1.24e+05,0,0
829.42,1.248e+05,-829.42,1210.5,15.463,0,829.42,1.248e+05,0,0
828.52,1.256e+05,-828.52,1209.6,15.574,0,828.52,1.256e+05,0,0
827.6,1.264e+05,-827.6,1208.7,15.685,0,827.6,1.264e+05,0,0
826.68,1.272e+05,-826.68,1207.8,15.797,0,826.68,1.272e+05,0,0
825.76,1.28e+05,-825.76,1206.8,15.908,0,825.76,1.28e+05,0,0
824.83,1.288e+05,-824.83,1205.9,16.02,0,824.83,1.288e+05,0,0
823.89,1.296e+05,-823.89,1205,16.132,0,823.89,1.296e+05,0,0
822.95,1.304e+05,-822.95,1204.1,16.244,0,822.95,1.304e+05,0,0
822,1.312e+05,-822,1203.1,16.356,0,822,1.312e+05,0,0
821.05,1.32e+05,-821.05,1202.2,16.468,0,821.05,1.32e+05,0,0
820.09,1.328e+05,-820.09,1201.3,16.581,0,820.09,1.328e+05,0,0
819.12,1.336e+05,-819.12,1200.4,16.694,0,819.12,1.336e+05,0,0
818.15,1.344e+05,-818.15,1199.4,16.807,0,818.15,1.344e+05,0,0
817.17,1.352e+05,-817.17,1198.5,16.92,0,817.17,1.352e+05,0,0
816.19,1.36e+05,-816.19,1197.6,17.033,0,816.19,1.36e+05,0,0
815.2,1.368e+05,-815.2,1196.7,17.146,0,815.2,1.368e+05,0,0
814.21,1.376e+05,-814.21,1195.7,17.26,0,814.21,1.376e+05,0,0
813.2,1.384e+05,-813.2,1194.8,17.374,0,813.2,1.384e+05,0,0
812.2,1.392e+05,-812.2,1193.9,17.488,0,812.2,1.392e+05,0,0
811.19,1.4e+05,-811.19,1193,17.602,0,811.19,1.4e+05,0,0
810.17,1.408e+05,-810.17,1192,17.716,0,810.17,1.408e+05,0,0
809.14,1.416e+05,-809.14,1191.1,17.831,0,809.14,1.416e+05,0,0
808.12,1.424e+05,-808.12,1190.2,17.945,0,808.12,1.424e+05,0,0
807.08,1.432e+05,-807.08,1189.3,18.06,0,807.08,1.432e+05,0,0
806.04,1.44e+05,-806.04,1188.3,18.175,0,806.04,1.44e+05,0,0
804.99,1.448e+05,-804.99,1187.4,18.29,0,804.99,1.448e+05,0,0
803.94,1.456e+05,-803.94,1186.5,18.406,0,803.94,1.456e+05,0,0
802.88,1.464e+05,-802.88,1185.6,18.521,0,802.88,1.464e+05,0,0
801.82,1.472e+05,-801.82,1184.6,18.637,0,801.82,1.472e+05,0,0
800.75,1.48e+05,-800.75,1183.7,18.753,0,800.75,1.48e+05,0,0
799.67,1.488e+05,-799.67,1182.8,18.869,0,799.67,1.488e+05,0,0
798.59,1.496e+05,-798.59,1181.9,18.985,0,798.59,1.496e+05,0,0
797.5,1.504e+05,-797.5,1180.9,19.102,0,797.5,1.504e+05,0,0
796.41,1.512e+05,-796.41,1180,19.218,0,796.41,1.512e+05,0,0
795.31,1.52e+05,-795.31,1179.1,19.335,0,795.31,1.52e+05,0,0
794.2,1.528e+05,-794.2,1178.2,19.452,0,794.2,1.528e+05,0,0
793.09,1.536e+05,-793.09,1177.3,19.569,0,793.09,1.536e+05,0,0
791.98,1.544e+05,-791.98,1176.3,19.687,0,791.98,1.544e+05,0,0
790.85,1.552e+05,-790.85,1175.4,19.804,0,790.85,1.552e+05,0,0
789.73,1.56e+05,-789.73,1174.5,19.922,0,789.73,1.56e+05,0,0
788.59,1.568e+05,-788.59,1173.6,20.04,0,788.59,1.568e+05,0,0
787.45,1.576e+05,-787.45,1172.6,20.158,0,787.45,1.576e+05,0,0
786.31,1.584e+05,-786.31,1171.7,20.276,0,786.31,1.584e+05,0,0
785.16,1.592e+05,-785.16,1170.8,20.394,0,785.16,1.592e+05,0,0
784,1.6e+05,-784,1169.9,20.513,0,784,1.6e+05,0,0
782.84,1.608e+05,-782.84,1169,20.632,0,782.84,1.608e+05,0,0
781.67,1.616e+05,-781.67,1168,20.751,0,781.67,1.616e+05,0,0
780.49,1.624e+05,-780.49,1167.1,20.87,0,780.49,1.624e+05,0,0
779.31,1.632e+05,-779.31,1166.2,20.989,0,779.31,1.632e+05,0,0
778.13,1.64e+05,-778.13,1165.3,21.109,0,778.13,1.64e+05,0,0
776.93,1.648e+05,-776.93,1164.4,21.229,0,776.93,1.648e+05,0,0
775.74,1.656e+05,-775.74,1163.4,21.349,0,775.74,1.656e+05,0,0
774.53,1.664e+05,-774.53,1162.5,21.469,0,774.53,1.664e+05,0,0
773.32,1.672e+05,-773.32,1161.6,21.589,0,773.32,1.672e+05,0,0
772.11,1.68e+05,-772.11,1160.7,21.71,0,772.11,1.68e+05,0,0
770.89,1.688e+05,-770.89,1159.8,21.83,0,770.89,1.688e+05,0,0
769.66,1.696e+05,-769.66,1158.8,21.951,0,769.66,1.696e+05,0,0
768.43,1.704e+05,-768.43,1157.9,22.072,0,768.43,1.704e+05,0,0
767.19,1.712e+05,-767.19,1157,22.193,0,767.19,1.712e+05,0,0
765.95,1.72e+05,-765.95,1156.1,22.315,0,765.95,1.72e+05,0,0
764.7,1.728e+05,-764.7,1155.2,22.436,0,764.7,1.728e+05,0,0
763.44,1.736e+05,-763.44,1154.2,22.558,0,763.44,1.736e+05,0,0
762.18,1.744e+05,-762.18,1153.3,22.68,0,762.18,1.744e+05,0,0
760.91,1.752e+05,-760.91,1152.4,22.803,0,760.91,1.752e+05,0,0
759.64,1.76e+05,-759.64,1151.5,22.925,0,759.64,1.76e+05,0,0
758.36,1.768e+05,-758.36,1150.6,23.047,0,758.36,1.768e+05,0,0
757.08,1.776e+05,-757.08,1149.7,23.17,0,757.08,1.776e+05,0,0
755.78,1.784e+05,-755.78,1148.7,23.293,0,755.78,1.784e+05,0,0
754.49,1.792e+05,-754.49,1147.8,23.416,0,754.49,1.792e+05,0,0
753.19,1.8e+05,-753.19,1146.9,23.54,0,753.19,1.8e+05,0,0
751.88,1.808e+05,-751.88,1146,23.663,0,751.88,1.808e+05,0,0
