"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1337.1,0,0,900,0,0,0
899.98,800,-899.98,1336.9,0,0.089647,899.98,0,800,0
899.96,1600,-899.96,1336.8,0,0.17929,899.96,0,1600,0
899.95,2400,-899.95,1336.7,0,0.26894,899.95,0,2400,0
899.93,3200,-899.93,1336.5,0,0.35859,899.93,0,3200,0
899.91,4000,-899.91,1336.4,0,0.44823,899.91,0,4000,0
899.89,4800,-899.89,1336.3,0,0.53788,899.89,0,4800,0
899.85,5600,-899.85,1335.9,0,0.62778,899.85,0,5600,0
899.79,6400,-899.79,1335.3,0,0.71776,899.79,0,6400,0
899.74,7200,-899.74,1334.8,0,0.80774,899.74,0,7200,0
899.68,8000,-899.68,1334.3,0,0.89772,899.68,0,8000,0
899.63,8800,-899.63,1333.8,0,0.98771,899.63,0,8800,0
899.57,9600,-899.57,1333.3,0,1.0777,899.57,0,9600,0
899.5,10400,-899.5,1332.7,0,1.1681,899.5,0,10400,0
899.41,11200,-899.41,1332,0,1.2588,899.41,0,11200,0
899.32,12000,-899.32,1331.3,0,1.3496,899.32,0,12000,0
899.23,12800,-899.23,1330.6,0,1.4404,899.23,0,12800,0
899.14,13600,-899.14,1329.9,0,1.5312,899.14,0,13600,0
899.05,14400,-899.05,1329.2,0,1.622,899.05,0,14400,0
898.95,15200,-898.95,1328.6,0,1.7129,898.95,0,15200,0
898.82,16000,-898.82,1327.8,0,1.8045,898.82,0,16000,0
898.69,16800,-898.69,1327.1,0,1.896,898.69,0,16800,0
898.57,17600,-898.57,1326.4,0,1.9876,898.57,0,17600,0
898.44,18400,-898.44,1325.7,0,2.0792,898.44,0,18400,0
898.31,19200,-898.31,1325,0,2.1707,898.31,0,19200,0
898.19,20000,-898.19,1324.3,0,2.2623,898.19,0,20000,0
898.02,20800,-898.02,1323.5,0,2.3543,898.02,0,20800,0
897.86,21600,-897.86,1322.8,0,2.4464,897.86,0,21600,0
897.7,22400,-897.7,1322,0,2.5385,897.7,0,22400,0
897.53,23200,-897.53,1321.3,0,2.6306,897.53,0,23200,0
