"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1337.1,0,0,900,0,0,0
899.97,1133,-899.97,1336.9,0.089955,0.089669,899.97,800,800,0
899.95,2265.9,-899.95,1336.6,0.17991,0.17934,899.95,1600,1600,0
899.92,3398.9,-899.92,1336.4,0.26986,0.26901,899.92,2400,2400,0
899.9,4531.8,-899.9,1336.2,0.35982,0.35868,899.9,3200,3200,0
899.84,5724.8,-899.84,1335.7,0.45001,0.44856,899.84,4000,4000,0
899.76,6979.3,-899.76,1334.9,0.54039,0.53862,899.76,4800,4800,0
899.69,8233.7,-899.69,1334.2,0.63077,0.62868,899.69,5600,5600,0
899.6,9329,-899.6,1333.4,0.72139,0.71887,899.6,6400,6400,0
899.5,10354,-899.5,1332.6,0.81211,0.80911,899.5,7200,7200,0
899.41,11388,-899.41,1331.8,0.90283,0.89941,899.41,8000,8000,0
899.28,12517,-899.28,1330.9,0.99362,0.99028,899.28,8800,8800,0
899.14,13673,-899.14,1329.9,1.0847,1.0812,899.14,9600,9600,0
898.99,14829,-898.99,1328.9,1.1758,1.1722,898.99,10400,10400,0
898.84,15958,-898.84,1327.9,1.2671,1.2633,898.84,11200,11200,0
898.67,17067,-898.67,1326.9,1.3587,1.3547,898.67,12000,12000,0
898.48,18230,-898.48,1325.9,1.4506,1.4462,898.48,12800,12800,0
898.29,19392,-898.29,1324.9,1.5426,1.5377,898.29,13600,13600,0
898.08,20520,-898.08,1323.8,1.6346,1.6296,898.08,14400,14400,0
897.87,21607,-897.87,1322.8,1.7266,1.7218,897.87,15200,15200,0
897.65,22693,-897.65,1321.7,1.8186,1.814,897.65,16000,16000,0
897.42,23814,-897.42,1320.6,1.9109,1.9061,897.42,16800,16800,0
897.17,24937,-897.17,1319.6,2.0036,1.9986,897.17,17600,17600,0
896.9,26047,-896.9,1318.5,2.0963,2.0913,896.9,18400,18400,0
896.64,27160,-896.64,1317.4,2.1891,2.1841,896.64,19200,19200,0
896.36,28309,-896.36,1316.3,2.2818,2.2768,896.36,20000,20000,0
896.06,29445,-896.06,1315.2,2.3751,2.3702,896.06,20800,20800,0
895.74,30596,-895.74,1314,2.4689,2.4636,895.74,21600,21600,0
895.41,31747,-895.41,1312.8,2.5626,2.5571,895.41,22400,22400,0
895.09,32898,-895.09,1311.7,2.6564,2.6506,895.09,23200,23200,0
894.75,34017,-894.75,1310.5,2.7504,2.7445,894.75,24000,24000,0
894.4,35120,-894.4,1309.4,2.8446,2.8387,894.4,24800,24800,0
894.03,36256,-894.03,1308.2,2.9392,2.9327,894.03,25600,25600,0
893.66,37400,-893.66,1307,3.0339,3.0268,893.66,26400,26400,0
893.26,38524,-893.26,1305.8,3.1287,3.1215,893.26,27200,27200,0
892.86,39641,-892.86,1304.7,3.2234,3.2165,892.86,28000,28000,0
892.46,40758,-892.46,1303.5,3.3182,3.3115,892.46,28800,28800,0
892.05,41886,-892.05,1302.3,3.4132,3.4065,892.05,29600,29600,0
891.6,43007,-891.6,1301.1,3.509,3.502,891.6,30400,30400,0
891.15,44131,-891.15,1299.9,3.6049,3.5976,891.15,31200,31200,0
890.69,45274,-890.69,1298.6,3.7007,3.6933,890.69,32000,32000,0
890.23,46418,-890.23,1297.4,3.7965,3.7889,890.23,32800,32800,0
889.75,47539,-889.75,1296.2,3.8926,3.8854,889.75,33600,33600,0
889.24,48682,-889.24,1295,3.9892,3.9817,889.24,34400,34400,0
888.73,49824,-888.73,1293.7,4.0859,4.0781,888.73,35200,35200,0
888.23,50967,-888.23,1292.5,4.1825,4.1745,888.23,36000,36000,0
887.69,52088,-887.69,1291.3,4.2796,4.2717,887.69,36800,36800,0
887.16,53208,-887.16,1290,4.3767,4.3689,887.16,37600,37600,0
886.61,54340,-886.61,1288.8,4.4742,4.4662,886.61,38400,38400,0
886.05,55481,-886.05,1287.5,4.5719,4.5633,886.05,39200,39200,0
885.47,56603,-885.47,1286.3,4.6698,4.6612,885.47,40000,40000,0
884.88,57724,-884.88,1285,4.7678,4.7592,884.88,40800,40800,0
884.29,58845,-884.29,1283.8,4.8658,4.8571,884.29,41600,41600,0
883.7,59970,-883.7,1282.6,4.9639,4.955,883.7,42400,42400,0
883.07,61099,-883.07,1281.3,5.0629,5.0539,883.07,43200,43200,0
882.42,62240,-882.42,1280,5.1619,5.1528,882.42,44000,44000,0
881.78,63380,-881.78,1278.7,5.2609,5.2517,881.78,44800,44800,0
881.14,64520,-881.14,1277.4,5.3599,5.3506,881.14,45600,45600,0
880.46,65641,-880.46,1276.2,5.4592,5.4503,880.46,46400,46400,0
879.78,66777,-879.78,1274.9,5.5591,5.5499,879.78,47200,47200,0
879.08,67917,-879.08,1273.6,5.6591,5.6495,879.08,48000,48000,0
878.39,69055,-878.39,1272.3,5.7591,5.7491,878.39,48800,48800,0
877.67,70178,-877.67,1271,5.8594,5.8496,877.67,49600,49600,0
876.95,71301,-876.95,1269.8,5.9597,5.9501,876.95,50400,50400,0
876.22,72430,-876.22,1268.5,6.0603,6.0506,876.22,51200,51200,0
875.47,73567,-875.47,1267.2,6.1613,6.1511,875.47,52000,52000,0
874.7,74690,-874.7,1265.9,6.2627,6.2524,874.7,52800,52800,0
873.93,75814,-873.93,1264.6,6.3641,6.3537,873.93,53600,53600,0
873.16,76937,-873.16,1263.3,6.4655,6.4549,873.16,54400,54400,0
872.38,78068,-872.38,1262,6.567,6.5564,872.38,55200,55200,0
871.55,79206,-871.55,1260.7,6.6693,6.6586,871.55,56000,56000,0
870.73,80344,-870.73,1259.4,6.7716,6.7608,870.73,56800,56800,0
869.9,81483,-869.9,1258.1,6.8739,6.863,869.9,57600,57600,0
869.07,82619,-869.07,1256.8,6.9763,6.9654,869.07,58400,58400,0
868.21,83743,-868.21,1255.6,7.0791,7.0685,868.21,59200,59200,0
867.34,84874,-867.34,1254.2,7.1823,7.1715,867.34,60000,60000,0
866.46,86012,-866.46,1252.9,7.2858,7.2745,866.46,60800,60800,0
865.58,87147,-865.58,1251.6,7.3893,7.3777,865.58,61600,61600,0
864.68,88272,-864.68,1250.3,7.4931,7.4816,864.68,62400,62400,0
863.77,89396,-863.77,1249,7.5969,7.5855,863.77,63200,63200,0
862.86,90523,-862.86,1247.7,7.7008,7.6894,862.86,64000,64000,0
861.93,91657,-861.93,1246.4,7.8054,7.7934,861.93,64800,64800,0
860.97,92782,-860.97,1245.1,7.9103,7.8982,860.97,65600,65600,0
860.02,93907,-860.02,1243.8,8.0153,8.003,860.02,66400,66400,0
859.05,95042,-859.05,1242.5,8.1201,8.1078,859.05,67200,67200,0
858.08,96176,-858.08,1241.2,8.2251,8.213,858.08,68000,68000,0
857.08,97310,-857.08,1239.9,8.3309,8.3187,857.08,68800,68800,0
856.06,98447,-856.06,1238.6,8.4369,8.4244,856.06,69600,69600,0
855.05,99584,-855.05,1237.3,8.5428,8.53,855.05,70400,70400,0
854.03,1.0072e+05,-854.03,1235.9,8.6489,8.636,854.03,71200,71200,0
852.99,1.0184e+05,-852.99,1234.6,8.7553,8.7427,852.99,72000,72000,0
851.94,1.0297e+05,-851.94,1233.3,8.8619,8.8493,851.94,72800,72800,0
850.88,1.0411e+05,-850.88,1232,8.9689,8.9558,850.88,73600,73600,0
849.8,1.0524e+05,-849.8,1230.7,9.0762,9.0627,849.8,74400,74400,0
848.71,1.0637e+05,-848.71,1229.4,9.1836,9.1702,848.71,75200,75200,0
847.62,1.0749e+05,-847.62,1228.1,9.2911,9.2777,847.62,76000,76000,0
846.53,1.0862e+05,-846.53,1226.8,9.3986,9.3852,846.53,76800,76800,0
845.41,1.0975e+05,-845.41,1225.5,9.5069,9.4931,845.41,77600,77600,0
844.27,1.1088e+05,-844.27,1224.1,9.6155,9.6014,844.27,78400,78400,0
843.12,1.1201e+05,-843.12,1222.8,9.724,9.7099,843.12,79200,79200,0
841.98,1.1315e+05,-841.98,1221.5,9.8326,9.8184,841.98,80000,80000,0
840.81,1.1428e+05,-840.81,1220.2,9.9414,9.9273,840.81,80800,80800,0
839.63,1.1541e+05,-839.63,1218.9,10.051,10.037,839.63,81600,81600,0
838.43,1.1655e+05,-838.43,1217.6,10.16,10.146,838.43,82400,82400,0
837.23,1.1768e+05,-837.23,1216.2,10.27,10.255,837.23,83200,83200,0
836.02,1.1882e+05,-836.02,1214.9,10.38,10.365,836.02,84000,84000,0
834.8,1.1994e+05,-834.8,1213.6,10.49,10.476,834.8,84800,84800,0
833.57,1.2107e+05,-833.57,1212.3,10.6,10.586,833.57,85600,85600,0
832.32,1.2221e+05,-832.32,1211,10.711,10.696,832.32,86400,86400,0
831.06,1.2334e+05,-831.06,1209.7,10.822,10.807,831.06,87200,87200,0
829.78,1.2446e+05,-829.78,1208.3,10.934,10.918,829.78,88000,88000,0
828.51,1.2559e+05,-828.51,1207,11.045,11.029,828.51,88800,88800,0
827.23,1.2672e+05,-827.23,1205.7,11.156,11.141,827.23,89600,89600,0
825.93,1.2785e+05,-825.93,1204.4,11.268,11.252,825.93,90400,90400,0
824.59,1.2898e+05,-824.59,1203.1,11.381,11.365,824.59,91200,91200,0
823.26,1.3012e+05,-823.26,1201.8,11.493,11.477,823.26,92000,92000,0
821.93,1.3125e+05,-821.93,1200.4,11.606,11.589,821.93,92800,92800,0
820.58,1.3238e+05,-820.58,1199.1,11.718,11.702,820.58,93600,93600,0
819.21,1.3351e+05,-819.21,1197.8,11.831,11.815,819.21,94400,94400,0
817.83,1.3465e+05,-817.83,1196.5,11.945,11.929,817.83,95200,95200,0
816.45,1.3578e+05,-816.45,1195.2,12.059,12.042,816.45,96000,96000,0
815.05,1.3691e+05,-815.05,1193.9,12.173,12.156,815.05,96800,96800,0
813.64,1.3804e+05,-813.64,1192.5,12.287,12.27,813.64,97600,97600,0
812.23,1.3917e+05,-812.23,1191.2,12.401,12.384,812.23,98400,98400,0
810.8,1.403e+05,-810.8,1189.9,12.515,12.498,810.8,99200,99200,0
809.35,1.4143e+05,-809.35,1188.6,12.631,12.613,809.35,1e+05,1e+05,0
807.89,1.4256e+05,-807.89,1187.3,12.746,12.728,807.89,1.008e+05,1.008e+05,0
806.43,1.4369e+05,-806.43,1186,12.861,12.843,806.43,1.016e+05,1.016e+05,0
804.96,1.4482e+05,-804.96,1184.7,12.976,12.959,804.96,1.024e+05,1.024e+05,0
803.46,1.4595e+05,-803.46,1183.3,13.092,13.075,803.46,1.032e+05,1.032e+05,0
801.95,1.4709e+05,-801.95,1182,13.209,13.191,801.95,1.04e+05,1.04e+05,0
800.43,1.4822e+05,-800.43,1180.7,13.325,13.307,800.43,1.048e+05,1.048e+05,0
798.91,1.4936e+05,-798.91,1179.4,13.442,13.423,798.91,1.056e+05,1.056e+05,0
797.37,1.5049e+05,-797.37,1178.1,13.559,13.54,797.37,1.064e+05,1.064e+05,0
795.83,1.5161e+05,-795.83,1176.8,13.676,13.657,795.83,1.072e+05,1.072e+05,0
794.26,1.5275e+05,-794.26,1175.4,13.793,13.775,794.26,1.08e+05,1.08e+05,0
792.69,1.5388e+05,-792.69,1174.1,13.911,13.892,792.69,1.088e+05,1.088e+05,0
791.1,1.5501e+05,-791.1,1172.8,14.029,14.01,791.1,1.096e+05,1.096e+05,0
789.51,1.5614e+05,-789.51,1171.5,14.147,14.128,789.51,1.104e+05,1.104e+05,0
787.91,1.5727e+05,-787.91,1170.2,14.266,14.246,787.91,1.112e+05,1.112e+05,0
786.3,1.584e+05,-786.3,1168.9,14.384,14.365,786.3,1.12e+05,1.12e+05,0
784.66,1.5953e+05,-784.66,1167.6,14.504,14.484,784.66,1.128e+05,1.128e+05,0
783.02,1.6066e+05,-783.02,1166.3,14.623,14.603,783.02,1.136e+05,1.136e+05,0
781.37,1.6179e+05,-781.37,1164.9,14.743,14.722,781.37,1.144e+05,1.144e+05,0
779.72,1.6292e+05,-779.72,1163.6,14.862,14.842,779.72,1.152e+05,1.152e+05,0
778.03,1.6405e+05,-778.03,1162.3,14.982,14.962,778.03,1.16e+05,1.16e+05,0
776.33,1.6519e+05,-776.33,1161,15.103,15.082,776.33,1.168e+05,1.168e+05,0
774.63,1.6632e+05,-774.63,1159.7,15.224,15.203,774.63,1.176e+05,1.176e+05,0
772.93,1.6746e+05,-772.93,1158.4,15.344,15.323,772.93,1.184e+05,1.184e+05,0
771.2,1.6859e+05,-771.2,1157.1,15.465,15.444,771.2,1.192e+05,1.192e+05,0
769.47,1.6972e+05,-769.47,1155.8,15.587,15.566,769.47,1.2e+05,1.2e+05,0
767.72,1.7085e+05,-767.72,1154.4,15.709,15.687,767.72,1.208e+05,1.208e+05,0
765.97,1.7198e+05,-765.97,1153.1,15.831,15.809,765.97,1.216e+05,1.216e+05,0
764.19,1.7311e+05,-764.19,1151.8,15.953,15.931,764.19,1.224e+05,1.224e+05,0
762.41,1.7424e+05,-762.41,1150.5,16.076,16.053,762.41,1.232e+05,1.232e+05,0
760.63,1.7537e+05,-760.63,1149.2,16.198,16.176,760.63,1.24e+05,1.24e+05,0
758.84,1.765e+05,-758.84,1147.9,16.321,16.298,758.84,1.248e+05,1.248e+05,0
757.01,1.7763e+05,-757.01,1146.6,16.445,16.422,757.01,1.256e+05,1.256e+05,0
755.18,1.7876e+05,-755.18,1145.3,16.569,16.546,755.18,1.264e+05,1.264e+05,0
753.34,1.7989e+05,-753.34,1144,16.693,16.669,753.34,1.272e+05,1.272e+05,0
751.5,1.8103e+05,-751.5,1142.7,16.816,16.793,751.5,1.28e+05,1.28e+05,0
749.64,1.8216e+05,-749.64,1141.4,16.941,16.918,749.64,1.288e+05,1.288e+05,0
747.75,1.8329e+05,-747.75,1140,17.066,17.042,747.75,1.296e+05,1.296e+05,0
745.86,1.8443e+05,-745.86,1138.7,17.191,17.167,745.86,1.304e+05,1.304e+05,0
743.97,1.8556e+05,-743.97,1137.4,17.316,17.292,743.97,1.312e+05,1.312e+05,0
742.06,1.8669e+05,-742.06,1136.1,17.442,17.418,742.06,1.32e+05,1.32e+05,0
740.14,1.8782e+05,-740.14,1134.8,17.568,17.544,740.14,1.328e+05,1.328e+05,0
738.22,1.8895e+05,-738.22,1133.5,17.694,17.669,738.22,1.336e+05,1.336e+05,0
736.28,1.9008e+05,-736.28,1132.2,17.821,17.795,736.28,1.344e+05,1.344e+05,0
734.31,1.9121e+05,-734.31,1130.9,17.948,17.922,734.31,1.352e+05,1.352e+05,0
