"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
900,0,-900,1337.1,0,0,900,0,0,0
899.98,800,-899.98,1336.9,0.089969,0,899.98,800,0,0
899.96,1600,-899.96,1336.8,0.17994,0,899.96,1600,0,0
899.95,2400,-899.95,1336.6,0.26991,0,899.95,2400,0,0
899.93,3200,-899.93,1336.5,0.35987,0,899.93,3200,0,0
899.91,4000,-899.91,1336.4,0.44984,0,899.91,4000,0,0
899.89,4800,-899.89,1336.2,0.53981,0,899.89,4800,0,0
899.85,5600,-899.85,1335.8,0.63003,0,899.85,5600,0,0
899.79,6400,-899.79,1335.3,0.72032,0,899.79,6400,0,0
899.74,7200,-899.74,1334.8,0.81062,0,899.74,7200,0,0
899.68,8000,-899.68,1334.3,0.90092,0,899.68,8000,0,0
899.63,8800,-899.63,1333.8,0.99121,0,899.63,8800,0,0
899.57,9600,-899.57,1333.2,1.0815,0,899.57,9600,0,0
899.5,10400,-899.5,1332.7,1.1722,0,899.5,10400,0,0
899.41,11200,-899.41,1332,1.2633,0,899.41,11200,0,0
899.32,12000,-899.32,1331.3,1.3543,0,899.32,12000,0,0
899.23,12800,-899.23,1330.6,1.4454,0,899.23,12800,0,0
899.14,13600,-899.14,1330,1.5365,0,899.14,13600,0,0
899.05,14400,-899.05,1329.3,1.6275,0,899.05,14400,0,0
898.95,15200,-898.95,1328.6,1.7188,0,898.95,15200,0,0
898.82,16000,-898.82,1327.8,1.8106,0,898.82,16000,0,0
898.69,16800,-898.69,1327.1,1.9024,0,898.69,16800,0,0
898.57,17600,-898.57,1326.4,1.9943,0,898.57,17600,0,0
898.44,18400,-898.44,1325.6,2.0861,0,898.44,18400,0,0
898.31,19200,-898.31,1324.9,2.1779,0,898.31,19200,0,0
898.19,20000,-898.19,1324.2,2.2697,0,898.19,20000,0,0
898.02,20800,-898.02,1323.4,2.3619,0,898.02,20800,0,0
897.86,21600,-897.86,1322.7,2.4541,0,897.86,21600,0,0
897.7,22400,-897.7,1322,2.5462,0,897.7,22400,0,0
897.53,23200,-897.53,1321.2,2.6384,0,897.53,23200,0,0
897.37,24000,-897.37,1320.5,2.7306,0,897.37,24000,0,0
897.21,24800,-897.21,1319.8,2.8228,0,897.21,24800,0,0
897.02,25600,-897.02,1319,2.9157,0,897.02,25600,0,0
896.82,26400,-896.82,1318.2,3.0088,0,896.82,26400,0,0
896.62,27200,-896.62,1317.4,3.1019,0,896.62,27200,0,0
896.42,28000,-896.42,1316.6,3.195,0,896.42,28000,0,0
896.22,28800,-896.22,1315.8,3.2881,0,896.22,28800,0,0
896.02,29600,-896.02,1315,3.3812,0,896.02,29600,0,0
895.8,30400,-895.8,1314.2,3.4748,0,895.8,30400,0,0
895.57,31200,-895.57,1313.3,3.5688,0,895.57,31200,0,0
895.33,32000,-895.33,1312.5,3.6628,0,895.33,32000,0,0
895.1,32800,-895.1,1311.7,3.7568,0,895.1,32800,0,0
894.86,33600,-894.86,1310.9,3.8508,0,894.86,33600,0,0
894.63,34400,-894.63,1310.1,3.9448,0,894.63,34400,0,0
894.38,35200,-894.38,1309.3,4.039,0,894.38,35200,0,0
894.11,36000,-894.11,1308.5,4.1336,0,894.11,36000,0,0
893.84,36800,-893.84,1307.6,4.2283,0,893.84,36800,0,0
893.57,37600,-893.57,1306.8,4.323,0,893.57,37600,0,0
893.29,38400,-893.29,1305.9,4.4176,0,893.29,38400,0,0
893.02,39200,-893.02,1305.1,4.5123,0,893.02,39200,0,0
892.75,40000,-892.75,1304.3,4.6069,0,892.75,40000,0,0
892.44,40800,-892.44,1303.4,4.7024,0,892.44,40800,0,0
892.13,41600,-892.13,1302.6,4.798,0,892.13,41600,0,0
891.83,42400,-891.83,1301.7,4.8935,0,891.83,42400,0,0
891.52,43200,-891.52,1300.9,4.989,0,891.52,43200,0,0
891.21,44000,-891.21,1300,5.0845,0,891.21,44000,0,0
890.9,44800,-890.9,1299.2,5.18,0,890.9,44800,0,0
890.57,45600,-890.57,1298.3,5.2761,0,890.57,45600,0,0
890.22,46400,-890.22,1297.4,5.3725,0,890.22,46400,0,0
889.88,47200,-889.88,1296.5,5.4688,0,889.88,47200,0,0
889.53,48000,-889.53,1295.7,5.5652,0,889.53,48000,0,0
889.19,48800,-889.19,1294.8,5.6615,0,889.19,48800,0,0
888.84,49600,-888.84,1293.9,5.7578,0,888.84,49600,0,0
888.48,50400,-888.48,1293,5.8546,0,888.48,50400,0,0
888.1,51200,-888.1,1292.2,5.9517,0,888.1,51200,0,0
887.72,52000,-887.72,1291.3,6.0489,0,887.72,52000,0,0
887.34,52800,-887.34,1290.4,6.146,0,887.34,52800,0,0
886.96,53600,-886.96,1289.6,6.2432,0,886.96,53600,0,0
886.58,54400,-886.58,1288.7,6.3403,0,886.58,54400,0,0
886.19,55200,-886.19,1287.8,6.4377,0,886.19,55200,0,0
885.77,56000,-885.77,1286.9,6.5358,0,885.77,56000,0,0
885.36,56800,-885.36,1286,6.6339,0,885.36,56800,0,0
884.94,57600,-884.94,1285.1,6.732,0,884.94,57600,0,0
884.52,58400,-884.52,1284.2,6.8302,0,884.52,58400,0,0
884.1,59200,-884.1,1283.3,6.9283,0,884.1,59200,0,0
883.69,60000,-883.69,1282.4,7.0264,0,883.69,60000,0,0
883.23,60800,-883.23,1281.5,7.1254,0,883.23,60800,0,0
882.78,61600,-882.78,1280.6,7.2243,0,882.78,61600,0,0
882.33,62400,-882.33,1279.8,7.3233,0,882.33,62400,0,0
881.88,63200,-881.88,1278.9,7.4222,0,881.88,63200,0,0
881.42,64000,-881.42,1278,7.5212,0,881.42,64000,0,0
880.97,64800,-880.97,1277.1,7.6201,0,880.97,64800,0,0
880.49,65600,-880.49,1276.2,7.7198,0,880.49,65600,0,0
880,66400,-880,1275.3,7.8198,0,880,66400,0,0
879.51,67200,-879.51,1274.4,7.9197,0,879.51,67200,0,0
879.02,68000,-879.02,1273.5,8.0197,0,879.02,68000,0,0
878.53,68800,-878.53,1272.6,8.1196,0,878.53,68800,0,0
878.04,69600,-878.04,1271.6,8.2196,0,878.04,69600,0,0
877.53,70400,-877.53,1270.7,8.32,0,877.53,70400,0,0
877.01,71200,-877.01,1269.8,8.4208,0,877.01,71200,0,0
876.48,72000,-876.48,1268.9,8.5216,0,876.48,72000,0,0
875.96,72800,-875.96,1268,8.6225,0,875.96,72800,0,0
875.43,73600,-875.43,1267.1,8.7233,0,875.43,73600,0,0
874.91,74400,-874.91,1266.2,8.8242,0,874.91,74400,0,0
874.37,75200,-874.37,1265.3,8.9252,0,874.37,75200,0,0
873.81,76000,-873.81,1264.4,9.0271,0,873.81,76000,0,0
873.25,76800,-873.25,1263.5,9.1289,0,873.25,76800,0,0
872.69,77600,-872.69,1262.5,9.2308,0,872.69,77600,0,0
872.12,78400,-872.12,1261.6,9.3326,0,872.12,78400,0,0
871.56,79200,-871.56,1260.7,9.4344,0,871.56,79200,0,0
871,80000,-871,1259.8,9.5363,0,871,80000,0,0
870.4,80800,-870.4,1258.9,9.639,0,870.4,80800,0,0
869.8,81600,-869.8,1257.9,9.7417,0,869.8,81600,0,0
869.21,82400,-869.21,1257,9.8445,0,869.21,82400,0,0
