"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-858.81,3.9e+05,858.81,1227.6,-15.729,-0.011291,-858.81,-3.9e+05,0,0
-860.68,3.902e+05,860.68,1229,-15.606,-0.37426,-860.68,-3.902e+05,-450,0
-862.56,3.904e+05,862.56,1230.5,-15.485,-0.7372,-862.56,-3.904e+05,-900,0
-864.38,3.906e+05,864.38,1231.9,-15.383,-1.1004,-864.38,-3.906e+05,-1350,0
-866.19,3.908e+05,866.19,1233.2,-15.285,-1.4636,-866.19,-3.908e+05,-1800,0
-867.97,3.9101e+05,867.97,1234.5,-15.204,-1.8266,-867.97,-3.91e+05,-2250,0
-869.72,3.9121e+05,869.72,1235.8,-15.13,-2.1894,-869.72,-3.912e+05,-2700,0
-871.45,3.9141e+05,871.45,1237,-15.069,-2.5518,-871.45,-3.914e+05,-3150,0
-873.15,3.9162e+05,873.15,1238.1,-15.018,-2.914,-873.15,-3.916e+05,-3600,0
-874.82,3.9182e+05,874.82,1239.2,-14.977,-3.2756,-874.82,-3.918e+05,-4050,0
-876.47,3.9203e+05,876.47,1240.2,-14.949,-3.6365,-876.47,-3.92e+05,-4500,0
-878.1,3.9223e+05,878.1,1241.2,-14.927,-3.9971,-878.1,-3.922e+05,-4950,0
-879.7,3.9244e+05,879.7,1242.2,-14.92,-4.3565,-879.7,-3.924e+05,-5400,0
-881.28,3.9264e+05,881.28,1243.1,-14.916,-4.7156,-881.28,-3.926e+05,-5850,0
-882.83,3.9285e+05,882.83,1243.9,-14.929,-5.0734,-882.83,-3.928e+05,-6300,0
-884.37,3.9306e+05,884.37,1244.8,-14.944,-5.431,-884.37,-3.93e+05,-6750,0
-885.85,3.9327e+05,885.85,1245.5,-14.973,-5.787,-885.85,-3.932e+05,-7200,0
-887.33,3.9347e+05,887.33,1246.2,-15.005,-6.143,-887.33,-3.934e+05,-7650,0
-888.77,3.9368e+05,888.77,1246.9,-15.05,-6.4976,-888.77,-3.936e+05,-8100,0
-890.2,3.9389e+05,890.2,1247.5,-15.097,-6.852,-890.2,-3.938e+05,-8550,0
-891.6,3.941e+05,891.6,1248.1,-15.155,-7.2054,-891.6,-3.94e+05,-9000,0
-892.99,3.9431e+05,892.99,1248.6,-15.217,-7.5584,-892.99,-3.942e+05,-9450,0
-894.36,3.9452e+05,894.36,1249.1,-15.287,-7.9108,-894.36,-3.944e+05,-9900,0
-895.71,3.9474e+05,895.71,1249.6,-15.361,-8.2627,-895.71,-3.946e+05,-10350,0
-897.05,3.9495e+05,897.05,1250.1,-15.442,-8.6142,-897.05,-3.948e+05,-10800,0
