"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-858.81,3.9e+05,858.81,1222,-15.86,0.17901,-858.81,-3.9e+05,0,0
-860.64,3.902e+05,860.64,1223.4,-15.741,-0.19099,-860.64,-3.902e+05,-450,0
-862.46,3.904e+05,862.46,1224.9,-15.622,-0.56099,-862.46,-3.904e+05,-900,0
-864.29,3.906e+05,864.29,1226.3,-15.503,-0.93099,-864.29,-3.906e+05,-1350,0
-866.14,3.908e+05,866.14,1227.7,-15.393,-1.3007,-866.14,-3.908e+05,-1800,0
-867.91,3.9101e+05,867.91,1228.9,-15.315,-1.6693,-867.91,-3.91e+05,-2250,0
-869.6,3.9121e+05,869.6,1230.1,-15.24,-2.0378,-869.6,-3.912e+05,-2700,0
-871.28,3.9141e+05,871.28,1231.2,-15.164,-2.4063,-871.28,-3.914e+05,-3150,0
-873.08,3.9162e+05,873.08,1232.5,-15.111,-2.7737,-873.08,-3.916e+05,-3600,0
-874.75,3.9182e+05,874.75,1233.7,-15.074,-3.1404,-874.75,-3.918e+05,-4050,0
-876.32,3.9203e+05,876.32,1234.7,-15.04,-3.5068,-876.32,-3.92e+05,-4500,0
-877.89,3.9223e+05,877.89,1235.7,-15.011,-3.8733,-877.89,-3.922e+05,-4950,0
-879.51,3.9244e+05,879.51,1236.6,-14.997,-4.2401,-879.51,-3.924e+05,-5400,0
-881.13,3.9264e+05,881.13,1237.5,-15.004,-4.6049,-881.13,-3.926e+05,-5850,0
-882.76,3.9285e+05,882.76,1238.4,-15.012,-4.9696,-882.76,-3.928e+05,-6300,0
-884.36,3.9306e+05,884.36,1239.3,-15.02,-5.3341,-884.36,-3.93e+05,-6750,0
-885.78,3.9327e+05,885.78,1240,-15.042,-5.6968,-885.78,-3.932e+05,-7200,0
-887.19,3.9348e+05,887.19,1240.6,-15.082,-6.0574,-887.19,-3.934e+05,-7650,0
-888.59,3.9368e+05,888.59,1241.3,-15.122,-6.4181,-888.59,-3.936e+05,-8100,0
-890,3.9389e+05,890,1241.9,-15.163,-6.7788,-890,-3.938e+05,-8550,0
-891.43,3.941e+05,891.43,1242.5,-15.224,-7.1391,-891.43,-3.94e+05,-9000,0
-892.87,3.9431e+05,892.87,1243.1,-15.284,-7.4995,-892.87,-3.942e+05,-9450,0
-894.29,3.9452e+05,894.29,1243.7,-15.347,-7.8592,-894.29,-3.944e+05,-9900,0
-895.71,3.9474e+05,895.71,1244.2,-15.424,-8.2173,-895.71,-3.946e+05,-10350,0
-897.04,3.9495e+05,897.04,1244.6,-15.51,-8.5746,-897.04,-3.948e+05,-10800,0
-898.27,3.9516e+05,898.27,1244.9,-15.595,-8.9303,-898.27,-3.95e+05,-11250,0
-899.49,3.9537e+05,899.49,1245.2,-15.68,-9.286,-899.49,-3.952e+05,-11700,0
-900.76,3.9559e+05,900.76,1245.6,-15.778,-9.6433,-900.76,-3.954e+05,-12150,0
-902.03,3.958e+05,902.03,1245.9,-15.878,-10,-902.03,-3.956e+05,-12600,0
-903.26,3.9602e+05,903.26,1246.1,-15.982,-10.355,-903.26,-3.958e+05,-13050,0
-904.51,3.9623e+05,904.51,1246.4,-16.091,-10.712,-904.51,-3.96e+05,-13500,0
-905.79,3.9645e+05,905.79,1246.6,-16.205,-11.07,-905.79,-3.962e+05,-13950,0
-907.07,3.9666e+05,907.07,1246.9,-16.32,-11.429,-907.07,-3.964e+05,-14400,0
-908.18,3.9688e+05,908.18,1247,-16.434,-11.784,-908.18,-3.966e+05,-14850,0
-909.29,3.971e+05,909.29,1247.1,-16.555,-12.142,-909.29,-3.968e+05,-15300,0
-910.38,3.9731e+05,910.38,1247.1,-16.681,-12.499,-910.38,-3.97e+05,-15750,0
-911.46,3.9753e+05,911.46,1247.1,-16.807,-12.855,-911.46,-3.972e+05,-16200,0
-912.57,3.9775e+05,912.57,1247.1,-16.935,-13.214,-912.57,-3.974e+05,-16650,0
-913.72,3.9797e+05,913.72,1247.2,-17.066,-13.578,-913.72,-3.976e+05,-17100,0
-914.87,3.9819e+05,914.87,1247.2,-17.197,-13.941,-914.87,-3.978e+05,-17550,0
-916.01,3.9841e+05,916.01,1247.2,-17.329,-14.303,-916.01,-3.98e+05,-18000,0
-917.13,3.9863e+05,917.13,1247.2,-17.467,-14.669,-917.13,-3.982e+05,-18450,0
-918.09,3.9885e+05,918.09,1247,-17.605,-15.032,-918.09,-3.984e+05,-18900,0
-919.05,3.9907e+05,919.05,1246.8,-17.743,-15.395,-919.05,-3.986e+05,-19350,0
-920.04,3.9929e+05,920.04,1246.6,-17.881,-15.761,-920.04,-3.988e+05,-19800,0
