"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-218.22,1.5e+05,218.22,1532.8,2.8758,0,-218.22,1.5e+05,0,0
-218.24,1.5001e+05,218.24,1532.5,2.9509,0.37219,-218.24,1.5e+05,740,0
-218.27,1.5002e+05,218.27,1532.2,3.0261,0.74437,-218.27,1.5e+05,1480,0
-218.29,1.5003e+05,218.29,1531.9,3.1012,1.1166,-218.29,1.5e+05,2220,0
-218.31,1.5004e+05,218.31,1531.5,3.1763,1.4887,-218.31,1.5e+05,2960,0
-218.33,1.5005e+05,218.33,1531.2,3.2514,1.8609,-218.33,1.5e+05,3700,0
-218.36,1.5007e+05,218.36,1530.9,3.3265,2.2331,-218.36,1.5e+05,4440,0
-219.67,1.501e+05,219.67,1531.6,3.4872,2.6204,-219.67,1.5e+05,5180,0
-221,1.5014e+05,221,1532.2,3.6485,3.0078,-221,1.5e+05,5920,0
-222.32,1.5017e+05,222.32,1532.9,3.8098,3.3952,-222.32,1.5e+05,6660,0
-223.65,1.5021e+05,223.65,1533.5,3.9711,3.7826,-223.65,1.5e+05,7400,0
-224.97,1.5024e+05,224.97,1534.2,4.1325,4.1701,-224.97,1.5e+05,8140,0
-226.3,1.5028e+05,226.3,1534.8,4.2938,4.5575,-226.3,1.5e+05,8880,0
-227.05,1.5031e+05,227.05,1535,4.462,4.9507,-227.05,1.5e+05,9620,0
-228.46,1.5036e+05,228.46,1535.6,4.6688,5.3648,-228.46,1.5e+05,10360,0
-230.14,1.5043e+05,230.14,1536.6,4.8808,5.7742,-230.14,1.5e+05,11100,0
-231.83,1.5049e+05,231.83,1537.5,5.0927,6.1837,-231.83,1.5e+05,11840,0
-233.52,1.5055e+05,233.52,1538.4,5.3047,6.5932,-233.52,1.5e+05,12580,0
-235.2,1.5061e+05,235.2,1539.3,5.5167,7.0027,-235.2,1.5e+05,13320,0
-236.89,1.5067e+05,236.89,1540.2,5.7286,7.4122,-236.89,1.5e+05,14060,0
-238.57,1.5073e+05,238.57,1541.1,5.9406,7.8217,-238.57,1.5e+05,14800,0
-240.19,1.5081e+05,240.19,1541.6,6.1895,8.2596,-240.19,1.5e+05,15540,0
-242.33,1.5089e+05,242.33,1542.5,6.4221,8.7072,-242.33,1.5e+05,16280,0
-244.47,1.5098e+05,244.47,1543.3,6.6548,9.1548,-244.47,1.5e+05,17020,0
-246.61,1.5107e+05,246.61,1544.2,6.8875,9.6024,-246.61,1.5e+05,17760,0
-248.76,1.5115e+05,248.76,1545.1,7.1201,10.05,-248.76,1.5e+05,18500,0
-250.9,1.5124e+05,250.9,1546,7.3528,10.498,-250.9,1.5e+05,19240,0
-252.86,1.5133e+05,252.86,1546.8,7.5919,10.946,-252.86,1.5e+05,19980,0
-254.85,1.5143e+05,254.85,1547.9,7.8398,11.404,-254.85,1.5e+05,20720,0
-257.16,1.5154e+05,257.16,1549.3,8.0846,11.87,-257.16,1.5e+05,21460,0
-259.46,1.5165e+05,259.46,1550.7,8.3294,12.336,-259.46,1.5e+05,22200,0
-261.76,1.5176e+05,261.76,1552.1,8.5741,12.801,-261.76,1.5e+05,22940,0
-264.06,1.5187e+05,264.06,1553.5,8.8189,13.267,-264.06,1.5e+05,23680,0
-266.36,1.5198e+05,266.36,1554.9,9.0636,13.733,-266.36,1.5e+05,24420,0
-268.19,1.521e+05,268.19,1555.5,9.3134,14.197,-268.19,1.5e+05,25160,0
-270.31,1.5223e+05,270.31,1556.3,9.5548,14.676,-270.31,1.5e+05,25900,0
-272.54,1.5236e+05,272.54,1557.2,9.7938,15.158,-272.54,1.5e+05,26640,0
-274.78,1.525e+05,274.78,1558.1,10.033,15.64,-274.78,1.5e+05,27380,0
