"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-218.22,1.5e+05,218.22,1555.4,2.8603,0,-218.22,1.5e+05,0,0
-218.23,1.5e+05,218.23,1555.3,2.8763,0.36359,-218.23,1.5e+05,740,0
-218.44,1.5001e+05,218.44,1555.4,2.9146,0.72888,-218.44,1.5e+05,1480,0
-218.71,1.5002e+05,218.71,1555.4,2.9722,1.0927,-218.71,1.5e+05,2220,0
-219.09,1.5003e+05,219.09,1555.5,3.051,1.4564,-219.09,1.5e+05,2960,0
-219.59,1.5005e+05,219.59,1555.6,3.1488,1.8218,-219.59,1.5e+05,3700,0
-220.21,1.5007e+05,220.21,1555.7,3.2641,2.1894,-220.21,1.5e+05,4440,0
-220.93,1.5009e+05,220.93,1556,3.3935,2.558,-220.93,1.5e+05,5180,0
-221.77,1.5012e+05,221.77,1556.2,3.5353,2.9274,-221.77,1.5e+05,5920,0
-222.7,1.5015e+05,222.7,1556.6,3.6875,3.2996,-222.7,1.5e+05,6660,0
-223.73,1.5018e+05,223.73,1556.9,3.8508,3.6763,-223.73,1.5e+05,7400,0
-224.86,1.5022e+05,224.86,1557.4,4.022,4.055,-224.86,1.5e+05,8140,0
-226.1,1.5026e+05,226.1,1557.9,4.1998,4.4364,-226.1,1.5e+05,8880,0
-227.42,1.5031e+05,227.42,1558.5,4.3845,4.8221,-227.42,1.5e+05,9620,0
-228.82,1.5036e+05,228.82,1559.1,4.5762,5.2124,-228.82,1.5e+05,10360,0
-230.32,1.5041e+05,230.32,1559.8,4.7723,5.606,-230.32,1.5e+05,11100,0
-231.91,1.5047e+05,231.91,1560.6,4.9723,6.0032,-231.91,1.5e+05,11840,0
-233.56,1.5053e+05,233.56,1561.4,5.1775,6.4052,-233.56,1.5e+05,12580,0
-235.27,1.5059e+05,235.27,1562.2,5.3873,6.8115,-235.27,1.5e+05,13320,0
-237.08,1.5066e+05,237.08,1563.1,5.5994,7.2217,-237.08,1.5e+05,14060,0
-238.95,1.5073e+05,238.95,1564.1,5.8142,7.6357,-238.95,1.5e+05,14800,0
-240.87,1.508e+05,240.87,1565,6.0331,8.0543,-240.87,1.5e+05,15540,0
-242.82,1.5088e+05,242.82,1566,6.255,8.4767,-242.82,1.5e+05,16280,0
-244.86,1.5096e+05,244.86,1567.1,6.4779,8.9031,-244.86,1.5e+05,17020,0
-246.94,1.5105e+05,246.94,1568.2,6.7027,9.333,-246.94,1.5e+05,17760,0
-249.03,1.5114e+05,249.03,1569.3,6.9309,9.7669,-249.03,1.5e+05,18500,0
-251.15,1.5123e+05,251.15,1570.4,7.1607,10.204,-251.15,1.5e+05,19240,0
-253.34,1.5133e+05,253.34,1571.5,7.3909,10.645,-253.34,1.5e+05,19980,0
-255.55,1.5142e+05,255.55,1572.7,7.6224,11.089,-255.55,1.5e+05,20720,0
-257.74,1.5153e+05,257.74,1573.8,7.8564,11.535,-257.74,1.5e+05,21460,0
-259.95,1.5163e+05,259.95,1574.9,8.0908,11.985,-259.95,1.5e+05,22200,0
-262.2,1.5174e+05,262.2,1576.1,8.3253,12.438,-262.2,1.5e+05,22940,0
-264.45,1.5186e+05,264.45,1577.2,8.5605,12.892,-264.45,1.5e+05,23680,0
-266.65,1.5198e+05,266.65,1578.3,8.797,13.349,-266.65,1.5e+05,24420,0
-268.87,1.521e+05,268.87,1579.3,9.0332,13.808,-268.87,1.5e+05,25160,0
-271.1,1.5222e+05,271.1,1580.4,9.269,14.269,-271.1,1.5e+05,25900,0
-273.3,1.5235e+05,273.3,1581.4,9.5049,14.732,-273.3,1.5e+05,26640,0
-275.44,1.5248e+05,275.44,1582.4,9.7409,15.195,-275.44,1.5e+05,27380,0
-277.58,1.5261e+05,277.58,1583.3,9.976,15.661,-277.58,1.5e+05,28120,0
-279.72,1.5275e+05,279.72,1584.3,10.21,16.127,-279.72,1.5e+05,28860,0
-281.79,1.5289e+05,281.79,1585.1,10.444,16.594,-281.79,1.5e+05,29600,0
-283.79,1.5304e+05,283.79,1585.9,10.677,17.061,-283.79,1.5e+05,30340,0
-285.79,1.5319e+05,285.79,1586.7,10.908,17.53,-285.79,1.5e+05,31080,0
-287.76,1.5334e+05,287.76,1587.4,11.138,17.999,-287.76,1.5e+05,31820,0
-289.63,1.5349e+05,289.63,1588,11.366,18.466,-289.63,1.5e+05,32560,0
-291.42,1.5365e+05,291.42,1588.5,11.592,18.934,-291.42,1.5e+05,33300,0
-293.21,1.5381e+05,293.21,1589,11.817,19.402,-293.21,1.5e+05,34040,0
-294.95,1.5398e+05,294.95,1589.4,12.04,19.87,-294.95,1.5e+05,34780,0
-296.57,1.5415e+05,296.57,1589.7,12.26,20.335,-296.57,1.5e+05,35520,0
-298.11,1.5432e+05,298.11,1590,12.478,20.8,-298.11,1.5e+05,36260,0
-299.64,1.545e+05,299.64,1590.1,12.693,21.265,-299.64,1.5e+05,37000,0
-301.1,1.5467e+05,301.1,1590.3,12.907,21.729,-301.1,1.5e+05,37740,0
-302.41,1.5486e+05,302.41,1590.2,13.116,22.189,-302.41,1.5e+05,38480,0
-303.65,1.5504e+05,303.65,1590.1,13.323,22.648,-303.65,1.5e+05,39220,0
-304.87,1.5523e+05,304.87,1589.9,13.527,23.107,-304.87,1.5e+05,39960,0
-306.01,1.5542e+05,306.01,1589.7,13.729,23.564,-306.01,1.5e+05,40700,0
-306.99,1.5562e+05,306.99,1589.3,13.926,24.018,-306.99,1.5e+05,41440,0
-307.91,1.5582e+05,307.91,1588.8,14.121,24.469,-307.91,1.5e+05,42180,0
-308.79,1.5602e+05,308.79,1588.2,14.313,24.92,-308.79,1.5e+05,42920,0
-309.57,1.5622e+05,309.57,1587.6,14.501,25.369,-309.57,1.5e+05,43660,0
-310.21,1.5643e+05,310.21,1586.8,14.685,25.813,-310.21,1.5e+05,44400,0
-310.79,1.5665e+05,310.79,1585.9,14.866,26.255,-310.79,1.5e+05,45140,0
-311.32,1.5686e+05,311.32,1585,15.044,26.697,-311.32,1.5e+05,45880,0
-311.74,1.5708e+05,311.74,1583.9,15.218,27.134,-311.74,1.5e+05,46620,0
-312.01,1.573e+05,312.01,1582.7,15.388,27.568,-312.01,1.5e+05,47360,0
-312.25,1.5752e+05,312.25,1581.4,15.555,28.001,-312.25,1.5e+05,48100,0
-312.43,1.5775e+05,312.43,1580.1,15.719,28.432,-312.43,1.5e+05,48840,0
-312.48,1.5798e+05,312.48,1578.6,15.879,28.858,-312.48,1.5e+05,49580,0
-312.4,1.5822e+05,312.4,1577,16.035,29.281,-312.4,1.5e+05,50320,0
-312.3,1.5845e+05,312.3,1575.3,16.188,29.703,-312.3,1.5e+05,51060,0
-312.13,1.5869e+05,312.13,1573.6,16.339,30.124,-312.13,1.5e+05,51800,0
-311.82,1.5894e+05,311.82,1571.7,16.485,30.539,-311.82,1.5e+05,52540,0
-311.41,1.5918e+05,311.41,1569.7,16.628,30.951,-311.41,1.5e+05,53280,0
-310.98,1.5943e+05,310.98,1567.7,16.768,31.363,-310.98,1.5e+05,54020,0
-310.48,1.5968e+05,310.48,1565.6,16.906,31.773,-310.48,1.5e+05,54760,0
-309.84,1.5994e+05,309.84,1563.3,17.039,32.177,-309.84,1.5e+05,55500,0
-309.11,1.602e+05,309.11,1561,17.17,32.579,-309.11,1.5e+05,56240,0
-308.37,1.6046e+05,308.37,1558.6,17.298,32.981,-308.37,1.5e+05,56980,0
-307.57,1.6072e+05,307.57,1556.2,17.424,33.381,-307.57,1.5e+05,57720,0
-306.61,1.6099e+05,306.61,1553.5,17.545,33.775,-306.61,1.5e+05,58460,0
-305.6,1.6126e+05,305.6,1550.9,17.664,34.168,-305.6,1.5e+05,59200,0
-304.58,1.6153e+05,304.58,1548.1,17.781,34.561,-304.58,1.5e+05,59940,0
-303.48,1.6181e+05,303.48,1545.3,17.895,34.951,-303.48,1.5e+05,60680,0
-302.25,1.6209e+05,302.25,1542.4,18.005,35.337,-302.25,1.5e+05,61420,0
-301,1.6237e+05,301,1539.4,18.113,35.721,-301,1.5e+05,62160,0
-299.72,1.6265e+05,299.72,1536.4,18.219,36.105,-299.72,1.5e+05,62900,0
-298.37,1.6294e+05,298.37,1533.3,18.322,36.486,-298.37,1.5e+05,63640,0
-296.91,1.6323e+05,296.91,1530.1,18.421,36.864,-296.91,1.5e+05,64380,0
-295.44,1.6353e+05,295.44,1526.9,18.519,37.241,-295.44,1.5e+05,65120,0
