Point ID,arc_length,bedrock,ceff,cell_area,groundedmask,h,h velocity,haf,ls,Points_0,Points_1,Points_2,Points_Magnitude,pvar,smb_ref,ssavelocity 1,ssavelocity 2,strbasemag,vtkValidPointMask,x,y,zb,zs
144,106560,-192.972,1e+20,433013,1,1307.27,0.00403548,1090.93,-566002,150000,106560,0,183997,0,0.3,20.2384,56.3404,1e+20,1,150000,106560,-192.972,1114.29
145,107300,-191.656,1e+20,433013,1,1303.53,0.00403894,1088.67,-565573,150000,107300,0,184427,0,0.3,20.208,56.6625,1e+20,1,150000,107300,-191.656,1111.87
146,108040,-190.39,1e+20,433013,1,1299.83,0.00404244,1086.39,-565141,150000,108040,0,184858,0,0.3,20.1756,56.9864,1e+20,1,150000,108040,-190.39,1109.43
147,108780,-189.157,1e+20,433013,1,1296.15,0.00404598,1084.09,-564708,150000,108780,0,185292,0,0.3,20.1414,57.3106,1e+20,1,150000,108780,-189.157,1106.99
148,109520,-187.96,1e+20,433013,1,1292.49,0.00404954,1081.78,-564272,150000,109520,0,185727,0,0.3,20.1052,57.6333,1e+20,1,150000,109520,-187.96,1104.53
149,110260,-186.799,1e+20,433013,1,1288.86,0.00405313,1079.45,-563835,150000,110260,0,186165,0,0.3,20.0672,57.9559,1e+20,1,150000,110260,-186.799,1102.06
150,111000,-185.687,1e+20,433013,1,1285.27,0.00405677,1077.11,-563396,150000,111000,0,186604,0,0.3,20.0272,58.2805,1e+20,1,150000,111000,-185.687,1099.58
151,111740,-184.608,1e+20,433013,1,1281.7,0.00406044,1074.75,-562955,150000,111740,0,187045,0,0.3,19.9855,58.6051,1e+20,1,150000,111740,-184.608,1097.09
152,112480,-183.57,1e+20,433013,1,1278.16,0.00406413,1072.37,-562512,150000,112480,0,187488,0,0.3,19.9417,58.9284,1e+20,1,150000,112480,-183.57,1094.59
153,113220,-182.57,1e+20,433013,1,1274.64,0.00406785,1069.97,-562067,150000,113220,0,187933,0,0.3,19.8962,59.2522,1e+20,1,150000,113220,-182.57,1092.07
154,113960,-181.616,1e+20,433013,1,1271.16,0.00407163,1067.56,-561620,150000,113960,0,188380,0,0.3,19.8487,59.5777,1e+20,1,150000,113960,-181.616,1089.55
155,114700,-180.697,1e+20,433013,1,1267.71,0.00407544,1065.14,-561172,150000,114700,0,188828,0,0.3,19.7995,59.9034,1e+20,1,150000,114700,-180.697,1087.01
156,115440,-179.822,1e+20,433013,1,1264.28,0.00407927,1062.69,-560721,150000,115440,0,189279,0,0.3,19.7484,60.2279,1e+20,1,150000,115440,-179.822,1084.46
157,116180,-178.987,1e+20,433013,1,1260.89,0.00408314,1060.23,-560269,150000,116180,0,189731,0,0.3,19.6955,60.5534,1e+20,1,150000,116180,-178.987,1081.9
158,116920,-178.195,1e+20,433013,1,1257.52,0.00408707,1057.76,-559815,150000,116920,0,190185,0,0.3,19.6407,60.8805,1e+20,1,150000,116920,-178.195,1079.33
159,117660,-177.441,1e+20,433013,1,1254.19,0.00409102,1055.26,-559359,150000,117660,0,190641,0,0.3,19.5842,61.2076,1e+20,1,150000,117660,-177.441,1076.74
160,118400,-176.732,1e+20,433013,1,1250.88,0.00409501,1052.75,-558901,150000,118400,0,191098,0,0.3,19.5259,61.534,1e+20,1,150000,118400,-176.732,1074.15
161,119140,-176.064,1e+20,433013,1,1247.61,0.00409904,1050.23,-558442,150000,119140,0,191558,0,0.3,19.4658,61.8618,1e+20,1,150000,119140,-176.064,1071.54
162,119880,-175.437,1e+20,433013,1,1244.36,0.00410312,1047.69,-557981,150000,119880,0,192019,0,0.3,19.4038,62.191,1e+20,1,150000,119880,-175.437,1068.92
163,120620,-174.85,1e+20,433013,1,1241.14,0.00410723,1045.13,-557518,150000,120620,0,192482,0,0.3,19.3401,62.5202,1e+20,1,150000,120620,-174.85,1066.29
164,121360,-174.308,1e+20,433013,1,1237.96,0.00411137,1042.55,-557053,150000,121360,0,192946,0,0.3,19.2747,62.849,1e+20,1,150000,121360,-174.308,1063.65
165,122100,-173.808,1e+20,433013,1,1234.81,0.00411557,1039.96,-556587,150000,122100,0,193413,0,0.3,19.2074,63.1797,1e+20,1,150000,122100,-173.808,1061
166,122840,-173.346,1e+20,433013,1,1231.68,0.00411982,1037.35,-556119,150000,122840,0,193881,0,0.3,19.1384,63.5116,1e+20,1,150000,122840,-173.346,1058.34
167,123580,-172.929,1e+20,433013,1,1228.59,0.0041241,1034.73,-555650,150000,123580,0,194350,0,0.3,19.0677,63.8434,1e+20,1,150000,123580,-172.929,1055.66
168,124320,-172.554,1e+20,433013,1,1225.53,0.00412842,1032.09,-555178,150000,124320,0,194822,0,0.3,18.9954,64.1752,1e+20,1,150000,124320,-172.554,1052.97
169,125060,-172.222,1e+20,433013,1,1222.5,0.00413279,1029.43,-554705,150000,125060,0,195295,0,0.3,18.921,64.5093,1e+20,1,150000,125060,-172.222,1050.27
170,125800,-171.927,1e+20,433013,1,1219.49,0.00413722,1026.76,-554230,150000,125800,0,195769,0,0.3,18.8451,64.8444,1e+20,1,150000,125800,-171.927,1047.57
171,126540,-171.678,1e+20,433013,1,1216.53,0.00414167,1024.06,-553754,150000,126540,0,196246,0,0.3,18.7675,65.1793,1e+20,1,150000,126540,-171.678,1044.84
172,127280,-171.471,1e+20,433013,1,1213.59,0.00414617,1021.36,-553276,150000,127280,0,196724,0,0.3,18.6883,65.5147,1e+20,1,150000,127280,-171.471,1042.11
173,128020,-171.305,1e+20,433013,1,1210.68,0.00415074,1018.63,-552796,150000,128020,0,197203,0,0.3,18.607,65.8527,1e+20,1,150000,128020,-171.305,1039.37
174,128760,-171.175,1e+20,433013,1,1207.79,0.00415535,1015.9,-552315,150000,128760,0,197684,0,0.3,18.5242,66.1916,1e+20,1,150000,128760,-171.175,1036.62
175,129500,-171.095,1e+20,433013,1,1204.95,0.00415999,1013.14,-551832,150000,129500,0,198167,0,0.3,18.4398,66.5303,1e+20,1,150000,129500,-171.095,1033.85
176,130240,-171.055,1e+20,433013,1,1202.13,0.00416468,1010.36,-551348,150000,130240,0,198652,0,0.3,18.3538,66.8701,1e+20,1,150000,130240,-171.055,1031.07
177,130980,-171.053,1e+20,433013,1,1199.34,0.00416945,1007.58,-550862,150000,130980,0,199138,0,0.3,18.2657,67.2123,1e+20,1,150000,130980,-171.053,1028.28
178,131720,-171.087,1e+20,433013,1,1196.57,0.00417426,1004.77,-550375,150000,131720,0,199625,0,0.3,18.1761,67.5555,1e+20,1,150000,131720,-171.087,1025.48
179,132460,-171.174,1e+20,433013,1,1193.85,0.0041791,1001.95,-549886,150000,132460,0,200114,0,0.3,18.085,67.8986,1e+20,1,150000,132460,-171.174,1022.67
180,133200,-171.298,1e+20,433013,1,1191.15,0.004184,999.113,-549395,150000,133200,0,200605,0,0.3,17.9922,68.2432,1e+20,1,150000,133200,-171.298,1019.85
181,133940,-171.458,1e+20,433013,1,1188.47,0.00418897,996.26,-548903,150000,133940,0,201097,0,0.3,17.8974,68.5902,1e+20,1,150000,133940,-171.458,1017.01
182,134680,-171.657,1e+20,433013,1,1185.83,0.00419399,993.392,-548409,150000,134680,0,201590,0,0.3,17.8012,68.938,1e+20,1,150000,134680,-171.657,1014.17
183,135420,-171.905,1e+20,433013,1,1183.22,0.00419904,990.504,-547914,150000,135420,0,202086,0,0.3,17.7034,69.2861,1e+20,1,150000,135420,-171.905,1011.31
184,136160,-172.19,1e+20,433013,1,1180.64,0.00420416,987.602,-547417,150000,136160,0,202582,0,0.3,17.6039,69.6362,1e+20,1,150000,136160,-172.19,1008.44
185,136900,-172.51,1e+20,433013,1,1178.08,0.00420935,984.685,-546919,150000,136900,0,203080,0,0.3,17.5025,69.9884,1e+20,1,150000,136900,-172.51,1005.57
186,137640,-172.87,1e+20,433013,1,1175.55,0.00421458,981.752,-546420,150000,137640,0,203580,0,0.3,17.3996,70.3415,1e+20,1,150000,137640,-172.87,1002.68
187,138380,-173.277,1e+20,433013,1,1173.05,0.00421986,978.8,-545919,150000,138380,0,204081,0,0.3,17.2953,70.6952,1e+20,1,150000,138380,-173.277,999.775
188,139120,-173.719,1e+20,433013,1,1170.58,0.00422521,975.834,-545416,150000,139120,0,204583,0,0.3,17.1891,71.0512,1e+20,1,150000,139120,-173.719,996.862
189,139860,-174.195,1e+20,433013,1,1168.14,0.00423063,972.854,-544912,150000,139860,0,205087,0,0.3,17.0811,71.4092,1e+20,1,150000,139860,-174.195,993.939
190,140600,-174.714,1e+20,433013,1,1165.72,0.0042361,969.856,-544407,150000,140600,0,205593,0,0.3,16.9717,71.7681,1e+20,1,150000,140600,-174.714,991.005
191,141340,-175.276,1e+20,433013,1,1163.34,0.00424161,966.841,-543900,150000,141340,0,206099,0,0.3,16.8609,72.1279,1e+20,1,150000,141340,-175.276,988.058
192,142080,-175.872,1e+20,433013,1,1160.97,0.00424721,963.812,-543392,150000,142080,0,206608,0,0.3,16.748,72.4903,1e+20,1,150000,142080,-175.872,985.1
193,142820,-176.5,1e+20,433013,1,1158.64,0.00425286,960.769,-542883,150000,142820,0,207117,0,0.3,16.6335,72.8546,1e+20,1,150000,142820,-176.5,982.133
194,143560,-177.174,1e+20,433013,1,1156.33,0.00425857,957.707,-542372,150000,143560,0,207628,0,0.3,16.5176,73.2198,1e+20,1,150000,143560,-177.174,979.153
195,144300,-177.888,1e+20,433013,1,1154.05,0.00426433,954.629,-541859,150000,144300,0,208141,0,0.3,16.4003,73.5862,1e+20,1,150000,144300,-177.888,976.162
196,145040,-178.632,1e+20,433013,1,1151.79,0.00427019,951.537,-541345,150000,145040,0,208654,0,0.3,16.2808,73.9556,1e+20,1,150000,145040,-178.632,973.16
197,145780,-179.409,1e+20,433013,1,1149.56,0.0042761,948.432,-540831,150000,145780,0,209169,0,0.3,16.1598,74.3268,1e+20,1,150000,145780,-179.409,970.149
198,146520,-180.233,1e+20,433013,1,1147.36,0.00428206,945.307,-540314,150000,146520,0,209686,0,0.3,16.0374,74.6988,1e+20,1,150000,146520,-180.233,967.124
199,147260,-181.094,1e+20,433013,1,1145.18,0.00428809,942.167,-539796,150000,147260,0,210203,0,0.3,15.9136,75.0724,1e+20,1,150000,147260,-181.094,964.088
200,148000,-181.983,1e+20,433013,1,1143.03,0.0042942,939.014,-539277,150000,148000,0,210723,0,0.3,15.7875,75.4492,1e+20,1,150000,148000,-181.983,961.042
201,148740,-182.904,1e+20,433013,1,1140.89,0.00430038,935.847,-538757,150000,148740,0,211243,0,0.3,15.66,75.8276,1e+20,1,150000,148740,-182.904,957.987
202,149480,-183.875,1e+20,433013,1,1138.79,0.00430661,932.66,-538235,150000,149480,0,211765,0,0.3,15.5312,76.207,1e+20,1,150000,149480,-183.875,954.917
203,150220,-184.877,1e+20,433013,1,1136.72,0.00431291,929.458,-537712,150000,150220,0,212288,0,0.3,15.4008,76.5885,1e+20,1,150000,150220,-184.877,951.837
204,150960,-185.907,1e+20,433013,1,1134.66,0.00431931,926.244,-537188,150000,150960,0,212812,0,0.3,15.2682,76.973,1e+20,1,150000,150960,-185.907,948.747
205,151700,-186.969,1e+20,433013,1,1132.62,0.00432576,923.015,-536662,150000,151700,0,213338,0,0.3,15.1343,77.3592,1e+20,1,150000,151700,-186.969,945.647
206,152440,-188.08,1e+20,433013,1,1130.62,0.00433228,919.767,-536135,150000,152440,0,213864,0,0.3,14.999,77.7466,1e+20,1,150000,152440,-188.08,942.533
207,153180,-189.219,1e+20,433013,1,1128.63,0.00433887,916.505,-535607,150000,153180,0,214392,0,0.3,14.862,78.1364,1e+20,1,150000,153180,-189.219,939.409
208,153920,-190.385,1e+20,433013,1,1126.66,0.00434555,913.23,-535078,150000,153920,0,214922,0,0.3,14.7229,78.5291,1e+20,1,150000,153920,-190.385,936.275
209,154660,-191.585,1e+20,433013,1,1124.72,0.0043523,909.94,-534548,150000,154660,0,215452,0,0.3,14.5825,78.9235,1e+20,1,150000,154660,-191.585,933.131
210,155400,-192.83,1e+20,433013,1,1122.8,0.00435911,906.631,-534015,150000,155400,0,215984,0,0.3,14.4408,79.3194,1e+20,1,150000,155400,-192.83,929.973
211,156140,-194.101,1e+20,433013,1,1120.91,0.00436601,903.31,-533482,150000,156140,0,216517,0,0.3,14.2972,79.7181,1e+20,1,150000,156140,-194.101,926.805
212,156880,-195.397,1e+20,433013,1,1119.03,0.00437299,899.975,-532948,150000,156880,0,217051,0,0.3,14.1516,80.1195,1e+20,1,150000,156880,-195.397,923.628
213,157620,-196.73,1e+20,433013,1,1117.17,0.00438004,896.625,-532413,150000,157620,0,217587,0,0.3,14.0048,80.5227,1e+20,1,150000,157620,-196.73,920.438
214,158360,-198.104,1e+20,433013,1,1115.34,0.00438716,893.257,-531876,150000,158360,0,218124,0,0.3,13.8566,80.9276,1e+20,1,150000,158360,-198.104,917.236
215,159100,-199.502,1e+20,433013,1,1113.53,0.00439438,889.876,-531338,150000,159100,0,218661,0,0.3,13.7063,81.3356,1e+20,1,150000,159100,-199.502,914.025
216,159840,-200.924,1e+20,433013,1,1111.73,0.00440168,886.483,-530799,150000,159840,0,219200,0,0.3,13.5543,81.7463,1e+20,1,150000,159840,-200.924,910.804
217,160580,-202.385,1e+20,433013,1,1109.96,0.00440905,883.072,-530259,150000,160580,0,219741,0,0.3,13.4009,82.1587,1e+20,1,150000,160580,-202.385,907.57
218,161320,-203.883,1e+20,433013,1,1108.21,0.00441649,879.645,-529718,150000,161320,0,220282,0,0.3,13.2462,82.5731,1e+20,1,150000,161320,-203.883,904.325
219,162060,-205.402,1e+20,433013,1,1106.47,0.00442404,876.206,-529175,150000,162060,0,220824,0,0.3,13.0892,82.991,1e+20,1,150000,162060,-205.402,901.07
220,162800,-206.945,1e+20,433013,1,1104.75,0.00443167,872.755,-528632,150000,162800,0,221368,0,0.3,12.9307,83.4114,1e+20,1,150000,162800,-206.945,897.805
221,163540,-208.53,1e+20,433013,1,1103.06,0.00443937,869.285,-528087,150000,163540,0,221913,0,0.3,12.7708,83.8336,1e+20,1,150000,163540,-208.53,894.527
222,164280,-210.146,1e+20,433013,1,1101.39,0.00444715,865.8,-527541,150000,164280,0,222459,0,0.3,12.6095,84.258,1e+20,1,150000,164280,-210.146,891.238
223,165020,-211.781,1e+20,433013,1,1099.72,0.00445505,862.304,-526994,150000,165020,0,223006,0,0.3,12.4458,84.6863,1e+20,1,150000,165020,-211.781,887.939
224,165760,-213.44,1e+20,433013,1,1098.07,0.00446302,858.795,-526446,150000,165760,0,223554,0,0.3,12.2807,85.1169,1e+20,1,150000,165760,-213.44,884.631
225,166500,-215.143,1e+20,433013,1,1096.45,0.00447107,855.266,-525896,150000,166500,0,224103,0,0.3,12.1143,85.5494,1e+20,1,150000,166500,-215.143,881.309
226,167240,-216.872,1e+20,433013,1,1094.85,0.00447921,851.724,-525346,150000,167240,0,224654,0,0.3,11.9463,85.9846,1e+20,1,150000,167240,-216.872,877.976
227,167980,-218.618,1e+20,433013,1,1093.25,0.00448746,848.171,-524795,150000,167980,0,225205,0,0.3,11.776,86.4235,1e+20,1,150000,167980,-218.618,874.634
228,168720,-220.389,1e+20,433013,1,1091.67,0.0044958,844.605,-524242,150000,168720,0,225757,0,0.3,11.6042,86.8648,1e+20,1,150000,168720,-220.389,871.283
229,169460,-222.204,1e+20,433013,1,1090.12,0.00450421,841.019,-523689,150000,169460,0,226311,0,0.3,11.4311,87.3083,1e+20,1,150000,169460,-222.204,867.916
230,170200,-224.04,1e+20,433013,1,1088.58,0.00451272,837.42,-523134,150000,170200,0,226866,0,0.3,11.2563,87.7547,1e+20,1,150000,170200,-224.04,864.54
231,170940,-225.893,1e+20,433013,1,1087.05,0.00452135,833.811,-522578,150000,170940,0,227421,0,0.3,11.0793,88.2047,1e+20,1,150000,170940,-225.893,861.154
232,171680,-227.773,1e+20,433013,1,1085.53,0.00453005,830.187,-522022,150000,171680,0,227978,0,0.3,10.9009,88.6573,1e+20,1,150000,171680,-227.773,857.759
233,172420,-229.692,1e+20,433013,1,1084.04,0.00453885,826.545,-521464,150000,172420,0,228536,0,0.3,10.7212,89.1122,1e+20,1,150000,172420,-229.692,854.349
234,173160,-231.63,1e+20,433013,1,1082.56,0.00454775,822.891,-520905,150000,173160,0,229095,0,0.3,10.5395,89.5704,1e+20,1,150000,173160,-231.63,850.929
235,173900,-233.585,1e+20,433013,1,1081.09,0.00455676,819.226,-520345,150000,173900,0,229655,0,0.3,10.3557,90.0322,1e+20,1,150000,173900,-233.585,847.5
236,174640,-235.568,1e+20,433013,1,1079.63,0.00456586,815.545,-519784,150000,174640,0,230215,0,0.3,10.1706,90.4965,1e+20,1,150000,174640,-235.568,844.06
237,175380,-237.587,1e+20,433013,1,1078.2,0.00457505,811.847,-519222,150000,175380,0,230777,0,0.3,9.98406,90.9634,1e+20,1,150000,175380,-237.587,840.607
238,176120,-239.622,1e+20,433013,1,1076.77,0.00458436,808.138,-518659,150000,176120,0,231340,0,0.3,9.79542,91.434,1e+20,1,150000,176120,-239.622,837.144
239,176860,-241.673,1e+20,433013,1,1075.35,0.00459377,804.418,-518096,150000,176860,0,231904,0,0.3,9.60483,91.908,1e+20,1,150000,176860,-241.673,833.671
240,177600,-243.755,1e+20,433013,1,1073.94,0.00460328,800.681,-517531,150000,177600,0,232469,0,0.3,9.41286,92.3847,1e+20,1,150000,177600,-243.755,830.187
241,178340,-245.869,1e+20,433013,1,1072.56,0.00461288,796.928,-516965,150000,178340,0,233035,0,0.3,9.21952,92.8641,1e+20,1,150000,178340,-245.869,826.69
242,179080,-247.994,1e+20,433013,1,1071.18,0.00462261,793.164,-516398,150000,179080,0,233601,0,0.3,9.02381,93.3477,1e+20,1,150000,179080,-247.994,823.183
243,179820,-250.137,1e+20,433013,1,1069.81,0.00463245,789.389,-515831,150000,179820,0,234169,0,0.3,8.8263,93.8345,1e+20,1,150000,179820,-250.137,819.668
244,180560,-252.313,1e+20,433013,1,1068.45,0.00464239,785.597,-515262,150000,180560,0,234738,0,0.3,8.62744,94.3241,1e+20,1,150000,180560,-252.313,816.139
245,181300,-254.516,1e+20,433013,1,1067.12,0.00465242,781.79,-514692,150000,181300,0,235308,0,0.3,8.42716,94.8167,1e+20,1,150000,181300,-254.516,812.598
246,182040,-256.728,1e+20,433013,1,1065.78,0.00466259,777.972,-514121,150000,182040,0,235878,0,0.3,8.22429,95.3137,1e+20,1,150000,182040,-256.728,809.048
247,182780,-258.957,1e+20,433013,1,1064.45,0.00467287,774.143,-513550,150000,182780,0,236450,0,0.3,8.01977,95.8139,1e+20,1,150000,182780,-258.957,805.489
248,183520,-261.221,1e+20,433013,1,1063.14,0.00468325,770.295,-512977,150000,183520,0,237022,0,0.3,7.81392,96.3172,1e+20,1,150000,183520,-261.221,801.915
249,184260,-263.507,1e+20,433013,1,1061.84,0.00469373,766.434,-512404,150000,184260,0,237596,0,0.3,7.60651,96.8236,1e+20,1,150000,184260,-263.507,798.33
250,185000,-265.801,1e+20,433013,1,1060.54,0.00470437,762.563,-511830,150000,185000,0,238170,0,0.3,7.39645,97.3347,1e+20,1,150000,185000,-265.801,794.737
251,185740,-268.113,1e+20,433013,1,1059.25,0.0047151,758.68,-511255,150000,185740,0,238745,0,0.3,7.1848,97.8488,1e+20,1,150000,185740,-268.113,791.134
252,186480,-270.46,1e+20,433013,1,1057.98,0.00472595,754.777,-510678,150000,186480,0,239322,0,0.3,6.97186,98.3663,1e+20,1,150000,186480,-270.46,787.515
253,187220,-272.824,1e+20,433013,1,1056.71,0.00473691,750.862,-510101,150000,187220,0,239899,0,0.3,6.7571,98.8874,1e+20,1,150000,187220,-272.824,783.887
254,187960,-275.196,1e+20,433013,1,1055.45,0.00474802,746.938,-509523,150000,187960,0,240477,0,0.3,6.53981,99.4129,1e+20,1,150000,187960,-275.196,780.249
255,188700,-277.585,1e+20,433013,1,1054.19,0.00475923,743.001,-508945,150000,188700,0,241055,0,0.3,6.32094,99.9418,1e+20,1,150000,188700,-277.585,776.602
256,189440,-280.01,1e+20,433013,1,1052.95,0.00477056,739.044,-508365,150000,189440,0,241635,0,0.3,6.10077,100.474,1e+20,1,150000,189440,-280.01,772.939
257,190180,-282.446,1e+20,433013,1,1051.71,0.00478202,735.077,-507784,150000,190180,0,242216,0,0.3,5.87852,101.011,1e+20,1,150000,190180,-282.446,769.266
258,190920,-284.891,1e+20,433013,1,1050.48,0.00479362,731.099,-507203,150000,190920,0,242797,0,0.3,5.65388,101.551,1e+20,1,150000,190920,-284.891,765.584
259,191660,-287.356,1e+20,433013,1,1049.25,0.00480534,727.108,-506620,150000,191660,0,243379,0,0.3,5.42768,102.096,1e+20,1,150000,191660,-287.356,761.891
260,192400,-289.851,1e+20,433013,1,1048.04,0.00481718,723.098,-506037,150000,192400,0,243963,0,0.3,5.20011,102.643,1e+20,1,150000,192400,-289.851,758.184
261,193140,-292.355,1e+20,433013,1,1046.82,0.00482915,719.078,-505453,150000,193140,0,244547,0,0.3,4.97023,103.196,1e+20,1,150000,193140,-292.355,754.467
262,193880,-294.868,1e+20,433013,1,1045.61,0.00484128,715.047,-504868,150000,193880,0,245132,0,0.3,4.73809,103.752,1e+20,1,150000,193880,-294.868,750.74
263,194620,-297.404,1e+20,433013,1,1044.41,0.00485352,711.002,-504283,150000,194620,0,245717,0,0.3,4.50442,104.313,1e+20,1,150000,194620,-297.404,747.002
264,195360,-299.965,1e+20,433013,1,1043.22,0.00486588,706.939,-503696,150000,195360,0,246304,0,0.3,4.26929,104.877,1e+20,1,150000,195360,-299.965,743.249
265,196100,-302.532,1e+20,433013,1,1042.02,0.0048784,702.867,-503109,150000,196100,0,246891,0,0.3,4.03161,105.446,1e+20,1,150000,196100,-302.532,739.488
266,196840,-305.108,1e+20,433013,1,1040.83,0.00489107,698.784,-502521,150000,196840,0,247479,0,0.3,3.79181,106.02,1e+20,1,150000,196840,-305.108,735.716
267,197580,-307.709,1e+20,433013,1,1039.64,0.00490386,694.684,-501932,150000,197580,0,248068,0,0.3,3.5505,106.597,1e+20,1,150000,197580,-307.709,731.931
268,198320,-310.332,1e+20,433013,1,1038.47,0.00491677,690.569,-501341,150000,198320,0,248658,0,0.3,3.30766,107.178,1e+20,1,150000,198320,-310.332,728.134
269,199060,-312.957,1e+20,433013,1,1037.29,0.00492986,686.444,-500751,150000,199060,0,249249,0,0.3,3.06199,107.765,1e+20,1,150000,199060,-312.957,724.327
270,199800,-315.593,1e+20,433013,1,1036.11,0.00494309,682.308,-500160,150000,199800,0,249840,0,0.3,2.81435,108.356,1e+20,1,150000,199800,-315.593,720.51
271,200540,-318.254,1e+20,433013,1,1034.94,0.00495646,678.155,-499568,150000,200540,0,250432,0,0.3,2.56524,108.951,1e+20,1,150000,200540,-318.254,716.679
272,201280,-320.934,1e+20,433013,1,1033.77,0.00496995,673.987,-498974,150000,201280,0,251025,0,0.3,2.31449,109.55,1e+20,1,150000,201280,-320.934,712.835
273,202020,-323.612,1e+20,433013,1,1032.6,0.00498364,669.81,-498381,150000,202020,0,251619,0,0.3,2.06063,110.155,1e+20,1,150000,202020,-323.612,708.982
274,202760,-326.303,1e+20,433013,1,1031.42,0.00499746,665.622,-497786,150000,202760,0,252213,0,0.3,1.80496,110.764,1e+20,1,150000,202760,-326.303,705.119
275,203500,-329.02,1e+20,433013,1,1030.26,0.00501142,661.414,-497191,150000,203500,0,252809,0,0.3,1.54784,111.378,1e+20,1,150000,203500,-329.02,701.241
276,204240,-331.75,1e+20,433013,1,1029.1,0.00502553,657.194,-496595,150000,204240,0,253405,0,0.3,1.28878,111.996,1e+20,1,150000,204240,-331.75,697.351
277,204980,-334.48,1e+20,433013,1,1027.93,0.00503983,652.964,-495998,150000,204980,0,254002,0,0.3,1.02671,112.62,1e+20,1,150000,204980,-334.48,693.452
278,205720,-337.22,1e+20,433013,1,1026.77,0.00505427,648.723,-495401,150000,205720,0,254599,0,0.3,0.762794,113.249,1e+20,1,150000,205720,-337.22,689.542
279,206460,-339.99,1e+20,433013,1,1025.61,0.00506886,644.461,-494802,150000,206460,0,255197,0,0.3,0.497449,113.882,1e+20,1,150000,206460,-339.99,685.616
280,207200,-342.766,1e+20,433013,1,1024.45,0.0050836,640.188,-494203,150000,207200,0,255796,0,0.3,0.229825,114.52,1e+20,1,150000,207200,-342.766,681.679
281,207940,-345.542,1e+20,433013,1,1023.28,0.00509855,635.906,-493603,150000,207940,0,256396,0,0.3,-0.0406873,115.164,1e+20,1,150000,207940,-345.542,677.732
282,208680,-348.331,1e+20,433013,1,1022.11,0.00511364,631.61,-493003,150000,208680,0,256997,0,0.3,-0.313026,115.813,1e+20,1,150000,208680,-348.331,673.774
283,209420,-351.145,1e+20,433013,1,1020.95,0.00512888,627.295,-492402,150000,209420,0,257598,0,0.3,-0.586903,116.467,1e+20,1,150000,209420,-351.145,669.8
284,210160,-353.962,1e+20,433013,1,1019.78,0.00514431,622.97,-491800,150000,210160,0,258200,0,0.3,-0.863359,117.126,1e+20,1,150000,210160,-353.962,665.816
285,210900,-356.781,1e+20,433013,1,1018.6,0.00515992,618.634,-491197,150000,210900,0,258803,0,0.3,-1.14257,117.791,1e+20,1,150000,210900,-356.781,661.821
286,211640,-359.614,1e+20,433013,1,1017.43,0.00517569,614.283,-490594,150000,211640,0,259406,0,0.3,-1.4236,118.462,1e+20,1,150000,211640,-359.614,657.814
287,212380,-362.468,1e+20,433013,1,1016.26,0.00519162,609.915,-489989,150000,212380,0,260010,0,0.3,-1.70628,119.137,1e+20,1,150000,212380,-362.468,653.791
288,213120,-365.323,1e+20,433013,1,1015.08,0.00520774,605.536,-489385,150000,213120,0,260615,0,0.3,-1.99186,119.819,1e+20,1,150000,213120,-365.323,649.758
289,213860,-368.18,1e+20,433013,1,1013.9,0.00522406,601.147,-488779,150000,213860,0,261220,0,0.3,-2.28006,120.506,1e+20,1,150000,213860,-368.18,645.714
290,214600,-371.053,1e+20,433013,1,1012.71,0.00524054,596.741,-488173,150000,214600,0,261827,0,0.3,-2.57007,121.199,1e+20,1,150000,214600,-371.053,641.656
291,215340,-373.943,1e+20,433013,1,1011.53,0.00525718,592.319,-487566,150000,215340,0,262433,0,0.3,-2.86187,121.897,1e+20,1,150000,215340,-373.943,637.584
292,216080,-376.83,1e+20,433013,1,1010.33,0.00527404,587.887,-486959,150000,216080,0,263041,0,0.3,-3.15691,122.602,1e+20,1,150000,216080,-376.83,633.501
293,216820,-379.721,1e+20,433013,1,1009.13,0.00529109,583.443,-486351,150000,216820,0,263649,0,0.3,-3.45443,123.313,1e+20,1,150000,216820,-379.721,629.407
294,217560,-382.63,1e+20,433013,1,1007.93,0.00530831,578.982,-485742,150000,217560,0,264258,0,0.3,-3.75375,124.029,1e+20,1,150000,217560,-382.63,625.298
295,218300,-385.553,1e+20,433013,1,1006.73,0.00532569,574.505,-485132,150000,218300,0,264868,0,0.3,-4.055,124.752,1e+20,1,150000,218300,-385.553,621.175
296,219040,-388.469,1e+20,433013,1,1005.51,0.00534333,570.018,-484522,150000,219040,0,265478,0,0.3,-4.35988,125.481,1e+20,1,150000,219040,-388.469,617.041
297,219780,-391.39,1e+20,433013,1,1004.29,0.00536113,565.519,-483911,150000,219780,0,266089,0,0.3,-4.66707,126.217,1e+20,1,150000,219780,-391.39,612.896
298,220520,-394.33,1e+20,433013,1,1003.07,0.00537912,561.001,-483299,150000,220520,0,266700,0,0.3,-4.97607,126.958,1e+20,1,150000,220520,-394.33,608.734
299,221260,-397.28,1e+20,433013,1,1001.84,0.00539729,556.469,-482687,150000,221260,0,267313,0,0.3,-5.28727,127.706,1e+20,1,150000,221260,-397.28,604.559
300,222000,-400.222,1e+20,433013,1,1000.6,0.00541572,551.927,-482074,150000,222000,0,267925,0,0.3,-5.60229,128.462,1e+20,1,150000,222000,-400.222,600.373
