"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-858.81,3.9e+05,858.81,1222.1,-15.86,0.18155,-858.81,-3.9e+05,0,0
-860.64,3.902e+05,860.64,1223.5,-15.751,0.55015,-860.64,-3.902e+05,450,0
-862.47,3.904e+05,862.47,1225,-15.643,0.91875,-862.47,-3.904e+05,900,0
-864.29,3.906e+05,864.29,1226.4,-15.534,1.2874,-864.29,-3.906e+05,1350,0
-866.14,3.908e+05,866.14,1227.8,-15.431,1.6558,-866.14,-3.908e+05,1800,0
-867.92,3.9101e+05,867.92,1229,-15.363,2.024,-867.92,-3.91e+05,2250,0
-869.6,3.9121e+05,869.6,1230.1,-15.298,2.3923,-869.6,-3.912e+05,2700,0
-871.29,3.9141e+05,871.29,1231.3,-15.232,2.7606,-871.29,-3.914e+05,3150,0
-873.05,3.9162e+05,873.05,1232.4,-15.185,3.1281,-873.05,-3.916e+05,3600,0
-874.75,3.9182e+05,874.75,1233.6,-15.156,3.4947,-874.75,-3.918e+05,4050,0
-876.3,3.9203e+05,876.3,1234.5,-15.13,3.8609,-876.3,-3.92e+05,4500,0
-877.86,3.9223e+05,877.86,1235.5,-15.105,4.2271,-877.86,-3.922e+05,4950,0
-879.55,3.9244e+05,879.55,1236.5,-15.108,4.592,-879.55,-3.924e+05,5400,0
-881.19,3.9264e+05,881.19,1237.4,-15.115,4.9564,-881.19,-3.926e+05,5850,0
-882.63,3.9285e+05,882.63,1238.1,-15.127,5.3199,-882.63,-3.928e+05,6300,0
-884.08,3.9306e+05,884.08,1238.8,-15.141,5.6833,-884.08,-3.93e+05,6750,0
-885.66,3.9327e+05,885.66,1239.6,-15.18,6.0452,-885.66,-3.932e+05,7200,0
-887.24,3.9348e+05,887.24,1240.4,-15.219,6.407,-887.24,-3.934e+05,7650,0
-888.61,3.9368e+05,888.61,1241,-15.263,6.7672,-888.61,-3.936e+05,8100,0
-889.97,3.9389e+05,889.97,1241.6,-15.312,7.1271,-889.97,-3.938e+05,8550,0
-891.44,3.941e+05,891.44,1242.2,-15.379,7.4867,-891.44,-3.94e+05,9000,0
-892.91,3.9431e+05,892.91,1242.8,-15.446,7.8463,-892.91,-3.942e+05,9450,0
-894.26,3.9452e+05,894.26,1243.3,-15.515,8.2048,-894.26,-3.944e+05,9900,0
-895.54,3.9474e+05,895.54,1243.6,-15.593,8.5624,-895.54,-3.946e+05,10350,0
-896.91,3.9495e+05,896.91,1244.1,-15.682,8.9202,-896.91,-3.948e+05,10800,0
-898.28,3.9516e+05,898.28,1244.6,-15.771,9.2781,-898.28,-3.95e+05,11250,0
-899.62,3.9537e+05,899.62,1245,-15.861,9.6355,-899.62,-3.952e+05,11700,0
-900.83,3.9559e+05,900.83,1245.2,-15.96,9.9922,-900.83,-3.954e+05,12150,0
-902.11,3.958e+05,902.11,1245.5,-16.067,10.35,-902.11,-3.956e+05,12600,0
-903.39,3.9602e+05,903.39,1245.8,-16.173,10.708,-903.39,-3.958e+05,13050,0
-904.67,3.9623e+05,904.67,1246.1,-16.279,11.065,-904.67,-3.96e+05,13500,0
-905.86,3.9645e+05,905.86,1246.2,-16.394,11.423,-905.86,-3.962e+05,13950,0
-907.03,3.9666e+05,907.03,1246.4,-16.513,11.781,-907.03,-3.964e+05,14400,0
-908.18,3.9688e+05,908.18,1246.5,-16.632,12.139,-908.18,-3.966e+05,14850,0
-909.34,3.971e+05,909.34,1246.6,-16.751,12.496,-909.34,-3.968e+05,15300,0
-910.5,3.9731e+05,910.5,1246.7,-16.878,12.856,-910.5,-3.97e+05,15750,0
-911.58,3.9753e+05,911.58,1246.7,-17.007,13.216,-911.58,-3.972e+05,16200,0
-912.65,3.9775e+05,912.65,1246.6,-17.135,13.576,-912.65,-3.974e+05,16650,0
-913.73,3.9797e+05,913.73,1246.6,-17.264,13.936,-913.73,-3.976e+05,17100,0
-914.92,3.9819e+05,914.92,1246.7,-17.4,14.3,-914.92,-3.978e+05,17550,0
-915.92,3.9841e+05,915.92,1246.5,-17.535,14.664,-915.92,-3.98e+05,18000,0
-916.93,3.9863e+05,916.93,1246.4,-17.67,15.028,-916.93,-3.982e+05,18450,0
-917.95,3.9885e+05,917.95,1246.3,-17.806,15.393,-917.95,-3.984e+05,18900,0
-919.1,3.9907e+05,919.1,1246.3,-17.948,15.763,-919.1,-3.986e+05,19350,0
-920.09,3.9929e+05,920.09,1246.1,-18.088,16.133,-920.09,-3.988e+05,19800,0
-921.04,3.9951e+05,921.04,1245.8,-18.228,16.503,-921.04,-3.99e+05,20250,0
-922.02,3.9974e+05,922.02,1245.6,-18.369,16.875,-922.02,-3.992e+05,20700,0
-923.11,3.9996e+05,923.11,1245.5,-18.516,17.251,-923.11,-3.994e+05,21150,0
-924.11,4.0018e+05,924.11,1245.2,-18.66,17.628,-924.11,-3.996e+05,21600,0
-925,4.0041e+05,925,1244.9,-18.803,18.006,-925,-3.998e+05,22050,0
-925.94,4.0063e+05,925.94,1244.6,-18.948,18.387,-925.94,-4e+05,22500,0
-926.98,4.0086e+05,926.98,1244.4,-19.097,18.772,-926.98,-4.002e+05,22950,0
