"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-858.81,3.9e+05,858.81,1222.1,15.862,0.30111,-858.81,3.9e+05,0,0
-860.66,3.902e+05,860.66,1223.6,15.738,-0.067609,-860.66,3.902e+05,-450,0
-862.5,3.904e+05,862.5,1225,15.615,-0.43633,-862.5,3.904e+05,-900,0
-864.35,3.906e+05,864.35,1226.5,15.492,-0.80505,-864.35,3.906e+05,-1350,0
-866.2,3.908e+05,866.2,1227.9,15.382,-1.1735,-866.2,3.908e+05,-1800,0
-867.95,3.9101e+05,867.95,1229.2,15.306,-1.5421,-867.95,3.91e+05,-2250,0
-869.7,3.9121e+05,869.7,1230.4,15.23,-1.9107,-869.7,3.912e+05,-2700,0
-871.45,3.9141e+05,871.45,1231.7,15.155,-2.2793,-871.45,3.914e+05,-3150,0
-873.19,3.9162e+05,873.19,1232.9,15.079,-2.6478,-873.19,3.916e+05,-3600,0
-874.79,3.9182e+05,874.79,1233.9,15.042,-3.0154,-874.79,3.918e+05,-4050,0
-876.36,3.9203e+05,876.36,1234.9,15.016,-3.3826,-876.36,3.92e+05,-4500,0
-877.93,3.9223e+05,877.93,1235.9,14.991,-3.7498,-877.93,3.922e+05,-4950,0
-879.5,3.9244e+05,879.5,1236.9,14.965,-4.1171,-879.5,3.924e+05,-5400,0
-881.09,3.9264e+05,881.09,1237.7,14.965,-4.4825,-881.09,3.926e+05,-5850,0
-882.69,3.9285e+05,882.69,1238.6,14.97,-4.8476,-882.69,3.928e+05,-6300,0
-884.29,3.9306e+05,884.29,1239.4,14.975,-5.2128,-884.29,3.93e+05,-6750,0
-885.86,3.9327e+05,885.86,1240.2,14.995,-5.5761,-885.86,3.932e+05,-7200,0
-887.25,3.9348e+05,887.25,1240.9,15.034,-5.9364,-887.25,3.934e+05,-7650,0
-888.63,3.9368e+05,888.63,1241.5,15.072,-6.2967,-888.63,3.936e+05,-8100,0
-890.02,3.9389e+05,890.02,1242.2,15.111,-6.657,-890.02,3.938e+05,-8550,0
-891.43,3.941e+05,891.43,1242.8,15.167,-7.0171,-891.43,3.94e+05,-9000,0
-892.84,3.9431e+05,892.84,1243.4,15.227,-7.3772,-892.84,3.942e+05,-9450,0
-894.23,3.9452e+05,894.23,1243.9,15.292,-7.736,-894.23,3.944e+05,-9900,0
