"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-858.81,3.9e+05,858.81,1228.5,15.718,-0.13559,-858.81,3.9e+05,0,0
-860.67,3.902e+05,860.67,1229.9,15.592,0.2273,-860.67,3.902e+05,450,0
-862.54,3.904e+05,862.54,1231.4,15.467,0.59019,-862.54,3.904e+05,900,0
-864.39,3.906e+05,864.39,1232.8,15.362,0.95247,-864.39,3.906e+05,1350,0
-866.18,3.908e+05,866.18,1234.2,15.26,1.3148,-866.18,3.908e+05,1800,0
-867.98,3.9101e+05,867.98,1235.5,15.178,1.6777,-867.98,3.91e+05,2250,0
-869.77,3.9121e+05,869.77,1236.8,15.101,2.0409,-869.77,3.912e+05,2700,0
-871.46,3.9141e+05,871.46,1237.9,15.034,2.4035,-871.46,3.914e+05,3150,0
-873.14,3.9162e+05,873.14,1239.1,14.98,2.7653,-873.14,3.916e+05,3600,0
-874.82,3.9182e+05,874.82,1240.2,14.937,3.1268,-874.82,3.918e+05,4050,0
-876.5,3.9203e+05,876.5,1241.3,14.901,3.4881,-876.5,3.92e+05,4500,0
-878.12,3.9223e+05,878.12,1242.2,14.882,3.848,-878.12,3.922e+05,4950,0
-879.68,3.9244e+05,879.68,1243.2,14.867,4.2076,-879.68,3.924e+05,5400,0
-881.25,3.9264e+05,881.25,1244.1,14.864,4.5665,-881.25,3.926e+05,5850,0
-882.82,3.9285e+05,882.82,1245,14.871,4.9245,-882.82,3.928e+05,6300,0
-884.37,3.9306e+05,884.37,1245.8,14.886,5.282,-884.37,3.93e+05,6750,0
-885.83,3.9327e+05,885.83,1246.5,14.909,5.6384,-885.83,3.932e+05,7200,0
-887.29,3.9347e+05,887.29,1247.2,14.941,5.9937,-887.29,3.934e+05,7650,0
-888.76,3.9368e+05,888.76,1247.9,14.982,6.3486,-888.76,3.936e+05,8100,0
-890.23,3.9389e+05,890.23,1248.6,15.026,6.7033,-890.23,3.938e+05,8550,0
-891.62,3.941e+05,891.62,1249.2,15.083,7.0561,-891.62,3.94e+05,9000,0
-892.99,3.9431e+05,892.99,1249.7,15.143,7.4088,-892.99,3.942e+05,9450,0
