"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-218.22,1.5e+05,218.22,1535.3,-2.911,-0.030267,-218.22,-1.5e+05,0,0
-218.22,1.5001e+05,218.22,1535.1,-2.9706,0.34585,-218.22,-1.5e+05,740,0
-218.22,1.5002e+05,218.22,1534.9,-3.0303,0.72197,-218.22,-1.5e+05,1480,0
-218.21,1.5003e+05,218.21,1534.7,-3.09,1.0981,-218.21,-1.5e+05,2220,0
-218.21,1.5004e+05,218.21,1534.5,-3.1497,1.4742,-218.21,-1.5e+05,2960,0
-218.36,1.5005e+05,218.36,1534.4,-3.2191,1.8479,-218.36,-1.5e+05,3700,0
-219.28,1.5007e+05,219.28,1534.5,-3.3408,2.2089,-219.28,-1.5e+05,4440,0
-220.21,1.501e+05,220.21,1534.7,-3.4625,2.5699,-220.21,-1.5e+05,5180,0
-220.82,1.5013e+05,220.82,1534.6,-3.6064,2.9515,-220.82,-1.5e+05,5920,0
-221.26,1.5016e+05,221.26,1534.5,-3.7617,3.3436,-221.26,-1.5e+05,6660,0
-221.7,1.5019e+05,221.7,1534.4,-3.917,3.7356,-221.7,-1.5e+05,7400,0
-222.87,1.5023e+05,222.87,1535,-4.0933,4.132,-222.87,-1.5e+05,8140,0
-224.68,1.5027e+05,224.68,1536.1,-4.2876,4.532,-224.68,-1.5e+05,8880,0
-226.49,1.5032e+05,226.49,1537.3,-4.4819,4.932,-226.49,-1.5e+05,9620,0
-228.3,1.5037e+05,228.3,1538.4,-4.6763,5.332,-228.3,-1.5e+05,10360,0
-230.11,1.5042e+05,230.11,1539.6,-4.8706,5.732,-230.11,-1.5e+05,11100,0
-231.92,1.5047e+05,231.92,1540.7,-5.065,6.132,-231.92,-1.5e+05,11840,0
-233.47,1.5053e+05,233.47,1541.3,-5.2847,6.5516,-233.47,-1.5e+05,12580,0
-234.98,1.506e+05,234.98,1541.8,-5.5086,6.9743,-234.98,-1.5e+05,13320,0
-236.49,1.5067e+05,236.49,1542.3,-5.7325,7.397,-236.49,-1.5e+05,14060,0
-238,1.5074e+05,238,1542.8,-5.9564,7.8198,-238,-1.5e+05,14800,0
-239.51,1.5081e+05,239.51,1543.3,-6.1803,8.2425,-239.51,-1.5e+05,15540,0
-241.04,1.5088e+05,241.04,1543.8,-6.4044,8.6656,-241.04,-1.5e+05,16280,0
-243.47,1.5097e+05,243.47,1545.2,-6.6368,9.1137,-243.47,-1.5e+05,17020,0
-245.9,1.5106e+05,245.9,1546.6,-6.8692,9.5617,-245.9,-1.5e+05,17760,0
