"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-858.81,3.9e+05,858.81,1192.9,16.272,-0.69061,-858.81,3.9e+05,0,0
-860.49,3.902e+05,860.49,1194.1,16.174,-0.29799,-860.49,3.902e+05,450,0
-862.16,3.9041e+05,862.16,1195.3,16.075,0.09463,-862.16,3.904e+05,900,0
-863.84,3.9061e+05,863.84,1196.6,15.977,0.48725,-863.84,3.906e+05,1350,0
-865.52,3.9081e+05,865.52,1197.8,15.879,0.87987,-865.52,3.908e+05,1800,0
-867.19,3.9101e+05,867.19,1199,15.781,1.2725,-867.19,3.91e+05,2250,0
-868.87,3.9122e+05,868.87,1200.3,15.683,1.6651,-868.87,3.912e+05,2700,0
-870.55,3.9142e+05,870.55,1201.5,15.585,2.0577,-870.55,3.914e+05,3150,0
-872.22,3.9162e+05,872.22,1202.8,15.486,2.4504,-872.22,3.916e+05,3600,0
-873.9,3.9182e+05,873.9,1204,15.388,2.843,-873.9,3.918e+05,4050,0
-875.58,3.9203e+05,875.58,1205.2,15.29,3.2356,-875.58,3.92e+05,4500,0
-877.39,3.9223e+05,877.39,1206.4,15.231,3.6251,-877.39,3.922e+05,4950,0
-879.28,3.9244e+05,879.28,1207.4,15.236,4.0108,-879.28,3.924e+05,5400,0
-881,3.9265e+05,881,1208.4,15.266,4.3964,-881,3.926e+05,5850,0
-882.71,3.9286e+05,882.71,1209.3,15.297,4.7821,-882.71,3.928e+05,6300,0
-884.15,3.9307e+05,884.15,1209.9,15.325,5.1646,-884.15,3.93e+05,6750,0
-885.43,3.9327e+05,885.43,1210.4,15.353,5.5455,-885.43,3.932e+05,7200,0
-886.71,3.9348e+05,886.71,1210.9,15.381,5.9265,-886.71,3.934e+05,7650,0
-887.99,3.9369e+05,887.99,1211.4,15.409,6.3074,-887.99,3.936e+05,8100,0
-889.27,3.939e+05,889.27,1211.9,15.437,6.6883,-889.27,3.938e+05,8550,0
-890.55,3.9411e+05,890.55,1212.4,15.465,7.0692,-890.55,3.94e+05,9000,0
-891.83,3.9432e+05,891.83,1212.9,15.493,7.4502,-891.83,3.942e+05,9450,0
-893.17,3.9453e+05,893.17,1213.3,15.574,7.8287,-893.17,3.944e+05,9900,0
-894.51,3.9474e+05,894.51,1213.6,15.657,8.2072,-894.51,3.946e+05,10350,0
-895.84,3.9495e+05,895.84,1213.9,15.74,8.5857,-895.84,3.948e+05,10800,0
-897.17,3.9516e+05,897.17,1214.3,15.825,8.9639,-897.17,3.95e+05,11250,0
-898.4,3.9538e+05,898.4,1214.5,15.932,9.3393,-898.4,3.952e+05,11700,0
-899.63,3.9559e+05,899.63,1214.8,16.038,9.7147,-899.63,3.954e+05,12150,0
-900.86,3.958e+05,900.86,1215,16.145,10.09,-900.86,3.956e+05,12600,0
-902.09,3.9602e+05,902.09,1215.3,16.252,10.466,-902.09,3.958e+05,13050,0
-903.37,3.9623e+05,903.37,1215.6,16.369,10.846,-903.37,3.96e+05,13500,0
-904.74,3.9645e+05,904.74,1215.9,16.5,11.232,-904.74,3.962e+05,13950,0
-906.1,3.9667e+05,906.1,1216.3,16.631,11.618,-906.1,3.964e+05,14400,0
-907.46,3.9688e+05,907.46,1216.6,16.762,12.004,-907.46,3.966e+05,14850,0
-908.82,3.971e+05,908.82,1217,16.892,12.39,-908.82,3.968e+05,15300,0
-910.19,3.9732e+05,910.19,1217.3,17.023,12.776,-910.19,3.97e+05,15750,0
-911.55,3.9754e+05,911.55,1217.7,17.154,13.162,-911.55,3.972e+05,16200,0
-912.65,3.9775e+05,912.65,1217.8,17.284,13.542,-912.65,3.974e+05,16650,0
-913.5,3.9797e+05,913.5,1217.7,17.414,13.918,-913.5,3.976e+05,17100,0
-914.44,3.9819e+05,914.44,1217.5,17.549,14.304,-914.44,3.978e+05,17550,0
-915.42,3.9841e+05,915.42,1217.3,17.692,14.696,-915.42,3.98e+05,18000,0
-916.31,3.9863e+05,916.31,1216.9,17.845,15.081,-916.31,3.982e+05,18450,0
-917.19,3.9885e+05,917.19,1216.5,17.999,15.466,-917.19,3.984e+05,18900,0
-918.08,3.9907e+05,918.08,1216.1,18.152,15.852,-918.08,3.986e+05,19350,0
-918.97,3.993e+05,918.97,1215.7,18.306,16.237,-918.97,3.988e+05,19800,0
-919.85,3.9952e+05,919.85,1215.3,18.46,16.622,-919.85,3.99e+05,20250,0
-920.74,3.9974e+05,920.74,1214.9,18.613,17.007,-920.74,3.992e+05,20700,0
-921.62,3.9996e+05,921.62,1214.5,18.767,17.393,-921.62,3.994e+05,21150,0
-922.67,4.0019e+05,922.67,1214.2,18.922,17.806,-922.67,3.996e+05,21600,0
-923.77,4.0041e+05,923.77,1214,19.078,18.229,-923.77,3.998e+05,22050,0
-924.87,4.0064e+05,924.87,1213.7,19.233,18.651,-924.87,4e+05,22500,0
-925.96,4.0086e+05,925.96,1213.4,19.389,19.073,-925.96,4.002e+05,22950,0
-927.06,4.0109e+05,927.06,1213.2,19.545,19.496,-927.06,4.004e+05,23400,0
-928.16,4.0131e+05,928.16,1212.9,19.7,19.918,-928.16,4.006e+05,23850,0
-929.26,4.0154e+05,929.26,1212.7,19.856,20.341,-929.26,4.008e+05,24300,0
-930.3,4.0176e+05,930.3,1212.4,20.016,20.755,-930.3,4.01e+05,24750,0
-931.23,4.0199e+05,931.23,1212,20.184,21.154,-931.23,4.012e+05,25200,0
-932.39,4.0222e+05,932.39,1211.8,20.362,21.604,-932.39,4.014e+05,25650,0
-933.56,4.0245e+05,933.56,1211.5,20.54,22.059,-933.56,4.016e+05,26100,0
