"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-218.22,1.5e+05,218.22,1545.4,2.8624,-0.0065564,-218.22,1.5e+05,0,0
-218.23,1.5e+05,218.23,1545.3,2.8925,0.35557,-218.23,1.5e+05,740,0
-218.25,1.5001e+05,218.25,1545.1,2.9225,0.71769,-218.25,1.5e+05,1480,0
-218.59,1.5002e+05,218.59,1545.2,2.9838,1.0813,-218.59,1.5e+05,2220,0
-219.11,1.5003e+05,219.11,1545.4,3.061,1.4456,-219.11,1.5e+05,2960,0
-219.63,1.5005e+05,219.63,1545.6,3.1524,1.8108,-219.63,1.5e+05,3700,0
-220.16,1.5007e+05,220.16,1545.6,3.2739,2.1776,-220.16,1.5e+05,4440,0
-220.7,1.5009e+05,220.7,1545.7,3.3953,2.5445,-220.7,1.5e+05,5180,0
-221.71,1.5012e+05,221.71,1546.1,3.5427,2.9166,-221.71,1.5e+05,5920,0
-222.73,1.5015e+05,222.73,1546.6,3.6907,3.2888,-222.73,1.5e+05,6660,0
-223.75,1.5018e+05,223.75,1546.9,3.8543,3.6648,-223.75,1.5e+05,7400,0
-224.77,1.5022e+05,224.77,1547.2,4.0268,4.043,-224.77,1.5e+05,8140,0
-225.92,1.5026e+05,225.92,1547.7,4.2035,4.424,-225.92,1.5e+05,8880,0
-227.4,1.5031e+05,227.4,1548.4,4.3901,4.8115,-227.4,1.5e+05,9620,0
-228.87,1.5036e+05,228.87,1549.1,4.5767,5.199,-228.87,1.5e+05,10360,0
-230.31,1.5041e+05,230.31,1549.7,4.7769,5.5946,-230.31,1.5e+05,11100,0
-231.74,1.5047e+05,231.74,1550.3,4.9778,5.9905,-231.74,1.5e+05,11840,0
-233.43,1.5053e+05,233.43,1551.2,5.1839,6.393,-233.43,1.5e+05,12580,0
-235.29,1.5059e+05,235.29,1552.1,5.3933,6.7997,-235.29,1.5e+05,13320,0
-237.11,1.5066e+05,237.11,1553.1,5.605,7.2088,-237.11,1.5e+05,14060,0
-238.87,1.5073e+05,238.87,1553.9,5.8229,7.6241,-238.87,1.5e+05,14800,0
-240.63,1.508e+05,240.63,1554.7,6.0409,8.0395,-240.63,1.5e+05,15540,0
-242.74,1.5088e+05,242.74,1555.9,6.2642,8.4647,-242.74,1.5e+05,16280,0
-244.88,1.5096e+05,244.88,1557,6.4879,8.8906,-244.88,1.5e+05,17020,0
-246.92,1.5105e+05,246.92,1558.1,6.7146,9.321,-246.92,1.5e+05,17760,0
-248.9,1.5114e+05,248.9,1559,6.9432,9.7544,-248.9,1.5e+05,18500,0
-250.97,1.5123e+05,250.97,1560.1,7.1729,10.19,-250.97,1.5e+05,19240,0
-253.27,1.5133e+05,253.27,1561.3,7.4055,10.633,-253.27,1.5e+05,19980,0
-255.58,1.5142e+05,255.58,1562.6,7.6382,11.076,-255.58,1.5e+05,20720,0
-257.69,1.5153e+05,257.69,1563.6,7.8727,11.524,-257.69,1.5e+05,21460,0
-259.78,1.5164e+05,259.78,1564.6,8.1074,11.972,-259.78,1.5e+05,22200,0
-262.02,1.5175e+05,262.02,1565.7,8.3435,12.425,-262.02,1.5e+05,22940,0
-264.39,1.5186e+05,264.39,1567,8.5808,12.881,-264.39,1.5e+05,23680,0
-266.68,1.5198e+05,266.68,1568.1,8.8178,13.338,-266.68,1.5e+05,24420,0
-268.77,1.521e+05,268.77,1569.1,9.0544,13.797,-268.77,1.5e+05,25160,0
-270.85,1.5222e+05,270.85,1570,9.291,14.256,-270.85,1.5e+05,25900,0
-273.14,1.5235e+05,273.14,1571.1,9.5286,14.721,-273.14,1.5e+05,26640,0
-275.44,1.5248e+05,275.44,1572.2,9.7663,15.186,-275.44,1.5e+05,27380,0
-277.56,1.5261e+05,277.56,1573.1,10.002,15.651,-277.56,1.5e+05,28120,0
-279.53,1.5275e+05,279.53,1573.9,10.237,16.116,-279.53,1.5e+05,28860,0
-281.54,1.5289e+05,281.54,1574.7,10.471,16.583,-281.54,1.5e+05,29600,0
-283.69,1.5304e+05,283.69,1575.6,10.705,17.052,-283.69,1.5e+05,30340,0
-285.84,1.5319e+05,285.84,1576.5,10.939,17.522,-285.84,1.5e+05,31080,0
-287.65,1.5334e+05,287.65,1577,11.169,17.989,-287.65,1.5e+05,31820,0
-289.4,1.5349e+05,289.4,1577.5,11.397,18.456,-289.4,1.5e+05,32560,0
-291.24,1.5365e+05,291.24,1578.1,11.624,18.924,-291.24,1.5e+05,33300,0
-293.14,1.5382e+05,293.14,1578.7,11.851,19.393,-293.14,1.5e+05,34040,0
-294.95,1.5398e+05,294.95,1579.2,12.077,19.862,-294.95,1.5e+05,34780,0
-296.42,1.5415e+05,296.42,1579.3,12.295,20.326,-296.42,1.5e+05,35520,0
-297.89,1.5432e+05,297.89,1579.5,12.514,20.79,-297.89,1.5e+05,36260,0
-299.45,1.545e+05,299.45,1579.7,12.73,21.255,-299.45,1.5e+05,37000,0
-301.03,1.5468e+05,301.03,1579.9,12.946,21.72,-301.03,1.5e+05,37740,0
-302.37,1.5486e+05,302.37,1579.9,13.157,22.182,-302.37,1.5e+05,38480,0
-303.48,1.5504e+05,303.48,1579.6,13.363,22.639,-303.48,1.5e+05,39220,0
-304.61,1.5523e+05,304.61,1579.4,13.568,23.096,-304.61,1.5e+05,39960,0
-305.82,1.5543e+05,305.82,1579.2,13.77,23.554,-305.82,1.5e+05,40700,0
-307.03,1.5562e+05,307.03,1579,13.973,24.012,-307.03,1.5e+05,41440,0
-307.83,1.5582e+05,307.83,1578.3,14.165,24.461,-307.83,1.5e+05,42180,0
-308.55,1.5602e+05,308.55,1577.6,14.356,24.909,-308.55,1.5e+05,42920,0
-309.31,1.5623e+05,309.31,1577,14.545,25.356,-309.31,1.5e+05,43660,0
