"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-218.22,1.5e+05,218.22,1546.1,2.8516,-0.010618,-218.22,1.5e+05,0,0
-218.23,1.5e+05,218.23,1546,2.8677,-0.37101,-218.23,1.5e+05,-740,0
-218.44,1.5001e+05,218.44,1546.1,2.9034,-0.73149,-218.44,1.5e+05,-1480,0
-218.69,1.5002e+05,218.69,1546.1,2.9636,-1.0922,-218.69,1.5e+05,-2220,0
-219.12,1.5003e+05,219.12,1546.2,3.0439,-1.4534,-219.12,1.5e+05,-2960,0
-219.62,1.5005e+05,219.62,1546.3,3.1424,-1.8154,-219.62,1.5e+05,-3700,0
-220.22,1.5007e+05,220.22,1546.4,3.2567,-2.1786,-220.22,1.5e+05,-4440,0
-220.97,1.5009e+05,220.97,1546.7,3.3844,-2.5435,-220.97,1.5e+05,-5180,0
-221.74,1.5012e+05,221.74,1546.9,3.5258,-2.91,-221.74,1.5e+05,-5920,0
-222.74,1.5015e+05,222.74,1547.3,3.6772,-3.2795,-222.74,1.5e+05,-6660,0
-223.73,1.5018e+05,223.73,1547.6,3.8405,-3.6517,-223.73,1.5e+05,-7400,0
-224.9,1.5022e+05,224.9,1548.1,4.0106,-4.0272,-224.9,1.5e+05,-8140,0
-226.12,1.5026e+05,226.12,1548.6,4.1883,-4.406,-226.12,1.5e+05,-8880,0
-227.43,1.5031e+05,227.43,1549.2,4.3725,-4.7883,-227.43,1.5e+05,-9620,0
-228.87,1.5036e+05,228.87,1549.8,4.562,-5.1744,-228.87,1.5e+05,-10360,0
-230.31,1.5041e+05,230.31,1550.5,4.7575,-5.5641,-230.31,1.5e+05,-11100,0
-231.95,1.5047e+05,231.95,1551.3,4.9571,-5.9587,-231.95,1.5e+05,-11840,0
-233.56,1.5053e+05,233.56,1552,5.162,-6.3571,-233.56,1.5e+05,-12580,0
-235.32,1.5059e+05,235.32,1552.9,5.3701,-6.76,-235.32,1.5e+05,-13320,0
-237.11,1.5066e+05,237.11,1553.8,5.5817,-7.1667,-237.11,1.5e+05,-14060,0
-238.95,1.5073e+05,238.95,1554.7,5.7965,-7.5774,-238.95,1.5e+05,-14800,0
-240.9,1.508e+05,240.9,1555.7,6.0139,-7.9922,-240.9,1.5e+05,-15540,0
-242.82,1.5088e+05,242.82,1556.7,6.2342,-8.4105,-242.82,1.5e+05,-16280,0
-244.9,1.5096e+05,244.9,1557.8,6.4568,-8.8338,-244.9,1.5e+05,-17020,0
-246.93,1.5105e+05,246.93,1558.8,6.6818,-9.2604,-246.93,1.5e+05,-17760,0
-249.06,1.5114e+05,249.06,1559.9,6.9085,-9.6908,-249.06,1.5e+05,-18500,0
-251.19,1.5123e+05,251.19,1561,7.137,-10.124,-251.19,1.5e+05,-19240,0
