"bedrock","distance","groundingline","h","ssavelocity 1","ssavelocity 2","zb","Points:0","Points:1","Points:2"
-218.22,1.5e+05,218.22,1502.7,-3.0211,-0.0046399,-218.22,-1.5e+05,0,0
-218.26,1.5002e+05,218.26,1502.6,-3.1288,-0.39155,-218.26,-1.5e+05,-740,0
-218.31,1.5004e+05,218.31,1502.6,-3.2364,-0.77846,-218.31,-1.5e+05,-1480,0
-218.35,1.5006e+05,218.35,1502.5,-3.344,-1.1654,-218.35,-1.5e+05,-2220,0
-218.39,1.5009e+05,218.39,1502.4,-3.4517,-1.5523,-218.39,-1.5e+05,-2960,0
-218.43,1.5011e+05,218.43,1502.4,-3.5593,-1.9392,-218.43,-1.5e+05,-3700,0
-218.48,1.5013e+05,218.48,1502.3,-3.6669,-2.3261,-218.48,-1.5e+05,-4440,0
-218.52,1.5015e+05,218.52,1502.2,-3.7746,-2.713,-218.52,-1.5e+05,-5180,0
-218.56,1.5017e+05,218.56,1502.2,-3.8822,-3.0999,-218.56,-1.5e+05,-5920,0
-218.61,1.5019e+05,218.61,1502.1,-3.9898,-3.4868,-218.61,-1.5e+05,-6660,0
-218.65,1.5021e+05,218.65,1502,-4.0974,-3.8737,-218.65,-1.5e+05,-7400,0
-218.69,1.5024e+05,218.69,1502,-4.2051,-4.2606,-218.69,-1.5e+05,-8140,0
-219.41,1.5027e+05,219.41,1502.2,-4.3496,-4.6648,-219.41,-1.5e+05,-8880,0
-221.72,1.5033e+05,221.72,1503.3,-4.5817,-5.11,-221.72,-1.5e+05,-9620,0
-224.02,1.504e+05,224.02,1504.4,-4.8137,-5.5551,-224.02,-1.5e+05,-10360,0
-226.33,1.5046e+05,226.33,1505.5,-5.0457,-6.0002,-226.33,-1.5e+05,-11100,0
-228.64,1.5052e+05,228.64,1506.6,-5.2777,-6.4454,-228.64,-1.5e+05,-11840,0
-230.95,1.5059e+05,230.95,1507.7,-5.5097,-6.8905,-230.95,-1.5e+05,-12580,0
-233.26,1.5065e+05,233.26,1508.8,-5.7417,-7.3356,-233.26,-1.5e+05,-13320,0
-235.57,1.5072e+05,235.57,1509.9,-5.9737,-7.7808,-235.57,-1.5e+05,-14060,0
-237.88,1.5078e+05,237.88,1511,-6.2058,-8.2259,-237.88,-1.5e+05,-14800,0
-240.19,1.5084e+05,240.19,1512.1,-6.4378,-8.671,-240.19,-1.5e+05,-15540,0
-242.5,1.5091e+05,242.5,1513.2,-6.6698,-9.1162,-242.5,-1.5e+05,-16280,0
-244.81,1.5097e+05,244.81,1514.3,-6.9018,-9.5613,-244.81,-1.5e+05,-17020,0
-246.65,1.5106e+05,246.65,1515.1,-7.1395,-10.022,-246.65,-1.5e+05,-17760,0
-248.18,1.5117e+05,248.18,1515.8,-7.3811,-10.494,-248.18,-1.5e+05,-18500,0
-249.71,1.5127e+05,249.71,1516.4,-7.6227,-10.966,-249.71,-1.5e+05,-19240,0
